CustomerID,datetime,AggrDmnd,DailyAverage,Demand,AvgDemand
group,2017-01-01 00:00,2203.04430,3978.01965,2203.04430,2203.04430
group,2017-01-01 00:15,2191.12030,3978.01965,2191.12030,2191.12030
group,2017-01-01 00:30,2208.13550,3978.01965,2208.13550,2208.13550
group,2017-01-01 00:45,2191.96940,3978.01965,2191.96940,2191.96940
group,2017-01-01 01:00,2189.37500,3978.01965,2189.37500,2189.37500
group,2017-01-01 01:15,2190.54940,3978.01965,2190.54940,2190.54940
group,2017-01-01 01:30,2180.03600,3978.01965,2180.03600,2180.03600
group,2017-01-01 01:45,2192.58420,3978.01965,2192.58420,2192.58420
group,2017-01-01 02:00,2172.52770,3978.01965,2172.52770,2172.52770
group,2017-01-01 02:15,2192.66730,3978.01965,2192.66730,2192.66730
group,2017-01-01 02:30,2181.63830,3978.01965,2181.63830,2181.63830
group,2017-01-01 02:45,2187.79090,3978.01965,2187.79090,2187.79090
group,2017-01-01 03:00,2188.24970,3978.01965,2188.24970,2188.24970
group,2017-01-01 03:15,2199.50170,3978.01965,2199.50170,2199.50170
group,2017-01-01 03:30,2181.94530,3978.01965,2181.94530,2181.94530
group,2017-01-01 03:45,2185.67290,3978.01965,2185.67290,2185.67290
group,2017-01-01 04:00,2205.18830,3978.01965,2205.18830,2205.18830
group,2017-01-01 04:15,2194.50730,3978.01965,2194.50730,2194.50730
group,2017-01-01 04:30,2222.53910,3978.01965,2222.53910,2222.53910
group,2017-01-01 04:45,2225.47190,3978.01965,2225.47190,2225.47190
group,2017-01-01 05:00,2231.75230,3978.01965,2231.75230,2231.75230
group,2017-01-01 05:15,2253.63580,3978.01965,2253.63580,2253.63580
group,2017-01-01 05:30,2273.96650,3978.01965,2273.96650,2273.96650
group,2017-01-01 05:45,2307.96300,3978.01965,2307.96300,2307.96300
group,2017-01-01 06:00,2324.73230,3978.01965,2324.73230,2324.73230
group,2017-01-01 06:15,2376.95500,3978.01965,2376.95500,2376.95500
group,2017-01-01 06:30,2372.17290,3978.01965,2372.17290,2372.17290
group,2017-01-01 06:45,2342.65120,3978.01965,2342.65120,2342.65120
group,2017-01-01 07:00,2374.60220,3978.01965,2374.60220,2374.60220
group,2017-01-01 07:15,2339.36600,3978.01965,2339.36600,2339.36600
group,2017-01-01 07:30,2307.78760,3978.01965,2307.78760,2307.78760
group,2017-01-01 07:45,2311.24910,3978.01965,2311.24910,2311.24910
group,2017-01-01 08:00,2289.72320,3978.01965,2289.72320,2289.72320
group,2017-01-01 08:15,2322.90520,3978.01965,2322.90520,2322.90520
group,2017-01-01 08:30,2311.76200,3978.01965,2311.76200,2311.76200
group,2017-01-01 08:45,2312.56340,3978.01965,2312.56340,2312.56340
group,2017-01-01 09:00,2316.00790,3978.01965,2316.00790,2316.00790
group,2017-01-01 09:15,2303.25450,3978.01965,2303.25450,2303.25450
group,2017-01-01 09:30,2324.65290,3978.01965,2324.65290,2324.65290
group,2017-01-01 09:45,2294.66900,3978.01965,2294.66900,2294.66900
group,2017-01-01 10:00,2324.61400,3978.01965,2324.61400,2324.61400
group,2017-01-01 10:15,2298.34510,3978.01965,2298.34510,2298.34510
group,2017-01-01 10:30,2297.51740,3978.01965,2297.51740,2297.51740
group,2017-01-01 10:45,2329.38960,3978.01965,2329.38960,2329.38960
group,2017-01-01 11:00,2313.53860,3978.01965,2313.53860,2313.53860
group,2017-01-01 11:15,2331.26200,3978.01965,2331.26200,2331.26200
group,2017-01-01 11:30,2336.78550,3978.01965,2336.78550,2336.78550
group,2017-01-01 11:45,2343.43010,3978.01965,2343.43010,2343.43010
group,2017-01-01 12:00,2346.47390,3978.01965,2346.47390,2346.47390
group,2017-01-01 12:15,2370.42120,3978.01965,2370.42120,2370.42120
group,2017-01-01 12:30,2362.93330,3978.01965,2362.93330,2362.93330
group,2017-01-01 12:45,2338.52980,3978.01965,2338.52980,2338.52980
group,2017-01-01 13:00,2392.92290,3978.01965,2392.92290,2392.92290
group,2017-01-01 13:15,2343.71690,3978.01965,2343.71690,2343.71690
group,2017-01-01 13:30,2365.80840,3978.01965,2365.80840,2365.80840
group,2017-01-01 13:45,2375.44730,3978.01965,2375.44730,2375.44730
group,2017-01-01 14:00,2346.45420,3978.01965,2346.45420,2346.45420
group,2017-01-01 14:15,2357.73680,3978.01965,2357.73680,2357.73680
group,2017-01-01 14:30,2333.29880,3978.01965,2333.29880,2333.29880
group,2017-01-01 14:45,2350.32110,3978.01965,2350.32110,2350.32110
group,2017-01-01 15:00,2337.37660,3978.01965,2337.37660,2337.37660
group,2017-01-01 15:15,2334.57390,3978.01965,2334.57390,2334.57390
group,2017-01-01 15:30,2349.63860,3978.01965,2349.63860,2349.63860
group,2017-01-01 15:45,2326.55840,3978.01965,2326.55840,2326.55840
group,2017-01-01 16:00,2336.58060,3978.01965,2336.58060,2336.58060
group,2017-01-01 16:15,2317.22980,3978.01965,2317.22980,2317.22980
