CustomerID,datetime,AggrDmnd,DailyAverage,Demand,AvgDemand
group,2017-01-01 00:00,1034.23000,1961.21800,1034.23000,1034.23000
group,2017-01-01 00:15,1029.61000,1961.21800,1029.61000,1029.61000
group,2017-01-01 00:30,1030.51000,1961.21800,1030.51000,1030.51000
group,2017-01-01 00:45,1037.33000,1961.21800,1037.33000,1037.33000
group,2017-01-01 01:00,1023.08000,1961.21800,1023.08000,1023.08000
group,2017-01-01 01:15,1040.47000,1961.21800,1040.47000,1040.47000
group,2017-01-01 01:30,1030.96000,1961.21800,1030.96000,1030.96000
group,2017-01-01 01:45,1037.44000,1961.21800,1037.44000,1037.44000
group,2017-01-01 02:00,1033.83000,1961.21800,1033.83000,1033.83000
group,2017-01-01 02:15,1043.54000,1961.21800,1043.54000,1043.54000
group,2017-01-01 02:30,1041.60000,1961.21800,1041.60000,1041.60000
group,2017-01-01 02:45,1046.20000,1961.21800,1046.20000,1046.20000
group,2017-01-01 03:00,1050.98000,1961.21800,1050.98000,1050.98000
group,2017-01-01 03:15,1043.62000,1961.21800,1043.62000,1043.62000
group,2017-01-01 03:30,1043.33000,1961.21800,1043.33000,1043.33000
group,2017-01-01 03:45,1064.33000,1961.21800,1064.33000,1064.33000
group,2017-01-01 04:00,1048.51000,1961.21800,1048.51000,1048.51000
group,2017-01-01 04:15,1071.36000,1961.21800,1071.36000,1071.36000
group,2017-01-01 04:30,1064.76000,1961.21800,1064.76000,1064.76000
group,2017-01-01 04:45,1069.12000,1961.21800,1069.12000,1069.12000
group,2017-01-01 05:00,1079.23000,1961.21800,1079.23000,1079.23000
group,2017-01-01 05:15,1059.48000,1961.21800,1059.48000,1059.48000
group,2017-01-01 05:30,1064.59000,1961.21800,1064.59000,1064.59000
group,2017-01-01 05:45,1096.58000,1961.21800,1096.58000,1096.58000
group,2017-01-01 06:00,1084.22000,1961.21800,1084.22000,1084.22000
group,2017-01-01 06:15,1112.39000,1961.21800,1112.39000,1112.39000
group,2017-01-01 06:30,1116.62000,1961.21800,1116.62000,1116.62000
group,2017-01-01 06:45,1109.21000,1961.21800,1109.21000,1109.21000
group,2017-01-01 07:00,1090.27000,1961.21800,1090.27000,1090.27000
group,2017-01-01 07:15,1069.76000,1961.21800,1069.76000,1069.76000
group,2017-01-01 07:30,1094.87000,1961.21800,1094.87000,1094.87000
group,2017-01-01 07:45,1068.90000,1961.21800,1068.90000,1068.90000
group,2017-01-01 08:00,1045.64000,1961.21800,1045.64000,1045.64000
group,2017-01-01 08:15,1068.34000,1961.21800,1068.34000,1068.34000
group,2017-01-01 08:30,1046.59000,1961.21800,1046.59000,1046.59000
group,2017-01-01 08:45,1065.12000,1961.21800,1065.12000,1065.12000
group,2017-01-01 09:00,1041.38000,1961.21800,1041.38000,1041.38000
group,2017-01-01 09:15,1064.16000,1961.21800,1064.16000,1064.16000
group,2017-01-01 09:30,1056.06000,1961.21800,1056.06000,1056.06000
group,2017-01-01 09:45,1061.83000,1961.21800,1061.83000,1061.83000
group,2017-01-01 10:00,1055.94000,1961.21800,1055.94000,1055.94000
group,2017-01-01 10:15,1069.46000,1961.21800,1069.46000,1069.46000
group,2017-01-01 10:30,1065.49000,1961.21800,1065.49000,1065.49000
group,2017-01-01 10:45,1068.84000,1961.21800,1068.84000,1068.84000
group,2017-01-01 11:00,1072.45000,1961.21800,1072.45000,1072.45000
group,2017-01-01 11:15,1067.23000,1961.21800,1067.23000,1067.23000
group,2017-01-01 11:30,1067.37000,1961.21800,1067.37000,1067.37000
group,2017-01-01 11:45,1074.38000,1961.21800,1074.38000,1074.38000
group,2017-01-01 12:00,1056.01000,1961.21800,1056.01000,1056.01000
group,2017-01-01 12:15,1042.89000,1961.21800,1042.89000,1042.89000
group,2017-01-01 12:30,1060.95000,1961.21800,1060.95000,1060.95000
group,2017-01-01 12:45,1056.54000,1961.21800,1056.54000,1056.54000
group,2017-01-01 13:00,1056.32000,1961.21800,1056.32000,1056.32000
group,2017-01-01 13:15,1040.95000,1961.21800,1040.95000,1040.95000
group,2017-01-01 13:30,1028.85000,1961.21800,1028.85000,1028.85000
group,2017-01-01 13:45,1037.57000,1961.21800,1037.57000,1037.57000
group,2017-01-01 14:00,1017.42000,1961.21800,1017.42000,1017.42000
group,2017-01-01 14:15,1024.92000,1961.21800,1024.92000,1024.92000
group,2017-01-01 14:30,1023.83000,1961.21800,1023.83000,1023.83000
group,2017-01-01 14:45,1022.80000,1961.21800,1022.80000,1022.80000
group,2017-01-01 15:00,1025.25000,1961.21800,1025.25000,1025.25000
group,2017-01-01 15:15,1022.40000,1961.21800,1022.40000,1022.40000
group,2017-01-01 15:30,1024.52000,1961.21800,1024.52000,1024.52000
group,2017-01-01 15:45,1032.20000,1961.21800,1032.20000,1032.20000
group,2017-01-01 16:00,1040.90000,1961.21800,1040.90000,1040.90000
group,2017-01-01 16:15,1018.14000,1961.21800,1018.14000,1018.14000
group,2017-01-01 16:30,1031.74000,1961.21800,1031.74000,1031.74000
group,2017-01-01 16:45,1052.54000,1961.21800,1052.54000,1052.54000
group,2017-01-01 17:00,1080.87000,1961.21800,1080.87000,1080.87000
group,2017-01-01 17:15,1097.67000,1961.21800,1097.67000,1097.67000
group,2017-01-01 17:30,1091.27000,1961.21800,1091.27000,1091.27000
group,2017-01-01 17:45,1103.77000,1961.21800,1103.77000,1103.77000
group,2017-01-01 18:00,1097.09000,1961.21800,1097.09000,1097.09000
group,2017-01-01 18:15,1096.90000,1961.21800,1096.90000,1096.90000
group,2017-01-01 18:30,1090.18000,1961.21800,1090.18000,1090.18000
group,2017-01-01 18:45,1089.80000,1961.21800,1089.80000,1089.80000
group,2017-01-01 19:00,1067.69000,1961.21800,1067.69000,1067.69000
group,2017-01-01 19:15,1074.25000,1961.21800,1074.25000,1074.25000
group,2017-01-01 19:30,1084.17000,1961.21800,1084.17000,1084.17000
group,2017-01-01 19:45,1076.00000,1961.21800,1076.00000,1076.00000
group,2017-01-01 20:00,1056.70000,1961.21800,1056.70000,1056.70000
group,2017-01-01 20:15,1067.41000,1961.21800,1067.41000,1067.41000
group,2017-01-01 20:30,1079.38000,1961.21800,1079.38000,1079.38000
group,2017-01-01 20:45,1076.44000,1961.21800,1076.44000,1076.44000
group,2017-01-01 21:00,1054.00000,1961.21800,1054.00000,1054.00000
group,2017-01-01 21:15,1053.14000,1961.21800,1053.14000,1053.14000
group,2017-01-01 21:30,1063.07000,1961.21800,1063.07000,1063.07000
group,2017-01-01 21:45,1029.42000,1961.21800,1029.42000,1029.42000
group,2017-01-01 22:00,1047.47000,1961.21800,1047.47000,1047.47000
group,2017-01-01 22:15,1051.96000,1961.21800,1051.96000,1051.96000
group,2017-01-01 22:30,1030.10000,1961.21800,1030.10000,1030.10000
group,2017-01-01 22:45,1025.91000,1961.21800,1025.91000,1025.91000
group,2017-01-01 23:00,1041.03000,1961.21800,1041.03000,1041.03000
group,2017-01-01 23:15,1034.97000,1961.21800,1034.97000,1034.97000
group,2017-01-01 23:30,1032.58000,1961.21800,1032.58000,1032.58000
group,2017-01-01 23:45,1019.64000,1961.21800,1019.64000,1019.64000
group,2017-01-02 00:00,1019.34000,1961.21800,1019.34000,1019.34000
group,2017-01-02 00:15,1016.12000,1961.21800,1016.12000,1016.12000
group,2017-01-02 00:30,1004.38000,1961.21800,1004.38000,1004.38000
group,2017-01-02 00:45,994.99000,1961.21800,994.99000,994.99000
group,2017-01-02 01:00,1004.65000,1961.21800,1004.65000,1004.65000
group,2017-01-02 01:15,1004.54000,1961.21800,1004.54000,1004.54000
group,2017-01-02 01:30,1001.06000,1961.21800,1001.06000,1001.06000
group,2017-01-02 01:45,1024.64000,1961.21800,1024.64000,1024.64000
group,2017-01-02 02:00,1013.10000,1961.21800,1013.10000,1013.10000
group,2017-01-02 02:15,1011.27000,1961.21800,1011.27000,1011.27000
group,2017-01-02 02:30,1040.31000,1961.21800,1040.31000,1040.31000
group,2017-01-02 02:45,1024.57000,1961.21800,1024.57000,1024.57000
group,2017-01-02 03:00,1035.35000,1961.21800,1035.35000,1035.35000
group,2017-01-02 03:15,1059.75000,1961.21800,1059.75000,1059.75000
group,2017-01-02 03:30,1051.42000,1961.21800,1051.42000,1051.42000
group,2017-01-02 03:45,1051.98000,1961.21800,1051.98000,1051.98000
group,2017-01-02 04:00,1063.36000,1961.21800,1063.36000,1063.36000
group,2017-01-02 04:15,1097.84000,1961.21800,1097.84000,1097.84000
group,2017-01-02 04:30,1103.98000,1961.21800,1103.98000,1103.98000
group,2017-01-02 04:45,1135.58000,1961.21800,1135.58000,1135.58000
group,2017-01-02 05:00,1138.46000,1961.21800,1138.46000,1138.46000
group,2017-01-02 05:15,1234.49000,1961.21800,1234.49000,1234.49000
group,2017-01-02 05:30,1261.63000,1961.21800,1261.63000,1261.63000
group,2017-01-02 05:45,1284.36000,1961.21800,1284.36000,1284.36000
group,2017-01-02 06:00,1283.61000,1961.21800,1283.61000,1283.61000
group,2017-01-02 06:15,1430.11000,1961.21800,1430.11000,1430.11000
group,2017-01-02 06:30,1456.64000,1961.21800,1456.64000,1456.64000
group,2017-01-02 06:45,1462.69000,1961.21800,1462.69000,1462.69000
group,2017-01-02 07:00,1441.95000,1961.21800,1441.95000,1441.95000
group,2017-01-02 07:15,1473.73000,1961.21800,1473.73000,1473.73000
group,2017-01-02 07:30,1472.79000,1961.21800,1472.79000,1472.79000
group,2017-01-02 07:45,1483.04000,1961.21800,1483.04000,1483.04000
group,2017-01-02 08:00,1496.06000,1961.21800,1496.06000,1496.06000
group,2017-01-02 08:15,1495.09000,1961.21800,1495.09000,1495.09000
group,2017-01-02 08:30,1497.58000,1961.21800,1497.58000,1497.58000
group,2017-01-02 08:45,1502.33000,1961.21800,1502.33000,1502.33000
group,2017-01-02 09:00,1497.59000,1961.21800,1497.59000,1497.59000
group,2017-01-02 09:15,1504.76000,1961.21800,1504.76000,1504.76000
group,2017-01-02 09:30,1521.60000,1961.21800,1521.60000,1521.60000
group,2017-01-02 09:45,1552.55000,1961.21800,1552.55000,1552.55000
group,2017-01-02 10:00,1548.03000,1961.21800,1548.03000,1548.03000
group,2017-01-02 10:15,1555.68000,1961.21800,1555.68000,1555.68000
group,2017-01-02 10:30,1574.31000,1961.21800,1574.31000,1574.31000
group,2017-01-02 10:45,1560.03000,1961.21800,1560.03000,1560.03000
group,2017-01-02 11:00,1572.28000,1961.21800,1572.28000,1572.28000
group,2017-01-02 11:15,1572.75000,1961.21800,1572.75000,1572.75000
group,2017-01-02 11:30,1579.11000,1961.21800,1579.11000,1579.11000
group,2017-01-02 11:45,1548.73000,1961.21800,1548.73000,1548.73000
group,2017-01-02 12:00,1563.56000,1961.21800,1563.56000,1563.56000
group,2017-01-02 12:15,1582.44000,1961.21800,1582.44000,1582.44000
group,2017-01-02 12:30,1570.67000,1961.21800,1570.67000,1570.67000
group,2017-01-02 12:45,1566.40000,1961.21800,1566.40000,1566.40000
group,2017-01-02 13:00,1543.81000,1961.21800,1543.81000,1543.81000
group,2017-01-02 13:15,1576.25000,1961.21800,1576.25000,1576.25000
group,2017-01-02 13:30,1579.30000,1961.21800,1579.30000,1579.30000
group,2017-01-02 13:45,1569.54000,1961.21800,1569.54000,1569.54000
group,2017-01-02 14:00,1553.33000,1961.21800,1553.33000,1553.33000
group,2017-01-02 14:15,1565.55000,1961.21800,1565.55000,1565.55000
group,2017-01-02 14:30,1563.98000,1961.21800,1563.98000,1563.98000
group,2017-01-02 14:45,1543.58000,1961.21800,1543.58000,1543.58000
group,2017-01-02 15:00,1550.28000,1961.21800,1550.28000,1550.28000
group,2017-01-02 15:15,1536.28000,1961.21800,1536.28000,1536.28000
group,2017-01-02 15:30,1541.22000,1961.21800,1541.22000,1541.22000
group,2017-01-02 15:45,1544.82000,1961.21800,1544.82000,1544.82000
group,2017-01-02 16:00,1522.07000,1961.21800,1522.07000,1522.07000
group,2017-01-02 16:15,1554.29000,1961.21800,1554.29000,1554.29000
group,2017-01-02 16:30,1561.50000,1961.21800,1561.50000,1561.50000
group,2017-01-02 16:45,1551.46000,1961.21800,1551.46000,1551.46000
group,2017-01-02 17:00,1554.11000,1961.21800,1554.11000,1554.11000
group,2017-01-02 17:15,1526.51000,1961.21800,1526.51000,1526.51000
group,2017-01-02 17:30,1530.97000,1961.21800,1530.97000,1530.97000
group,2017-01-02 17:45,1490.47000,1961.21800,1490.47000,1490.47000
group,2017-01-02 18:00,1463.57000,1961.21800,1463.57000,1463.57000
group,2017-01-02 18:15,1347.45000,1961.21800,1347.45000,1347.45000
group,2017-01-02 18:30,1324.69000,1961.21800,1324.69000,1324.69000
group,2017-01-02 18:45,1283.48000,1961.21800,1283.48000,1283.48000
group,2017-01-02 19:00,1275.50000,1961.21800,1275.50000,1275.50000
group,2017-01-02 19:15,1194.97000,1961.21800,1194.97000,1194.97000
group,2017-01-02 19:30,1191.37000,1961.21800,1191.37000,1191.37000
