CustomerID,datetime,AggrDmnd,DailyAverage,Demand,AvgDemand
group,2017-01-01 00:00,432.53330,538.66996,432.53330,432.53330
group,2017-01-01 00:15,429.48000,538.66996,429.48000,429.48000
group,2017-01-01 00:30,431.04000,538.66996,431.04000,431.04000
group,2017-01-01 00:45,427.33330,538.66996,427.33330,427.33330
group,2017-01-01 01:00,426.02670,538.66996,426.02670,426.02670
group,2017-01-01 01:15,432.98670,538.66996,432.98670,432.98670
group,2017-01-01 01:30,437.81330,538.66996,437.81330,437.81330
group,2017-01-01 01:45,430.26670,538.66996,430.26670,430.26670
group,2017-01-01 02:00,431.40000,538.66996,431.40000,431.40000
group,2017-01-01 02:15,427.72000,538.66996,427.72000,427.72000
group,2017-01-01 02:30,429.28000,538.66996,429.28000,429.28000
group,2017-01-01 02:45,424.65330,538.66996,424.65330,424.65330
group,2017-01-01 03:00,432.86670,538.66996,432.86670,432.86670
group,2017-01-01 03:15,426.92000,538.66996,426.92000,426.92000
group,2017-01-01 03:30,425.10670,538.66996,425.10670,425.10670
group,2017-01-01 03:45,432.00000,538.66996,432.00000,432.00000
group,2017-01-01 04:00,423.66670,538.66996,423.66670,423.66670
group,2017-01-01 04:15,432.62670,538.66996,432.62670,432.62670
group,2017-01-01 04:30,436.28000,538.66996,436.28000,436.28000
group,2017-01-01 04:45,442.93330,538.66996,442.93330,442.93330
group,2017-01-01 05:00,439.22670,538.66996,439.22670,439.22670
group,2017-01-01 05:15,448.05330,538.66996,448.05330,448.05330
group,2017-01-01 05:30,436.09330,538.66996,436.09330,436.09330
group,2017-01-01 05:45,440.36000,538.66996,440.36000,440.36000
group,2017-01-01 06:00,440.52000,538.66996,440.52000,440.52000
group,2017-01-01 06:15,442.13330,538.66996,442.13330,442.13330
group,2017-01-01 06:30,454.46670,538.66996,454.46670,454.46670
group,2017-01-01 06:45,451.88000,538.66996,451.88000,451.88000
group,2017-01-01 07:00,437.18670,538.66996,437.18670,437.18670
group,2017-01-01 07:15,436.52000,538.66996,436.52000,436.52000
group,2017-01-01 07:30,439.44000,538.66996,439.44000,439.44000
group,2017-01-01 07:45,429.57330,538.66996,429.57330,429.57330
group,2017-01-01 08:00,430.93330,538.66996,430.93330,430.93330
group,2017-01-01 08:15,428.80000,538.66996,428.80000,428.80000
group,2017-01-01 08:30,436.65330,538.66996,436.65330,436.65330
group,2017-01-01 08:45,425.84000,538.66996,425.84000,425.84000
group,2017-01-01 09:00,437.84000,538.66996,437.84000,437.84000
group,2017-01-01 09:15,436.13330,538.66996,436.13330,436.13330
group,2017-01-01 09:30,430.06670,538.66996,430.06670,430.06670
group,2017-01-01 09:45,438.70670,538.66996,438.70670,438.70670
group,2017-01-01 10:00,437.14670,538.66996,437.14670,437.14670
group,2017-01-01 10:15,432.36000,538.66996,432.36000,432.36000
group,2017-01-01 10:30,427.89330,538.66996,427.89330,427.89330
group,2017-01-01 10:45,432.78670,538.66996,432.78670,432.78670
group,2017-01-01 11:00,425.48000,538.66996,425.48000,425.48000
group,2017-01-01 11:15,424.72000,538.66996,424.72000,424.72000
group,2017-01-01 11:30,431.26670,538.66996,431.26670,431.26670
group,2017-01-01 11:45,421.70670,538.66996,421.70670,421.70670
group,2017-01-01 12:00,426.21330,538.66996,426.21330,426.21330
group,2017-01-01 12:15,425.64000,538.66996,425.64000,425.64000
group,2017-01-01 12:30,427.60000,538.66996,427.60000,427.60000
group,2017-01-01 12:45,434.45330,538.66996,434.45330,434.45330
group,2017-01-01 13:00,425.69330,538.66996,425.69330,425.69330
group,2017-01-01 13:15,428.52000,538.66996,428.52000,428.52000
group,2017-01-01 13:30,431.74670,538.66996,431.74670,431.74670
group,2017-01-01 13:45,432.06670,538.66996,432.06670,432.06670
group,2017-01-01 14:00,420.48000,538.66996,420.48000,420.48000
group,2017-01-01 14:15,428.30670,538.66996,428.30670,428.30670
group,2017-01-01 14:30,424.45330,538.66996,424.45330,424.45330
group,2017-01-01 14:45,429.22670,538.66996,429.22670,429.22670
group,2017-01-01 15:00,421.81330,538.66996,421.81330,421.81330
group,2017-01-01 15:15,430.25330,538.66996,430.25330,430.25330
group,2017-01-01 15:30,416.97330,538.66996,416.97330,416.97330
group,2017-01-01 15:45,427.30670,538.66996,427.30670,427.30670
group,2017-01-01 16:00,423.88000,538.66996,423.88000,423.88000
group,2017-01-01 16:15,422.96000,538.66996,422.96000,422.96000
group,2017-01-01 16:30,424.48000,538.66996,424.48000,424.48000
group,2017-01-01 16:45,428.93330,538.66996,428.93330,428.93330
group,2017-01-01 17:00,447.02670,538.66996,447.02670,447.02670
group,2017-01-01 17:15,455.90670,538.66996,455.90670,455.90670
group,2017-01-01 17:30,472.30670,538.66996,472.30670,472.30670
group,2017-01-01 17:45,470.25330,538.66996,470.25330,470.25330
group,2017-01-01 18:00,463.66670,538.66996,463.66670,463.66670
group,2017-01-01 18:15,449.20000,538.66996,449.20000,449.20000
group,2017-01-01 18:30,455.86670,538.66996,455.86670,455.86670
group,2017-01-01 18:45,462.06670,538.66996,462.06670,462.06670
group,2017-01-01 19:00,450.09330,538.66996,450.09330,450.09330
group,2017-01-01 19:15,460.33330,538.66996,460.33330,460.33330
group,2017-01-01 19:30,458.76000,538.66996,458.76000,458.76000
group,2017-01-01 19:45,461.24000,538.66996,461.24000,461.24000
group,2017-01-01 20:00,453.97330,538.66996,453.97330,453.97330
group,2017-01-01 20:15,453.25330,538.66996,453.25330,453.25330
group,2017-01-01 20:30,456.92000,538.66996,456.92000,456.92000
group,2017-01-01 20:45,438.97330,538.66996,438.97330,438.97330
group,2017-01-01 21:00,442.06670,538.66996,442.06670,442.06670
group,2017-01-01 21:15,446.70670,538.66996,446.70670,446.70670
group,2017-01-01 21:30,438.38670,538.66996,438.38670,438.38670
group,2017-01-01 21:45,432.36000,538.66996,432.36000,432.36000
group,2017-01-01 22:00,440.04000,538.66996,440.04000,440.04000
group,2017-01-01 22:15,426.98670,538.66996,426.98670,426.98670
group,2017-01-01 22:30,439.14670,538.66996,439.14670,439.14670
group,2017-01-01 22:45,434.89330,538.66996,434.89330,434.89330
group,2017-01-01 23:00,433.44000,538.66996,433.44000,433.44000
group,2017-01-01 23:15,430.12000,538.66996,430.12000,430.12000
group,2017-01-01 23:30,429.26670,538.66996,429.26670,429.26670
group,2017-01-01 23:45,435.28000,538.66996,435.28000,435.28000
group,2017-01-02 00:00,426.45330,538.66996,426.45330,426.45330
group,2017-01-02 00:15,429.77330,538.66996,429.77330,429.77330
group,2017-01-02 00:30,427.48000,538.66996,427.48000,427.48000
group,2017-01-02 00:45,438.70670,538.66996,438.70670,438.70670
group,2017-01-02 01:00,433.57330,538.66996,433.57330,433.57330
group,2017-01-02 01:15,436.14670,538.66996,436.14670,436.14670
group,2017-01-02 01:30,444.32000,538.66996,444.32000,444.32000
group,2017-01-02 01:45,432.18670,538.66996,432.18670,432.18670
group,2017-01-02 02:00,437.50670,538.66996,437.50670,437.50670
group,2017-01-02 02:15,428.49330,538.66996,428.49330,428.49330
group,2017-01-02 02:30,432.34670,538.66996,432.34670,432.34670
group,2017-01-02 02:45,436.08000,538.66996,436.08000,436.08000
group,2017-01-02 03:00,421.96000,538.66996,421.96000,421.96000
group,2017-01-02 03:15,429.62670,538.66996,429.62670,429.62670
group,2017-01-02 03:30,429.96000,538.66996,429.96000,429.96000
group,2017-01-02 03:45,429.68000,538.66996,429.68000,429.68000
group,2017-01-02 04:00,426.41330,538.66996,426.41330,426.41330
group,2017-01-02 04:15,431.66670,538.66996,431.66670,431.66670
group,2017-01-02 04:30,446.13330,538.66996,446.13330,446.13330
group,2017-01-02 04:45,446.73330,538.66996,446.73330,446.73330
group,2017-01-02 05:00,443.92000,538.66996,443.92000,443.92000
group,2017-01-02 05:15,447.13330,538.66996,447.13330,447.13330
group,2017-01-02 05:30,451.08000,538.66996,451.08000,451.08000
group,2017-01-02 05:45,451.58670,538.66996,451.58670,451.58670
group,2017-01-02 06:00,458.25330,538.66996,458.25330,458.25330
group,2017-01-02 06:15,453.57330,538.66996,453.57330,453.57330
group,2017-01-02 06:30,458.24000,538.66996,458.24000,458.24000
group,2017-01-02 06:45,458.90670,538.66996,458.90670,458.90670
group,2017-01-02 07:00,464.80000,538.66996,464.80000,464.80000
group,2017-01-02 07:15,478.90670,538.66996,478.90670,478.90670
group,2017-01-02 07:30,458.01330,538.66996,458.01330,458.01330
group,2017-01-02 07:45,473.06670,538.66996,473.06670,473.06670
group,2017-01-02 08:00,459.02670,538.66996,459.02670,459.02670
group,2017-01-02 08:15,458.18670,538.66996,458.18670,458.18670
group,2017-01-02 08:30,461.10670,538.66996,461.10670,461.10670
group,2017-01-02 08:45,457.33330,538.66996,457.33330,457.33330
group,2017-01-02 09:00,464.33330,538.66996,464.33330,464.33330
group,2017-01-02 09:15,464.16000,538.66996,464.16000,464.16000
group,2017-01-02 09:30,470.36000,538.66996,470.36000,470.36000
group,2017-01-02 09:45,467.78670,538.66996,467.78670,467.78670
group,2017-01-02 10:00,473.18670,538.66996,473.18670,473.18670
group,2017-01-02 10:15,480.17330,538.66996,480.17330,480.17330
group,2017-01-02 10:30,485.98670,538.66996,485.98670,485.98670
group,2017-01-02 10:45,480.45330,538.66996,480.45330,480.45330
group,2017-01-02 11:00,482.28000,538.66996,482.28000,482.28000
group,2017-01-02 11:15,471.57330,538.66996,471.57330,471.57330
group,2017-01-02 11:30,482.92000,538.66996,482.92000,482.92000
group,2017-01-02 11:45,477.69330,538.66996,477.69330,477.69330
group,2017-01-02 12:00,481.25330,538.66996,481.25330,481.25330
group,2017-01-02 12:15,476.08000,538.66996,476.08000,476.08000
group,2017-01-02 12:30,477.64000,538.66996,477.64000,477.64000
group,2017-01-02 12:45,468.01330,538.66996,468.01330,468.01330
group,2017-01-02 13:00,470.24000,538.66996,470.24000,470.24000
group,2017-01-02 13:15,466.36000,538.66996,466.36000,466.36000
group,2017-01-02 13:30,474.06670,538.66996,474.06670,474.06670
group,2017-01-02 13:45,485.70670,538.66996,485.70670,485.70670
group,2017-01-02 14:00,475.68000,538.66996,475.68000,475.68000
group,2017-01-02 14:15,475.93330,538.66996,475.93330,475.93330
group,2017-01-02 14:30,477.98670,538.66996,477.98670,477.98670
group,2017-01-02 14:45,483.44000,538.66996,483.44000,483.44000
group,2017-01-02 15:00,478.54670,538.66996,478.54670,478.54670
