CustomerID,datetime,NormDmnd,DailyAverage,Demand
g2o,2017-01-01 00:00,0.97936,1.14923,1.12551
g2o,2017-01-01 00:15,0.97804,1.14923,1.12400
g2o,2017-01-01 00:30,0.96755,1.14923,1.11194
g2o,2017-01-01 00:45,0.98785,1.14923,1.13527
g2o,2017-01-01 01:00,0.96674,1.14923,1.11101
g2o,2017-01-01 01:15,0.97681,1.14923,1.12258
g2o,2017-01-01 01:30,0.96935,1.14923,1.11401
g2o,2017-01-01 01:45,0.96662,1.14923,1.11087
g2o,2017-01-01 02:00,0.96420,1.14923,1.10809
g2o,2017-01-01 02:15,0.97586,1.14923,1.12149
g2o,2017-01-01 02:30,0.97403,1.14923,1.11938
g2o,2017-01-01 02:45,0.98130,1.14923,1.12774
g2o,2017-01-01 03:00,0.98673,1.14923,1.13398
g2o,2017-01-01 03:15,0.96809,1.14923,1.11256
g2o,2017-01-01 03:30,0.97475,1.14923,1.12021
g2o,2017-01-01 03:45,0.98946,1.14923,1.13712
g2o,2017-01-01 04:00,0.98571,1.14923,1.13281
g2o,2017-01-01 04:15,1.00571,1.14923,1.15579
g2o,2017-01-01 04:30,1.00334,1.14923,1.15307
g2o,2017-01-01 04:45,0.99442,1.14923,1.14282
g2o,2017-01-01 05:00,1.01947,1.14923,1.17160
g2o,2017-01-01 05:15,0.99583,1.14923,1.14444
g2o,2017-01-01 05:30,0.99888,1.14923,1.14795
g2o,2017-01-01 05:45,1.01878,1.14923,1.17082
g2o,2017-01-01 06:00,1.01276,1.14923,1.16390
g2o,2017-01-01 06:15,1.04321,1.14923,1.19888
g2o,2017-01-01 06:30,1.04369,1.14923,1.19944
g2o,2017-01-01 06:45,1.03277,1.14923,1.18690
g2o,2017-01-01 07:00,1.01040,1.14923,1.16118
g2o,2017-01-01 07:15,0.98909,1.14923,1.13669
g2o,2017-01-01 07:30,0.99862,1.14923,1.14764
g2o,2017-01-01 07:45,0.98312,1.14923,1.12984
g2o,2017-01-01 08:00,0.96188,1.14923,1.10542
g2o,2017-01-01 08:15,0.99181,1.14923,1.13982
g2o,2017-01-01 08:30,0.98454,1.14923,1.13146
g2o,2017-01-01 08:45,0.98553,1.14923,1.13260
g2o,2017-01-01 09:00,0.98395,1.14923,1.13078
g2o,2017-01-01 09:15,0.99644,1.14923,1.14513
g2o,2017-01-01 09:30,0.99349,1.14923,1.14175
g2o,2017-01-01 09:45,0.99505,1.14923,1.14354
g2o,2017-01-01 10:00,0.99073,1.14923,1.13857
g2o,2017-01-01 10:15,0.99157,1.14923,1.13954
g2o,2017-01-01 10:30,0.98650,1.14923,1.13371
g2o,2017-01-01 10:45,1.00819,1.14923,1.15864
g2o,2017-01-01 11:00,1.00567,1.14923,1.15574
g2o,2017-01-01 11:15,1.00290,1.14923,1.15256
g2o,2017-01-01 11:30,0.99744,1.14923,1.14629
g2o,2017-01-01 11:45,1.00805,1.14923,1.15848
g2o,2017-01-01 12:00,0.99286,1.14923,1.14103
g2o,2017-01-01 12:15,0.99464,1.14923,1.14308
g2o,2017-01-01 12:30,0.99465,1.14923,1.14309
g2o,2017-01-01 12:45,1.00236,1.14923,1.15194
g2o,2017-01-01 13:00,0.99417,1.14923,1.14253
g2o,2017-01-01 13:15,0.99005,1.14923,1.13779
g2o,2017-01-01 13:30,0.97578,1.14923,1.12139
g2o,2017-01-01 13:45,0.98137,1.14923,1.12782
g2o,2017-01-01 14:00,0.97740,1.14923,1.12326
g2o,2017-01-01 14:15,0.97204,1.14923,1.11709
g2o,2017-01-01 14:30,0.97640,1.14923,1.12211
g2o,2017-01-01 14:45,0.96993,1.14923,1.11467
g2o,2017-01-01 15:00,0.97104,1.14923,1.11594
g2o,2017-01-01 15:15,0.97730,1.14923,1.12314
g2o,2017-01-01 15:30,0.97546,1.14923,1.12103
g2o,2017-01-01 15:45,0.99032,1.14923,1.13811
g2o,2017-01-01 16:00,0.98845,1.14923,1.13595
g2o,2017-01-01 16:15,0.97717,1.14923,1.12299
g2o,2017-01-01 16:30,0.98695,1.14923,1.13423
g2o,2017-01-01 16:45,0.99762,1.14923,1.14650
g2o,2017-01-01 17:00,1.04023,1.14923,1.19547
g2o,2017-01-01 17:15,1.06349,1.14923,1.22219
g2o,2017-01-01 17:30,1.05829,1.14923,1.21622
g2o,2017-01-01 17:45,1.06078,1.14923,1.21908
g2o,2017-01-01 18:00,1.05695,1.14923,1.21468
g2o,2017-01-01 18:15,1.05999,1.14923,1.21817
g2o,2017-01-01 18:30,1.05370,1.14923,1.21094
g2o,2017-01-01 18:45,1.04303,1.14923,1.19868
g2o,2017-01-01 19:00,1.03082,1.14923,1.18465
g2o,2017-01-01 19:15,1.03521,1.14923,1.18969
g2o,2017-01-01 19:30,1.04600,1.14923,1.20210
g2o,2017-01-01 19:45,1.03907,1.14923,1.19413
g2o,2017-01-01 20:00,1.02453,1.14923,1.17742
g2o,2017-01-01 20:15,1.02874,1.14923,1.18226
g2o,2017-01-01 20:30,1.04007,1.14923,1.19528
g2o,2017-01-01 20:45,1.03228,1.14923,1.18633
g2o,2017-01-01 21:00,1.01418,1.14923,1.16553
g2o,2017-01-01 21:15,1.00945,1.14923,1.16009
g2o,2017-01-01 21:30,1.02309,1.14923,1.17577
g2o,2017-01-01 21:45,0.99386,1.14923,1.14217
g2o,2017-01-01 22:00,1.00630,1.14923,1.15647
g2o,2017-01-01 22:15,1.00797,1.14923,1.15839
g2o,2017-01-01 22:30,0.98926,1.14923,1.13689
g2o,2017-01-01 22:45,0.98900,1.14923,1.13659
g2o,2017-01-01 23:00,0.99688,1.14923,1.14565
g2o,2017-01-01 23:15,0.98782,1.14923,1.13523
g2o,2017-01-01 23:30,0.97990,1.14923,1.12613
g2o,2017-01-01 23:45,0.97687,1.14923,1.12265
g2o,2017-01-02 00:00,0.81171,1.38367,1.12313
g2o,2017-01-02 00:15,0.80157,1.38367,1.10911
g2o,2017-01-02 00:30,0.79459,1.38367,1.09945
g2o,2017-01-02 00:45,0.79080,1.38367,1.09420
g2o,2017-01-02 01:00,0.78382,1.38367,1.08454
g2o,2017-01-02 01:15,0.78981,1.38367,1.09283
g2o,2017-01-02 01:30,0.78647,1.38367,1.08821
g2o,2017-01-02 01:45,0.79302,1.38367,1.09728
g2o,2017-01-02 02:00,0.78769,1.38367,1.08991
g2o,2017-01-02 02:15,0.79447,1.38367,1.09928
g2o,2017-01-02 02:30,0.80197,1.38367,1.10966
g2o,2017-01-02 02:45,0.80827,1.38367,1.11838
g2o,2017-01-02 03:00,0.80677,1.38367,1.11631
g2o,2017-01-02 03:15,0.81051,1.38367,1.12147
g2o,2017-01-02 03:30,0.81152,1.38367,1.12287
g2o,2017-01-02 03:45,0.81400,1.38367,1.12631
g2o,2017-01-02 04:00,0.82667,1.38367,1.14383
g2o,2017-01-02 04:15,0.85928,1.38367,1.18895
g2o,2017-01-02 04:30,0.85692,1.38367,1.18570
g2o,2017-01-02 04:45,0.88899,1.38367,1.23006
g2o,2017-01-02 05:00,0.87389,1.38367,1.20918
g2o,2017-01-02 05:15,0.95308,1.38367,1.31875
g2o,2017-01-02 05:30,0.97389,1.38367,1.34755
g2o,2017-01-02 05:45,0.98472,1.38367,1.36252
g2o,2017-01-02 06:00,0.98976,1.38367,1.36950
g2o,2017-01-02 06:15,1.08219,1.38367,1.49739
g2o,2017-01-02 06:30,1.09811,1.38367,1.51941
g2o,2017-01-02 06:45,1.10388,1.38367,1.52740
g2o,2017-01-02 07:00,1.08413,1.38367,1.50007
g2o,2017-01-02 07:15,1.09224,1.38367,1.51130
g2o,2017-01-02 07:30,1.08420,1.38367,1.50017
g2o,2017-01-02 07:45,1.09147,1.38367,1.51023
g2o,2017-01-02 08:00,1.09318,1.38367,1.51259
g2o,2017-01-02 08:15,1.10562,1.38367,1.52981
g2o,2017-01-02 08:30,1.10410,1.38367,1.52771
g2o,2017-01-02 08:45,1.10710,1.38367,1.53186
g2o,2017-01-02 09:00,1.11086,1.38367,1.53706
g2o,2017-01-02 09:15,1.11000,1.38367,1.53587
g2o,2017-01-02 09:30,1.12951,1.38367,1.56287
g2o,2017-01-02 09:45,1.14467,1.38367,1.58385
