CustomerID,datetime,NormDelta,AbsDelta,Leaders,Demand
delta,2017-05-26 14:45,-0.36607,-0.79575,0.30615,3.36428
delta,2017-05-26 15:00,-0.36378,-0.79077,0.29969,3.30516
delta,2017-05-26 15:15,-0.39585,-0.86049,0.28468,3.24928
delta,2017-05-26 15:30,-0.34056,-0.74030,0.29375,3.20472
delta,2017-05-26 15:45,-0.33245,-0.72267,0.29081,3.16240
delta,2017-05-26 16:00,-0.30911,-0.67193,0.28594,3.07068
delta,2017-05-26 16:15,-0.28070,-0.61018,0.27728,2.93615
delta,2017-05-26 16:30,-0.23704,-0.51527,0.27717,2.84000
delta,2017-05-26 16:45,-0.24843,-0.54003,0.26214,2.73888
delta,2017-05-26 17:00,-0.17338,-0.37689,0.25896,2.54856
delta,2017-05-26 17:15,-0.05142,-0.11178,0.25302,2.23280
delta,2017-05-26 17:30,-0.05772,-0.12547,0.24185,2.15292
delta,2017-05-26 17:45,0.00644,0.01400,0.24704,2.05651
delta,2017-05-26 18:00,0.06105,0.13271,0.24804,1.94580
delta,2017-05-26 18:15,0.11189,0.24322,0.24074,1.77373
delta,2017-05-26 18:30,0.18161,0.39478,0.24847,1.68647
delta,2017-05-26 18:45,0.16899,0.36735,0.24240,1.66312
delta,2017-05-26 19:00,0.18727,0.40708,0.24392,1.63600
delta,2017-05-26 19:15,0.22756,0.49466,0.24511,1.55812
delta,2017-05-26 19:30,0.25560,0.55562,0.24494,1.49552
delta,2017-05-26 19:45,0.23728,0.51579,0.24091,1.50172
delta,2017-05-26 20:00,0.20269,0.44060,0.22719,1.46216
delta,2017-05-26 20:15,0.26851,0.58368,0.24125,1.43644
delta,2017-05-26 20:30,0.25869,0.56233,0.23790,1.42979
delta,2017-05-26 20:45,0.24602,0.53479,0.23069,1.39701
delta,2017-05-26 21:00,0.21724,0.47223,0.22335,1.39824
delta,2017-05-26 21:15,0.20498,0.44558,0.21328,1.34056
delta,2017-05-26 21:30,0.21808,0.47406,0.21464,1.32340
delta,2017-05-26 21:45,0.20506,0.44575,0.20918,1.30604
delta,2017-05-26 22:00,0.21643,0.47047,0.21016,1.28945
delta,2017-05-26 22:15,0.17833,0.38765,0.19835,1.27355
delta,2017-05-26 22:30,0.20472,0.44501,0.20514,1.27292
delta,2017-05-26 22:45,0.19809,0.43060,0.20248,1.26509
delta,2017-05-26 23:00,0.21851,0.47499,0.20296,1.22456
delta,2017-05-26 23:15,0.20063,0.43612,0.19994,1.23824
delta,2017-05-26 23:30,0.20886,0.45401,0.20156,1.23388
delta,2017-05-26 23:45,0.19403,0.42178,0.19570,1.21712
delta,2017-05-27 00:00,0.10790,0.15970,0.19526,1.22004
delta,2017-05-27 00:15,0.15186,0.22477,0.20141,1.19844
delta,2017-05-27 00:30,0.09696,0.14351,0.18963,1.19645
delta,2017-05-27 00:45,0.12793,0.18935,0.19894,1.21640
delta,2017-05-27 01:00,0.10907,0.16144,0.19089,1.18744
delta,2017-05-27 01:15,0.13029,0.19284,0.19618,1.19340
delta,2017-05-27 01:30,0.11992,0.17750,0.19420,1.19476
delta,2017-05-27 01:45,0.14453,0.21392,0.19440,1.15976
delta,2017-05-27 02:00,0.15522,0.22974,0.20032,1.18576
delta,2017-05-27 02:15,0.10721,0.15868,0.18921,1.17832
delta,2017-05-27 02:30,0.13756,0.20361,0.19586,1.18039
delta,2017-05-27 02:45,0.16303,0.24130,0.19977,1.17032
delta,2017-05-27 03:00,0.11975,0.17724,0.19088,1.17156
delta,2017-05-27 03:15,0.13944,0.20639,0.19818,1.19400
delta,2017-05-27 03:30,0.11790,0.17451,0.19162,1.17952
delta,2017-05-27 03:45,0.13911,0.20590,0.19733,1.18847
delta,2017-05-27 04:00,0.14993,0.22191,0.19954,1.18808
delta,2017-05-27 04:15,0.14369,0.21268,0.20270,1.21964
delta,2017-05-27 04:30,0.12674,0.18759,0.19920,1.22000
delta,2017-05-27 04:45,0.10620,0.15719,0.19813,1.24284
delta,2017-05-27 05:00,0.14577,0.21576,0.20425,1.22752
delta,2017-05-27 05:15,0.20233,0.29947,0.21634,1.22924
delta,2017-05-27 05:30,0.16664,0.24665,0.20879,1.22872
delta,2017-05-27 05:45,0.15858,0.23472,0.21441,1.28035
delta,2017-05-27 06:00,0.17251,0.25534,0.21666,1.27564
delta,2017-05-27 06:15,0.12961,0.19184,0.21495,1.32704
delta,2017-05-27 06:30,0.09553,0.14140,0.20819,1.32972
delta,2017-05-27 06:45,0.14045,0.20788,0.21950,1.34316
delta,2017-05-27 07:00,0.07701,0.11398,0.20852,1.35947
delta,2017-05-27 07:15,-0.00415,-0.00614,0.21129,1.49917
delta,2017-05-27 07:30,0.03512,0.05198,0.22179,1.51524
delta,2017-05-27 07:45,0.00952,0.01409,0.22228,1.55660
delta,2017-05-27 08:00,-0.06251,-0.09252,0.21415,1.60576
delta,2017-05-27 08:15,-0.07815,-0.11567,0.22356,1.69541
delta,2017-05-27 08:30,-0.09898,-0.14650,0.22098,1.70800
delta,2017-05-27 08:45,-0.12120,-0.17939,0.21910,1.72760
delta,2017-05-27 09:00,-0.12090,-0.17895,0.22609,1.77656
delta,2017-05-27 09:15,-0.13264,-0.19632,0.22937,1.81712
delta,2017-05-27 09:30,-0.15383,-0.22769,0.22550,1.82112
delta,2017-05-27 09:45,-0.16038,-0.23738,0.22973,1.86072
delta,2017-05-27 10:00,-0.22329,-0.33050,0.22199,1.89912
delta,2017-05-27 10:15,-0.19624,-0.29046,0.22963,1.91308
delta,2017-05-27 10:30,-0.26584,-0.39348,0.22151,1.95872
delta,2017-05-27 10:45,-0.22853,-0.33825,0.23458,1.99585
delta,2017-05-27 11:00,-0.27916,-0.41319,0.22364,1.99348
delta,2017-05-27 11:15,-0.24803,-0.36711,0.22866,1.98288
delta,2017-05-27 11:30,-0.24014,-0.35544,0.22789,1.96575
delta,2017-05-27 11:45,-0.23773,-0.35187,0.23294,1.99788
delta,2017-05-27 12:00,-0.20448,-0.30265,0.23339,1.95184
delta,2017-05-27 12:15,-0.19838,-0.29363,0.21550,1.81640
delta,2017-05-27 12:30,-0.16243,-0.24042,0.22157,1.80608
delta,2017-05-27 12:45,-0.26013,-0.38502,0.21018,1.87020
delta,2017-05-27 13:00,-0.21638,-0.32027,0.21442,1.83540
delta,2017-05-27 13:15,-0.19394,-0.28705,0.20760,1.75400
delta,2017-05-27 13:30,-0.10976,-0.16246,0.22306,1.73864
delta,2017-05-27 13:45,-0.15215,-0.22520,0.21628,1.75347
delta,2017-05-27 14:00,-0.14853,-0.21984,0.21748,1.75661
delta,2017-05-27 14:15,-0.12297,-0.18201,0.21823,1.72408
delta,2017-05-27 14:30,-0.15709,-0.23251,0.21534,1.75416
delta,2017-05-27 14:45,-0.17118,-0.25337,0.20901,1.73029
delta,2017-05-27 15:00,-0.13074,-0.19351,0.21581,1.71847
delta,2017-05-27 15:15,-0.13529,-0.20025,0.20949,1.68056
delta,2017-05-27 15:30,-0.06508,-0.09633,0.22379,1.67768
delta,2017-05-27 15:45,-0.10048,-0.14872,0.21637,1.67764
delta,2017-05-27 16:00,-0.11784,-0.17442,0.20982,1.65704
delta,2017-05-27 16:15,-0.06656,-0.09852,0.21619,1.62615
delta,2017-05-27 16:30,-0.10280,-0.15216,0.21019,1.63740
delta,2017-05-27 16:45,-0.02756,-0.04079,0.21688,1.57332
delta,2017-05-27 17:00,-0.04387,-0.06493,0.21751,1.60192
delta,2017-05-27 17:15,-0.01943,-0.02876,0.21440,1.54376
delta,2017-05-27 17:30,-0.01394,-0.02063,0.21610,1.54764
delta,2017-05-27 17:45,0.00342,0.00506,0.21657,1.52527
delta,2017-05-27 18:00,0.01585,0.02346,0.21535,1.49824
delta,2017-05-27 18:15,0.02913,0.04312,0.21368,1.46680
delta,2017-05-27 18:30,-0.00235,-0.00348,0.20656,1.46308
delta,2017-05-27 18:45,0.05985,0.08859,0.21605,1.43808
delta,2017-05-27 19:00,0.04517,0.06686,0.20598,1.38864
delta,2017-05-27 19:15,0.07687,0.11378,0.21443,1.40143
delta,2017-05-27 19:30,0.09363,0.13858,0.21013,1.34624
delta,2017-05-27 19:45,0.05116,0.07572,0.19971,1.33548
delta,2017-05-27 20:00,0.06252,0.09254,0.20613,1.36403
delta,2017-05-27 20:15,0.05985,0.08859,0.19917,1.31880
delta,2017-05-27 20:30,0.08532,0.12628,0.20385,1.31416
delta,2017-05-27 20:45,0.11815,0.17488,0.20850,1.29843
delta,2017-05-27 21:00,0.08917,0.13198,0.19918,1.27548
delta,2017-05-27 21:15,0.11766,0.17415,0.20301,1.26036
delta,2017-05-27 21:30,0.09648,0.14280,0.20094,1.27708
delta,2017-05-27 21:45,0.06797,0.10060,0.19101,1.24911
delta,2017-05-27 22:00,0.09329,0.13808,0.19324,1.22740
delta,2017-05-27 22:15,0.05082,0.07522,0.18615,1.24016
delta,2017-05-27 22:30,0.11560,0.17110,0.19746,1.22419
delta,2017-05-27 22:45,0.07587,0.11230,0.18705,1.20944
delta,2017-05-27 23:00,0.12495,0.18494,0.19528,1.19496
delta,2017-05-27 23:15,0.09971,0.14758,0.18936,1.19047
delta,2017-05-27 23:30,0.10851,0.16061,0.19198,1.19596
delta,2017-05-27 23:45,0.10678,0.15805,0.18916,1.17860
delta,2017-05-28 00:00,0.03238,0.04385,0.18606,1.18919
delta,2017-05-28 00:15,0.04992,0.06760,0.18907,1.18540
delta,2017-05-28 00:30,0.05202,0.07044,0.18451,1.15233
delta,2017-05-28 00:45,0.06987,0.09461,0.18975,1.16288
delta,2017-05-28 01:00,0.03146,0.04260,0.18382,1.17559
delta,2017-05-28 01:15,0.06091,0.08248,0.18734,1.15904
delta,2017-05-28 01:30,0.01162,0.01573,0.17807,1.16436
delta,2017-05-28 01:45,0.06881,0.09317,0.18748,1.14927
delta,2017-05-28 02:00,0.01998,0.02705,0.17588,1.13852
delta,2017-05-28 02:15,0.08418,0.11399,0.18925,1.14020
delta,2017-05-28 02:30,0.03587,0.04857,0.17807,1.13152
delta,2017-05-28 02:45,0.04099,0.05550,0.18228,1.15248
delta,2017-05-28 03:00,0.07306,0.09893,0.18726,1.14207
delta,2017-05-28 03:15,0.02282,0.03090,0.17780,1.14740
delta,2017-05-28 03:30,0.06618,0.08961,0.18494,1.13600
delta,2017-05-28 03:45,0.03832,0.05189,0.17904,1.13464
delta,2017-05-28 04:00,0.07440,0.10074,0.18774,1.14343
delta,2017-05-28 04:15,0.04664,0.06315,0.18353,1.15312
delta,2017-05-28 04:30,0.07138,0.09665,0.18599,1.13592
delta,2017-05-28 04:45,0.03932,0.05324,0.18035,1.14195
delta,2017-05-28 05:00,0.06498,0.08799,0.18234,1.12041
delta,2017-05-28 05:15,0.13415,0.18165,0.19673,1.12211
delta,2017-05-28 05:30,0.10786,0.14605,0.19180,1.12504
delta,2017-05-28 05:45,0.15813,0.21412,0.20433,1.14000
delta,2017-05-28 06:00,0.12037,0.16299,0.19309,1.11664
delta,2017-05-28 06:15,0.20106,0.27225,0.21146,1.12913
delta,2017-05-28 06:30,0.15374,0.20818,0.20342,1.13992
delta,2017-05-28 06:45,0.13523,0.18311,0.20201,1.15564
delta,2017-05-28 07:00,0.15578,0.21094,0.20881,1.17287
delta,2017-05-28 07:15,0.07338,0.09936,0.19812,1.21360
delta,2017-05-28 07:30,0.10415,0.14103,0.20897,1.24384
delta,2017-05-28 07:45,0.07978,0.10803,0.20667,1.26160
delta,2017-05-28 08:00,0.09403,0.12733,0.21224,1.27921
delta,2017-05-28 08:15,0.08201,0.11105,0.21327,1.30232
delta,2017-05-28 08:30,0.08177,0.11072,0.21659,1.32464
delta,2017-05-28 08:45,0.05284,0.07155,0.21622,1.36136
delta,2017-05-28 09:00,0.05838,0.07905,0.21889,1.37156
delta,2017-05-28 09:15,0.01716,0.02324,0.21578,1.40677
delta,2017-05-28 09:30,0.00362,0.00490,0.21716,1.43424
delta,2017-05-28 09:45,-0.02679,-0.03628,0.21266,1.44560
delta,2017-05-28 10:00,-0.02944,-0.03986,0.22092,1.50392
delta,2017-05-28 10:15,0.01598,0.02164,0.23006,1.50300
delta,2017-05-28 10:30,-0.05855,-0.07928,0.21695,1.51704
delta,2017-05-28 10:45,-0.00939,-0.01271,0.22964,1.53457
delta,2017-05-28 11:00,-0.07065,-0.09567,0.21893,1.54655
delta,2017-05-28 11:15,-0.03085,-0.04177,0.22712,1.54693
delta,2017-05-28 11:30,-0.05173,-0.07005,0.22360,1.55188
delta,2017-05-28 11:45,-0.06469,-0.08760,0.23078,1.61700
delta,2017-05-28 12:00,-0.08159,-0.11048,0.22347,1.59144
delta,2017-05-28 12:15,-0.10416,-0.14104,0.21776,1.58417
delta,2017-05-28 12:30,-0.12700,-0.17197,0.21399,1.59011
delta,2017-05-28 12:45,-0.14183,-0.19205,0.20902,1.57724
delta,2017-05-28 13:00,-0.13572,-0.18378,0.21647,1.61836
delta,2017-05-28 13:15,-0.13512,-0.18296,0.21561,1.61184
delta,2017-05-28 13:30,-0.14502,-0.19637,0.21145,1.59768
delta,2017-05-28 13:45,-0.12663,-0.17147,0.21720,1.61088
delta,2017-05-28 14:00,-0.16738,-0.22665,0.21205,1.63192
delta,2017-05-28 14:15,-0.15128,-0.20485,0.21209,1.61039
delta,2017-05-28 14:30,-0.12549,-0.16992,0.21857,1.61841
delta,2017-05-28 14:45,-0.13815,-0.18707,0.21431,1.60732
delta,2017-05-28 15:00,-0.15311,-0.20732,0.21626,1.64051
delta,2017-05-28 15:15,-0.14219,-0.19254,0.21256,1.60121
delta,2017-05-28 15:30,-0.14812,-0.20057,0.21163,1.60307
delta,2017-05-28 15:45,-0.13671,-0.18512,0.21624,1.61816
delta,2017-05-28 16:00,-0.13080,-0.17711,0.21750,1.61852
delta,2017-05-28 16:15,-0.15400,-0.20853,0.20915,1.59460
delta,2017-05-28 16:30,-0.09433,-0.12773,0.21803,1.57264
delta,2017-05-28 16:45,-0.11303,-0.15305,0.21445,1.57425
delta,2017-05-28 17:00,-0.11174,-0.15131,0.21568,1.58064
delta,2017-05-28 17:15,-0.06486,-0.08783,0.21818,1.53372
delta,2017-05-28 17:30,-0.06322,-0.08561,0.21546,1.51348
delta,2017-05-28 17:45,-0.06040,-0.08179,0.21568,1.51112
delta,2017-05-28 18:00,-0.03178,-0.04303,0.21668,1.47900
delta,2017-05-28 18:15,-0.01602,-0.02169,0.21900,1.47304
delta,2017-05-28 18:30,-0.03006,-0.04070,0.20924,1.42736
delta,2017-05-28 18:45,-0.03101,-0.04199,0.20980,1.43236
delta,2017-05-28 19:00,-0.00208,-0.00282,0.20696,1.37437
delta,2017-05-28 19:15,0.01513,0.02049,0.21132,1.37996
delta,2017-05-28 19:30,-0.02268,-0.03071,0.20514,1.39020
delta,2017-05-28 19:45,0.00139,0.00188,0.20660,1.36728
delta,2017-05-28 20:00,0.01100,0.01489,0.20837,1.36600
delta,2017-05-28 20:15,0.02773,0.03755,0.20789,1.34016
delta,2017-05-28 20:30,0.00531,0.00719,0.20020,1.31956
delta,2017-05-28 20:45,0.03571,0.04835,0.20620,1.31816
delta,2017-05-28 21:00,0.03636,0.04923,0.20278,1.29461
delta,2017-05-28 21:15,0.02667,0.03611,0.20118,1.29712
delta,2017-05-28 21:30,0.03071,0.04158,0.19764,1.26820
delta,2017-05-28 21:45,0.03383,0.04581,0.19797,1.26616
delta,2017-05-28 22:00,0.02451,0.03319,0.19246,1.24228
delta,2017-05-28 22:15,0.04370,0.05917,0.19316,1.22092
delta,2017-05-28 22:30,0.01331,0.01802,0.19183,1.25325
delta,2017-05-28 22:45,0.04703,0.06368,0.19553,1.23212
delta,2017-05-28 23:00,0.03779,0.05117,0.19118,1.21580
delta,2017-05-28 23:15,0.07853,0.10634,0.19732,1.20132
delta,2017-05-28 23:30,0.02691,0.03644,0.18714,1.20376
delta,2017-05-28 23:45,0.04742,0.06421,0.19008,1.19548
delta,2017-05-29 00:00,0.17526,0.29488,0.18414,1.19972
delta,2017-05-29 00:15,0.16146,0.27166,0.18089,1.19656
delta,2017-05-29 00:30,0.19698,0.33142,0.18650,1.18232
delta,2017-05-29 00:45,0.21173,0.35624,0.18805,1.17009
delta,2017-05-29 01:00,0.21039,0.35399,0.18821,1.17364
delta,2017-05-29 01:15,0.18467,0.31071,0.18445,1.18640
delta,2017-05-29 01:30,0.20617,0.34689,0.18414,1.14772
delta,2017-05-29 01:45,0.20934,0.35222,0.18507,1.14992
delta,2017-05-29 02:00,0.17636,0.29673,0.18058,1.16896
delta,2017-05-29 02:15,0.18455,0.31051,0.18421,1.18464
delta,2017-05-29 02:30,0.18389,0.30940,0.18216,1.16912
delta,2017-05-29 02:45,0.17141,0.28840,0.17913,1.16553
delta,2017-05-29 03:00,0.20072,0.33772,0.18720,1.18172
delta,2017-05-29 03:15,0.18155,0.30546,0.18602,1.20440
delta,2017-05-29 03:30,0.22609,0.38040,0.19715,1.21980
delta,2017-05-29 03:45,0.17488,0.29424,0.18693,1.22300
delta,2017-05-29 04:00,0.18180,0.30588,0.19276,1.25868
delta,2017-05-29 04:15,0.15422,0.25948,0.19369,1.31264
delta,2017-05-29 04:30,0.11802,0.19857,0.19083,1.35032
delta,2017-05-29 04:45,0.19476,0.32769,0.20556,1.34077
delta,2017-05-29 05:00,0.13660,0.22983,0.19772,1.37499
delta,2017-05-29 05:15,0.10724,0.18043,0.20749,1.50369
delta,2017-05-29 05:30,0.12732,0.21422,0.21375,1.52072
delta,2017-05-29 05:45,0.09552,0.16071,0.21024,1.54572
delta,2017-05-29 06:00,0.08750,0.14722,0.21184,1.57220
delta,2017-05-29 06:15,-0.00619,-0.01041,0.20815,1.69988
delta,2017-05-29 06:30,-0.04064,-0.06838,0.20290,1.71524
delta,2017-05-29 06:45,0.00851,0.01432,0.20952,1.68628
delta,2017-05-29 07:00,-0.02406,-0.04048,0.20738,1.72372
delta,2017-05-29 07:15,-0.01472,-0.02477,0.21125,1.73940
delta,2017-05-29 07:30,-0.05617,-0.09451,0.20444,1.75388
delta,2017-05-29 07:45,-0.05041,-0.08482,0.20875,1.77917
delta,2017-05-29 08:00,-0.08390,-0.14116,0.20475,1.80304
delta,2017-05-29 08:15,-0.08555,-0.14394,0.20780,1.83056
delta,2017-05-29 08:30,-0.10871,-0.18291,0.20381,1.83716
delta,2017-05-29 08:45,-0.08734,-0.14695,0.21130,1.86200
delta,2017-05-29 09:00,-0.13692,-0.23037,0.20324,1.88000
delta,2017-05-29 09:15,-0.15496,-0.26072,0.20339,1.91157
delta,2017-05-29 09:30,-0.11132,-0.18730,0.21443,1.92775
delta,2017-05-29 09:45,-0.18586,-0.31271,0.20277,1.95853
delta,2017-05-29 10:00,-0.18659,-0.31394,0.20799,2.00211
delta,2017-05-29 10:15,-0.22649,-0.38107,0.20457,2.04149
delta,2017-05-29 10:30,-0.21957,-0.36943,0.21163,2.08716
delta,2017-05-29 10:45,-0.21115,-0.35526,0.21352,2.08832
delta,2017-05-29 11:00,-0.28149,-0.47361,0.20635,2.14848
delta,2017-05-29 11:15,-0.21274,-0.35794,0.22390,2.17524
delta,2017-05-29 11:30,-0.23384,-0.39344,0.21989,2.17820
delta,2017-05-29 11:45,-0.28149,-0.47361,0.21453,2.21488
delta,2017-05-29 12:00,-0.24057,-0.40476,0.22459,2.22768
delta,2017-05-29 12:15,-0.29124,-0.49002,0.21972,2.27340
delta,2017-05-29 12:30,-0.32643,-0.54923,0.21686,2.30940
delta,2017-05-29 12:45,-0.28069,-0.47227,0.22423,2.29224
delta,2017-05-29 13:00,-0.30004,-0.50482,0.22574,2.33708
delta,2017-05-29 13:15,-0.33438,-0.56260,0.22197,2.36424
delta,2017-05-29 13:30,-0.32190,-0.54160,0.22630,2.37840
delta,2017-05-29 13:45,-0.31363,-0.52769,0.22760,2.37504
delta,2017-05-29 14:00,-0.28753,-0.48377,0.22888,2.34152
delta,2017-05-29 14:15,-0.32534,-0.54739,0.22506,2.37412
delta,2017-05-29 14:30,-0.30384,-0.51122,0.23032,2.38064
delta,2017-05-29 14:45,-0.35713,-0.60088,0.21992,2.38588
delta,2017-05-29 15:00,-0.33323,-0.56067,0.22169,2.36005
delta,2017-05-29 15:15,-0.30222,-0.50849,0.23033,2.37800
delta,2017-05-29 15:30,-0.26814,-0.45115,0.22948,2.31376
delta,2017-05-29 15:45,-0.27557,-0.46365,0.22972,2.32820
delta,2017-05-29 16:00,-0.27791,-0.46759,0.22575,2.29992
delta,2017-05-29 16:15,-0.27413,-0.46123,0.22207,2.26368
delta,2017-05-29 16:30,-0.26455,-0.44511,0.21900,2.22264
delta,2017-05-29 16:45,-0.20750,-0.34912,0.22292,2.15848
delta,2017-05-29 17:00,-0.20082,-0.33788,0.21781,2.10576
delta,2017-05-29 17:15,-0.07012,-0.11798,0.22111,1.91264
delta,2017-05-29 17:30,-0.03177,-0.05345,0.21815,1.82408
delta,2017-05-29 17:45,0.01335,0.02246,0.21664,1.73592
delta,2017-05-29 18:00,0.03343,0.05625,0.21641,1.70028
delta,2017-05-29 18:15,0.08774,0.14762,0.20879,1.54705
delta,2017-05-29 18:30,0.15718,0.26446,0.21770,1.50252
delta,2017-05-29 18:45,0.16803,0.28271,0.21469,1.45984
delta,2017-05-29 19:00,0.16174,0.27213,0.20974,1.43024
delta,2017-05-29 19:15,0.22274,0.37476,0.21814,1.39580
delta,2017-05-29 19:30,0.17181,0.28907,0.20577,1.38108
delta,2017-05-29 19:45,0.21080,0.35468,0.21084,1.35664
delta,2017-05-29 20:00,0.23374,0.39327,0.21391,1.34296
delta,2017-05-29 20:15,0.21552,0.36262,0.20800,1.32565
delta,2017-05-29 20:30,0.23757,0.39972,0.20920,1.29828
delta,2017-05-29 20:45,0.21393,0.35994,0.20575,1.31004
delta,2017-05-29 21:00,0.21251,0.35755,0.20104,1.27421
delta,2017-05-29 21:15,0.21136,0.35562,0.19901,1.25968
delta,2017-05-29 21:30,0.22968,0.38644,0.20232,1.25572
delta,2017-05-29 21:45,0.24338,0.40949,0.20430,1.24873
delta,2017-05-29 22:00,0.20386,0.34300,0.19580,1.24624
delta,2017-05-29 22:15,0.26297,0.44245,0.20545,1.22512
delta,2017-05-29 22:30,0.23967,0.40325,0.20147,1.23201
delta,2017-05-29 22:45,0.26437,0.44481,0.20233,1.19744
delta,2017-05-29 23:00,0.21326,0.35881,0.19347,1.21152
delta,2017-05-29 23:15,0.23413,0.39393,0.19906,1.22177
delta,2017-05-29 23:30,0.21357,0.35934,0.19467,1.22072
delta,2017-05-29 23:45,0.26554,0.44678,0.20147,1.18848
delta,2017-05-30 00:00,0.24532,0.57713,0.20022,1.20353
delta,2017-05-30 00:15,0.23258,0.54715,0.19455,1.18308
delta,2017-05-30 00:30,0.24021,0.56510,0.19902,1.20488
delta,2017-05-30 00:45,0.23088,0.54315,0.19355,1.17817
delta,2017-05-30 01:00,0.26052,0.61288,0.20181,1.18192
delta,2017-05-30 01:15,0.24152,0.56819,0.19582,1.17336
delta,2017-05-30 01:30,0.27536,0.64780,0.20387,1.16533
delta,2017-05-30 01:45,0.24641,0.57969,0.19663,1.16904
delta,2017-05-30 02:00,0.27188,0.63961,0.20369,1.17192
delta,2017-05-30 02:15,0.23684,0.55718,0.19507,1.17768
delta,2017-05-30 02:30,0.25093,0.59032,0.20141,1.20092
delta,2017-05-30 02:45,0.26652,0.62700,0.20373,1.18489
delta,2017-05-30 03:00,0.22463,0.52845,0.19529,1.20836
delta,2017-05-30 03:15,0.26075,0.61342,0.20980,1.25244
delta,2017-05-30 03:30,0.21680,0.51003,0.20221,1.28832
delta,2017-05-30 03:45,0.26421,0.62156,0.21404,1.28200
delta,2017-05-30 04:00,0.25762,0.60606,0.21178,1.27740
delta,2017-05-30 04:15,0.27449,0.64575,0.22857,1.38704
delta,2017-05-30 04:30,0.23653,0.55645,0.22777,1.46924
delta,2017-05-30 04:45,0.29348,0.69042,0.24936,1.52728
delta,2017-05-30 05:00,0.27262,0.64135,0.25163,1.59652
delta,2017-05-30 05:15,0.28905,0.68000,0.26973,1.71884
delta,2017-05-30 05:30,0.24895,0.58566,0.26641,1.78364
delta,2017-05-30 05:45,0.25973,0.61103,0.27536,1.83788
delta,2017-05-30 06:00,0.20438,0.48081,0.27319,1.94880
delta,2017-05-30 06:15,0.17604,0.41414,0.28766,2.14416
delta,2017-05-30 06:30,0.13651,0.32115,0.28280,2.19392
delta,2017-05-30 06:45,0.09921,0.23340,0.28333,2.28640
delta,2017-05-30 07:00,0.08604,0.20241,0.29579,2.42820
delta,2017-05-30 07:15,0.05217,0.12273,0.29724,2.52076
delta,2017-05-30 07:30,-0.01628,-0.03830,0.29286,2.64283
delta,2017-05-30 07:45,-0.01631,-0.03837,0.30723,2.77072
delta,2017-05-30 08:00,-0.09177,-0.21589,0.29910,2.87592
delta,2017-05-30 08:15,-0.08320,-0.19573,0.31547,3.00136
delta,2017-05-30 08:30,-0.12316,-0.28974,0.30781,3.02724
delta,2017-05-30 08:45,-0.18355,-0.43181,0.30177,3.11560
delta,2017-05-30 09:00,-0.13465,-0.31677,0.31865,3.15068
delta,2017-05-30 09:15,-0.21594,-0.50801,0.30694,3.23777
delta,2017-05-30 09:30,-0.20537,-0.48314,0.31372,3.27320
delta,2017-05-30 09:45,-0.24125,-0.56755,0.31236,3.34551
delta,2017-05-30 10:00,-0.23915,-0.56261,0.31986,3.40728
delta,2017-05-30 10:15,-0.26948,-0.63396,0.31665,3.45008
delta,2017-05-30 10:30,-0.25546,-0.60098,0.32160,3.46112
delta,2017-05-30 10:45,-0.30470,-0.71682,0.31526,3.52060
delta,2017-05-30 11:00,-0.31605,-0.74352,0.31951,3.58508
delta,2017-05-30 11:15,-0.35362,-0.83191,0.31401,3.62455
delta,2017-05-30 11:30,-0.32709,-0.76949,0.32486,3.65864
delta,2017-05-30 11:45,-0.34556,-0.81294,0.32132,3.67060
delta,2017-05-30 12:00,-0.32197,-0.75745,0.32766,3.67148
delta,2017-05-30 12:15,-0.39871,-0.93798,0.31587,3.74716
delta,2017-05-30 12:30,-0.36079,-0.84877,0.32975,3.78140
delta,2017-05-30 12:45,-0.39431,-0.92763,0.32010,3.77444
delta,2017-05-30 13:00,-0.39300,-0.92455,0.32368,3.80320
delta,2017-05-30 13:15,-0.43367,-1.02023,0.31918,3.85884
delta,2017-05-30 13:30,-0.42577,-1.00164,0.32452,3.88776
delta,2017-05-30 13:45,-0.46021,-1.08266,0.31689,3.90092
delta,2017-05-30 14:00,-0.42213,-0.99308,0.32559,3.88872
delta,2017-05-30 14:15,-0.47012,-1.10598,0.31416,3.89996
delta,2017-05-30 14:30,-0.46419,-1.09203,0.31810,3.92104
delta,2017-05-30 14:45,-0.46603,-1.09635,0.31401,3.88900
delta,2017-05-30 15:00,-0.44664,-1.05074,0.31770,3.87620
delta,2017-05-30 15:15,-0.43770,-1.02971,0.31343,3.81720
delta,2017-05-30 15:30,-0.45387,-1.06775,0.30319,3.76416
delta,2017-05-30 15:45,-0.44125,-1.03806,0.30031,3.70888
delta,2017-05-30 16:00,-0.41681,-0.98056,0.29423,3.59728
delta,2017-05-30 16:15,-0.32871,-0.77330,0.30027,3.44376
delta,2017-05-30 16:30,-0.29028,-0.68290,0.29305,3.28912
delta,2017-05-30 16:45,-0.28663,-0.67431,0.27341,3.10588
delta,2017-05-30 17:00,-0.17552,-0.41292,0.27906,2.89476
delta,2017-05-30 17:15,-0.06478,-0.15240,0.26416,2.50172
delta,2017-05-30 17:30,-0.02006,-0.04719,0.26044,2.36340
delta,2017-05-30 17:45,0.00069,0.00162,0.25529,2.26880
delta,2017-05-30 18:00,0.05237,0.12320,0.25741,2.16607
delta,2017-05-30 18:15,0.14383,0.33837,0.25828,1.95864
delta,2017-05-30 18:30,0.14158,0.33307,0.24934,1.88444
