CustomerID,datetime,NormDelta,AbsDelta,Leaders,Demand
delta,2017-01-10 01:15,0.23414,0.62120,0.29494,1.54560
delta,2017-01-10 01:30,0.23978,0.63617,0.29632,1.54077
delta,2017-01-10 01:45,0.22041,0.58478,0.28830,1.53326
delta,2017-01-10 02:00,0.20088,0.53296,0.28222,1.54042
delta,2017-01-10 02:15,0.21129,0.56058,0.28646,1.54394
delta,2017-01-10 02:30,0.18515,0.49123,0.27664,1.54115
delta,2017-01-10 02:45,0.22083,0.58589,0.28584,1.51408
delta,2017-01-10 03:00,0.20917,0.55496,0.28504,1.53912
delta,2017-01-10 03:15,0.18009,0.47780,0.28036,1.58190
delta,2017-01-10 03:30,0.18196,0.48276,0.28360,1.60074
delta,2017-01-10 03:45,0.18595,0.49335,0.28818,1.62380
delta,2017-01-10 04:00,0.17391,0.46141,0.28304,1.61799
delta,2017-01-10 04:15,0.19104,0.50685,0.29444,1.65629
delta,2017-01-10 04:30,0.18794,0.49863,0.29624,1.67774
delta,2017-01-10 04:45,0.18108,0.48043,0.29918,1.71752
delta,2017-01-10 05:00,0.20117,0.53373,0.30800,1.72904
delta,2017-01-10 05:15,0.15205,0.40341,0.30682,1.85070
delta,2017-01-10 05:30,0.14203,0.37682,0.31146,1.91138
delta,2017-01-10 05:45,0.14532,0.38555,0.32330,1.98960
delta,2017-01-10 06:00,0.14201,0.37677,0.33196,2.06201
delta,2017-01-10 06:15,0.06740,0.17882,0.34214,2.33477
delta,2017-01-10 06:30,0.03791,0.10058,0.34292,2.41873
delta,2017-01-10 06:45,0.02628,0.06972,0.34498,2.46473
delta,2017-01-10 07:00,0.02049,0.05436,0.35658,2.56531
delta,2017-01-10 07:15,0.01581,0.04195,0.37866,2.73995
delta,2017-01-10 07:30,0.01844,0.04892,0.38382,2.77087
delta,2017-01-10 07:45,-0.03125,-0.08291,0.38272,2.89463
delta,2017-01-10 08:00,-0.07030,-0.18652,0.38230,2.99516
delta,2017-01-10 08:15,-0.09626,-0.25539,0.39452,3.15382
delta,2017-01-10 08:30,-0.11647,-0.30901,0.40124,3.25678
delta,2017-01-10 08:45,-0.12508,-0.33185,0.40616,3.31578
delta,2017-01-10 09:00,-0.15968,-0.42365,0.40532,3.40139
delta,2017-01-10 09:15,-0.17803,-0.47234,0.41262,3.50372
delta,2017-01-10 09:30,-0.18468,-0.48998,0.41634,3.54870
delta,2017-01-10 09:45,-0.18826,-0.49948,0.42534,3.62432
delta,2017-01-10 10:00,-0.19817,-0.52577,0.42882,3.67616
delta,2017-01-10 10:15,-0.18063,-0.47923,0.44024,3.71354
delta,2017-01-10 10:30,-0.19725,-0.52333,0.43528,3.72116
delta,2017-01-10 10:45,-0.20851,-0.55320,0.42916,3.70609
delta,2017-01-10 11:00,-0.23517,-0.62394,0.42484,3.74509
delta,2017-01-10 11:15,-0.26791,-0.71080,0.41762,3.77890
delta,2017-01-10 11:30,-0.23511,-0.62378,0.43012,3.78370
delta,2017-01-10 11:45,-0.26860,-0.71263,0.42156,3.80968
delta,2017-01-10 12:00,-0.29861,-0.79225,0.41604,3.84875
delta,2017-01-10 12:15,-0.29275,-0.77670,0.42368,3.88934
delta,2017-01-10 12:30,-0.28125,-0.74619,0.41766,3.81460
delta,2017-01-10 12:45,-0.26927,-0.71441,0.42258,3.81894
delta,2017-01-10 13:00,-0.23950,-0.63542,0.42976,3.79272
delta,2017-01-10 13:15,-0.23152,-0.61425,0.43700,3.82472
delta,2017-01-10 13:30,-0.24663,-0.65434,0.43020,3.81486
delta,2017-01-10 13:45,-0.21307,-0.56530,0.44012,3.79870
delta,2017-01-10 14:00,-0.25065,-0.66501,0.43122,3.83303
delta,2017-01-10 14:15,-0.26365,-0.69950,0.42458,3.81872
delta,2017-01-10 14:30,-0.27053,-0.71775,0.42330,3.82758
delta,2017-01-10 14:45,-0.25610,-0.67947,0.42518,3.80312
delta,2017-01-10 15:00,-0.24044,-0.63792,0.43202,3.81180
delta,2017-01-10 15:15,-0.23239,-0.61656,0.42742,3.75668
delta,2017-01-10 15:30,-0.23817,-0.63190,0.42418,3.74820
delta,2017-01-10 15:45,-0.26641,-0.70682,0.41572,3.76096
delta,2017-01-10 16:00,-0.25430,-0.67469,0.41302,3.70899
delta,2017-01-10 16:15,-0.25116,-0.66636,0.41738,3.73271
delta,2017-01-10 16:30,-0.22431,-0.59512,0.41660,3.65575
delta,2017-01-10 16:45,-0.21039,-0.55819,0.41702,3.62189
delta,2017-01-10 17:00,-0.21237,-0.56345,0.41410,3.60569
delta,2017-01-10 17:15,-0.15750,-0.41787,0.41486,3.46570
delta,2017-01-10 17:30,-0.14987,-0.39762,0.40216,3.35214
delta,2017-01-10 17:45,-0.11841,-0.31416,0.40104,3.26046
delta,2017-01-10 18:00,-0.09424,-0.25003,0.39222,3.13154
delta,2017-01-10 18:15,-0.02566,-0.06808,0.37016,2.78750
delta,2017-01-10 18:30,0.00548,0.01454,0.36646,2.67773
delta,2017-01-10 18:45,0.02160,0.05731,0.36180,2.60071
delta,2017-01-10 19:00,0.06403,0.16988,0.36152,2.48609
delta,2017-01-10 19:15,0.11864,0.31477,0.35636,2.30329
delta,2017-01-10 19:30,0.13031,0.34573,0.35398,2.25484
delta,2017-01-10 19:45,0.14540,0.38577,0.34964,2.18293
delta,2017-01-10 20:00,0.14284,0.37897,0.33870,2.10936
delta,2017-01-10 20:15,0.18947,0.50269,0.34454,2.02852
delta,2017-01-10 20:30,0.18623,0.49409,0.33776,1.98731
delta,2017-01-10 20:45,0.20421,0.54180,0.34184,1.96958
delta,2017-01-10 21:00,0.22203,0.58907,0.33968,1.90643
delta,2017-01-10 21:15,0.21468,0.56957,0.33044,1.85804
delta,2017-01-10 21:30,0.22290,0.59138,0.33006,1.83345
delta,2017-01-10 21:45,0.23183,0.61508,0.32918,1.80332
delta,2017-01-10 22:00,0.20429,0.54201,0.31378,1.76322
delta,2017-01-10 22:15,0.18740,0.49720,0.30278,1.72721
delta,2017-01-10 22:30,0.18243,0.48401,0.29544,1.68650
delta,2017-01-10 22:45,0.18855,0.50025,0.29636,1.67702
delta,2017-01-10 23:00,0.18800,0.49879,0.29308,1.65436
delta,2017-01-10 23:15,0.19773,0.52460,0.29356,1.63208
delta,2017-01-10 23:30,0.21023,0.55777,0.29684,1.62301
delta,2017-01-10 23:45,0.20846,0.55307,0.29466,1.61170
delta,2017-01-11 00:00,0.25322,0.69210,0.29912,1.57275
delta,2017-01-11 00:15,0.23725,0.64845,0.29504,1.58548
delta,2017-01-11 00:30,0.23919,0.65375,0.29580,1.58595
delta,2017-01-11 00:45,0.22996,0.62852,0.29060,1.57180
delta,2017-01-11 01:00,0.21376,0.58425,0.28452,1.57007
delta,2017-01-11 01:15,0.23822,0.65110,0.29228,1.56197
delta,2017-01-11 01:30,0.24144,0.65990,0.29274,1.55663
delta,2017-01-11 01:45,0.25188,0.68844,0.29844,1.57126
delta,2017-01-11 02:00,0.23555,0.64380,0.28824,1.53864
delta,2017-01-11 02:15,0.23974,0.65525,0.29456,1.57505
delta,2017-01-11 02:30,0.24625,0.67305,0.29226,1.53986
delta,2017-01-11 02:45,0.24570,0.67154,0.29446,1.55803
delta,2017-01-11 03:00,0.21564,0.58939,0.28548,1.57217
delta,2017-01-11 03:15,0.21806,0.59600,0.29082,1.60599
delta,2017-01-11 03:30,0.22672,0.61967,0.29546,1.61747
delta,2017-01-11 03:45,0.20951,0.57263,0.29496,1.66071
delta,2017-01-11 04:00,0.20239,0.55317,0.29272,1.66323
delta,2017-01-11 04:15,0.19381,0.52972,0.29382,1.69499
delta,2017-01-11 04:30,0.19341,0.52863,0.29670,1.71788
delta,2017-01-11 04:45,0.18507,0.50583,0.29612,1.73630
delta,2017-01-11 05:00,0.18301,0.50020,0.30138,1.78177
delta,2017-01-11 05:15,0.15299,0.41815,0.30824,1.91574
delta,2017-01-11 05:30,0.18231,0.49829,0.32376,1.95312
delta,2017-01-11 05:45,0.15711,0.42941,0.32774,2.05213
delta,2017-01-11 06:00,0.14461,0.39525,0.33332,2.12855
delta,2017-01-11 06:15,0.08689,0.23749,0.34560,2.37929
delta,2017-01-11 06:30,0.06000,0.16399,0.34566,2.45323
delta,2017-01-11 06:45,0.03398,0.09287,0.34854,2.54615
delta,2017-01-11 07:00,0.03466,0.09473,0.36000,2.63109
delta,2017-01-11 07:15,0.00421,0.01151,0.37346,2.81622
delta,2017-01-11 07:30,-0.01031,-0.02818,0.37414,2.86106
delta,2017-01-11 07:45,-0.02843,-0.07770,0.38040,2.95798
delta,2017-01-11 08:00,-0.06819,-0.18638,0.38048,3.06724
delta,2017-01-11 08:15,-0.08384,-0.22915,0.39518,3.22135
delta,2017-01-11 08:30,-0.09987,-0.27296,0.40414,3.33298
delta,2017-01-11 08:45,-0.12946,-0.35384,0.40636,3.43068
delta,2017-01-11 09:00,-0.12191,-0.33320,0.41936,3.50846
delta,2017-01-11 09:15,-0.14674,-0.40107,0.41850,3.56983
delta,2017-01-11 09:30,-0.17120,-0.46792,0.41842,3.63608
delta,2017-01-11 09:45,-0.17368,-0.47470,0.42622,3.70193
delta,2017-01-11 10:00,-0.19290,-0.52723,0.42414,3.73870
delta,2017-01-11 10:15,-0.18871,-0.51578,0.42942,3.76721
delta,2017-01-11 10:30,-0.19904,-0.54401,0.42814,3.78576
delta,2017-01-11 10:45,-0.23886,-0.65285,0.42400,3.86324
delta,2017-01-11 11:00,-0.22512,-0.61530,0.43078,3.87703
delta,2017-01-11 11:15,-0.22113,-0.60439,0.43860,3.92533
delta,2017-01-11 11:30,-0.26718,-0.73025,0.42268,3.93065
delta,2017-01-11 11:45,-0.24792,-0.67761,0.43340,3.95918
delta,2017-01-11 12:00,-0.27604,-0.75447,0.42856,3.99940
delta,2017-01-11 12:15,-0.29209,-0.79834,0.42810,4.03979
delta,2017-01-11 12:30,-0.29443,-0.80473,0.42702,4.03800
delta,2017-01-11 12:45,-0.27737,-0.75810,0.43156,4.02574
delta,2017-01-11 13:00,-0.26435,-0.72252,0.43816,4.04013
delta,2017-01-11 13:15,-0.28957,-0.79145,0.43256,4.06665
delta,2017-01-11 13:30,-0.31412,-0.85855,0.42844,4.10256
delta,2017-01-11 13:45,-0.31238,-0.85379,0.42928,4.10416
delta,2017-01-11 14:00,-0.30003,-0.82004,0.43498,4.11356
delta,2017-01-11 14:15,-0.32092,-0.87714,0.42676,4.10842
delta,2017-01-11 14:30,-0.31082,-0.84953,0.43016,4.10656
delta,2017-01-11 14:45,-0.33013,-0.90231,0.42596,4.12756
delta,2017-01-11 15:00,-0.30483,-0.83316,0.43080,4.09506
delta,2017-01-11 15:15,-0.29862,-0.81619,0.42960,4.06900
delta,2017-01-11 15:30,-0.31925,-0.87257,0.41780,4.03601
delta,2017-01-11 15:45,-0.31386,-0.85784,0.41740,4.01826
delta,2017-01-11 16:00,-0.28809,-0.78740,0.41926,3.96191
delta,2017-01-11 16:15,-0.27280,-0.74561,0.41562,3.89256
delta,2017-01-11 16:30,-0.24553,-0.67108,0.41582,3.81955
delta,2017-01-11 16:45,-0.20791,-0.56826,0.41812,3.73414
delta,2017-01-11 17:00,-0.20395,-0.55743,0.41226,3.67893
delta,2017-01-11 17:15,-0.14256,-0.38964,0.41120,3.50314
delta,2017-01-11 17:30,-0.12181,-0.33293,0.40628,3.40918
delta,2017-01-11 17:45,-0.11095,-0.30325,0.39366,3.28392
delta,2017-01-11 18:00,-0.11345,-0.31008,0.37624,3.15887
delta,2017-01-11 18:15,-0.02736,-0.07478,0.35760,2.78242
delta,2017-01-11 18:30,0.02359,0.06448,0.36502,2.69935
delta,2017-01-11 18:45,0.04722,0.12906,0.35872,2.58706
delta,2017-01-11 19:00,0.08108,0.22161,0.35168,2.44121
delta,2017-01-11 19:15,0.09441,0.25804,0.34142,2.32711
delta,2017-01-11 19:30,0.12568,0.34351,0.34286,2.25252
delta,2017-01-11 19:45,0.13472,0.36822,0.33700,2.18344
delta,2017-01-11 20:00,0.18409,0.50315,0.34560,2.11364
delta,2017-01-11 20:15,0.19221,0.52535,0.33800,2.03388
delta,2017-01-11 20:30,0.16634,0.45464,0.32260,1.98798
delta,2017-01-11 20:45,0.24034,0.65689,0.34332,1.94261
delta,2017-01-11 21:00,0.23564,0.64405,0.33804,1.91547
delta,2017-01-11 21:15,0.23684,0.64733,0.32804,1.83649
delta,2017-01-11 21:30,0.25374,0.69352,0.32986,1.80407
delta,2017-01-11 21:45,0.24228,0.66220,0.32094,1.76785
delta,2017-01-11 22:00,0.21720,0.59365,0.30846,1.74192
delta,2017-01-11 22:15,0.18345,0.50140,0.29320,1.71863
delta,2017-01-11 22:30,0.17871,0.48845,0.28696,1.68433
delta,2017-01-11 22:45,0.19186,0.52439,0.29018,1.67276
delta,2017-01-11 23:00,0.16855,0.46068,0.28130,1.66924
delta,2017-01-11 23:15,0.19769,0.54032,0.28406,1.61047
delta,2017-01-11 23:30,0.19797,0.54109,0.28698,1.63184
delta,2017-01-11 23:45,0.21751,0.59450,0.28994,1.60082
delta,2017-01-12 00:00,0.17300,0.45384,0.27686,1.59847
delta,2017-01-12 00:15,0.19772,0.51869,0.28178,1.57006
delta,2017-01-12 00:30,0.18371,0.48194,0.27818,1.58015
delta,2017-01-12 00:45,0.18440,0.48375,0.27712,1.57047
delta,2017-01-12 01:00,0.19198,0.50363,0.27704,1.54999
delta,2017-01-12 01:15,0.21077,0.55292,0.28858,1.58624
delta,2017-01-12 01:30,0.20891,0.54804,0.28348,1.55332
delta,2017-01-12 01:45,0.22894,0.60059,0.29012,1.54998
delta,2017-01-12 02:00,0.18061,0.47380,0.27412,1.55817
delta,2017-01-12 02:15,0.17764,0.46601,0.27008,1.53603
delta,2017-01-12 02:30,0.17931,0.47039,0.27208,1.54646
delta,2017-01-12 02:45,0.16633,0.43634,0.26760,1.54730
delta,2017-01-12 03:00,0.18381,0.48220,0.27520,1.55776
delta,2017-01-12 03:15,0.12866,0.33752,0.26324,1.61380
delta,2017-01-12 03:30,0.15867,0.41625,0.27486,1.62119
delta,2017-01-12 03:45,0.13963,0.36630,0.26890,1.62698
delta,2017-01-12 04:00,0.14365,0.37684,0.27258,1.64372
delta,2017-01-12 04:15,0.11753,0.30832,0.26924,1.68747
delta,2017-01-12 04:30,0.15480,0.40609,0.28424,1.70089
delta,2017-01-12 04:45,0.12513,0.32826,0.27676,1.72327
delta,2017-01-12 05:00,0.11016,0.28899,0.27800,1.77176
delta,2017-01-12 05:15,0.11201,0.29384,0.29236,1.87333
delta,2017-01-12 05:30,0.12239,0.32107,0.30454,1.93640
delta,2017-01-12 05:45,0.10625,0.27873,0.30902,2.01194
delta,2017-01-12 06:00,0.14382,0.37729,0.32814,2.05514
delta,2017-01-12 06:15,0.04504,0.11816,0.32558,2.29527
delta,2017-01-12 06:30,0.02086,0.05472,0.33172,2.40422
delta,2017-01-12 06:45,-0.01155,-0.03030,0.33282,2.49740
delta,2017-01-12 07:00,-0.02166,-0.05682,0.34274,2.59746
delta,2017-01-12 07:15,-0.03125,-0.08198,0.36226,2.76732
delta,2017-01-12 07:30,-0.01984,-0.05205,0.36728,2.77458
delta,2017-01-12 07:45,-0.08240,-0.21616,0.36400,2.91439
delta,2017-01-12 08:00,-0.13908,-0.36486,0.36128,3.04294
delta,2017-01-12 08:15,-0.14746,-0.38684,0.37314,3.15282
delta,2017-01-12 08:30,-0.17100,-0.44859,0.38042,3.26854
delta,2017-01-12 08:45,-0.20397,-0.53508,0.37814,3.33814
delta,2017-01-12 09:00,-0.21722,-0.56984,0.38420,3.41779
delta,2017-01-12 09:15,-0.24890,-0.65295,0.38664,3.51902
delta,2017-01-12 09:30,-0.26729,-0.70120,0.38530,3.55730
delta,2017-01-12 09:45,-0.24414,-0.64046,0.39860,3.59517
delta,2017-01-12 10:00,-0.23999,-0.62958,0.40160,3.60652
delta,2017-01-12 10:15,-0.21518,-0.56449,0.41834,3.66552
delta,2017-01-12 10:30,-0.20761,-0.54463,0.42160,3.66984
delta,2017-01-12 10:45,-0.16019,-0.42023,0.43828,3.66910
delta,2017-01-12 11:00,-0.15232,-0.39959,0.44620,3.70714
delta,2017-01-12 11:15,-0.18785,-0.49280,0.43412,3.71080
delta,2017-01-12 11:30,-0.19657,-0.51567,0.43118,3.71187
delta,2017-01-12 11:45,-0.20395,-0.53503,0.42992,3.72190
delta,2017-01-12 12:00,-0.22881,-0.60025,0.42266,3.73330
delta,2017-01-12 12:15,-0.23400,-0.61386,0.42122,3.73626
delta,2017-01-12 12:30,-0.20748,-0.54429,0.42760,3.71398
delta,2017-01-12 12:45,-0.18622,-0.48852,0.43256,3.69497
delta,2017-01-12 13:00,-0.19963,-0.52370,0.42990,3.71044
delta,2017-01-12 13:15,-0.19266,-0.50541,0.42942,3.68860
delta,2017-01-12 13:30,-0.18972,-0.49770,0.43394,3.71438
delta,2017-01-12 13:45,-0.19782,-0.51895,0.43166,3.71872
delta,2017-01-12 14:00,-0.21718,-0.56974,0.42172,3.69582
delta,2017-01-12 14:15,-0.21793,-0.57171,0.42576,3.72774
delta,2017-01-12 14:30,-0.19675,-0.51614,0.42998,3.70345
delta,2017-01-12 14:45,-0.21406,-0.56155,0.42716,3.72795
delta,2017-01-12 15:00,-0.23670,-0.62095,0.42156,3.74586
delta,2017-01-12 15:15,-0.23198,-0.60856,0.42132,3.73168
delta,2017-01-12 15:30,-0.19989,-0.52438,0.42960,3.70890
delta,2017-01-12 15:45,-0.18684,-0.49015,0.43244,3.69568
delta,2017-01-12 16:00,-0.22107,-0.57994,0.41642,3.66675
delta,2017-01-12 16:15,-0.20738,-0.54403,0.41950,3.65368
delta,2017-01-12 16:30,-0.22704,-0.59561,0.40648,3.60873
delta,2017-01-12 16:45,-0.19717,-0.51725,0.40890,3.54833
delta,2017-01-12 17:00,-0.20426,-0.53585,0.40020,3.50241
delta,2017-01-12 17:15,-0.12710,-0.33343,0.41190,3.38671
delta,2017-01-12 17:30,-0.13223,-0.34689,0.39556,3.27904
delta,2017-01-12 17:45,-0.09221,-0.24190,0.39054,3.13688
delta,2017-01-12 18:00,-0.03846,-0.10089,0.39462,3.02612
delta,2017-01-12 18:15,0.05397,0.14158,0.38346,2.70090
delta,2017-01-12 18:30,0.07175,0.18823,0.37362,2.58132
delta,2017-01-12 18:45,0.06912,0.18133,0.36140,2.49764
delta,2017-01-12 19:00,0.10257,0.26908,0.35878,2.39045
delta,2017-01-12 19:15,0.15199,0.39872,0.35586,2.23917
delta,2017-01-12 19:30,0.14924,0.39151,0.34968,2.20057
delta,2017-01-12 19:45,0.15052,0.39487,0.34350,2.15142
delta,2017-01-12 20:00,0.17845,0.46814,0.34350,2.07813
delta,2017-01-12 20:15,0.18367,0.48183,0.33706,2.01669
delta,2017-01-12 20:30,0.22804,0.59823,0.34436,1.95442
delta,2017-01-12 20:45,0.23702,0.62179,0.34654,1.94704
delta,2017-01-12 21:00,0.21981,0.57664,0.33190,1.88365
delta,2017-01-12 21:15,0.23647,0.62034,0.33394,1.85504
delta,2017-01-12 21:30,0.22122,0.58034,0.32218,1.80789
delta,2017-01-12 21:45,0.23438,0.61486,0.32246,1.77547
delta,2017-01-12 22:00,0.20081,0.52679,0.30882,1.76239
delta,2017-01-12 22:15,0.18350,0.48138,0.29506,1.70580
delta,2017-01-12 22:30,0.18843,0.49432,0.29464,1.68977
delta,2017-01-12 22:45,0.17067,0.44773,0.28610,1.67304
delta,2017-01-12 23:00,0.20798,0.54560,0.29632,1.65094
delta,2017-01-12 23:15,0.20064,0.52635,0.29046,1.62674
delta,2017-01-12 23:30,0.20959,0.54983,0.29124,1.60907
delta,2017-01-12 23:45,0.20842,0.54676,0.29124,1.61213
delta,2017-01-13 00:00,0.19718,0.50975,0.28916,1.59086
delta,2017-01-13 00:15,0.17780,0.45965,0.28228,1.59099
delta,2017-01-13 00:30,0.17982,0.46487,0.28090,1.57572
delta,2017-01-13 00:45,0.17934,0.46363,0.28288,1.59134
delta,2017-01-13 01:00,0.17756,0.45903,0.28034,1.57749
delta,2017-01-13 01:15,0.19728,0.51001,0.28638,1.57040
delta,2017-01-13 01:30,0.20581,0.53206,0.28960,1.57174
delta,2017-01-13 01:45,0.19384,0.50112,0.28336,1.55734
delta,2017-01-13 02:00,0.18892,0.48840,0.28166,1.55772
delta,2017-01-13 02:15,0.20999,0.54287,0.28650,1.53840
delta,2017-01-13 02:30,0.20426,0.52805,0.28584,1.54842
delta,2017-01-13 02:45,0.20778,0.53715,0.28656,1.54454
delta,2017-01-13 03:00,0.17932,0.46358,0.28110,1.57846
delta,2017-01-13 03:15,0.18544,0.47940,0.28436,1.58633
delta,2017-01-13 03:30,0.16628,0.42987,0.28172,1.61669
delta,2017-01-13 03:45,0.18538,0.47924,0.29036,1.63008
delta,2017-01-13 04:00,0.18887,0.48827,0.29394,1.64705
delta,2017-01-13 04:15,0.17053,0.44085,0.29314,1.68865
delta,2017-01-13 04:30,0.16119,0.41671,0.29224,1.70625
delta,2017-01-13 04:45,0.17323,0.44783,0.29698,1.70956
delta,2017-01-13 05:00,0.14478,0.37429,0.29492,1.76814
delta,2017-01-13 05:15,0.16376,0.42335,0.31586,1.87122
delta,2017-01-13 05:30,0.17251,0.44597,0.32138,1.88869
delta,2017-01-13 05:45,0.14086,0.36415,0.32238,1.97779
delta,2017-01-13 06:00,0.11267,0.29127,0.32546,2.07302
delta,2017-01-13 06:15,0.09096,0.23515,0.34384,2.26268
delta,2017-01-13 06:30,0.06935,0.17928,0.34554,2.33090
delta,2017-01-13 06:45,0.06022,0.15568,0.35624,2.43224
delta,2017-01-13 07:00,0.03576,0.09245,0.36530,2.56128
delta,2017-01-13 07:15,0.04465,0.11543,0.38962,2.71498
delta,2017-01-13 07:30,0.00965,0.02495,0.38802,2.79384
delta,2017-01-13 07:45,0.00033,0.00085,0.39420,2.86283
delta,2017-01-13 08:00,-0.02638,-0.06820,0.39748,2.95568
delta,2017-01-13 08:15,-0.08160,-0.21095,0.39272,3.06388
delta,2017-01-13 08:30,-0.11539,-0.29831,0.39808,3.19015
delta,2017-01-13 08:45,-0.15698,-0.40582,0.39728,3.29187
delta,2017-01-13 09:00,-0.18908,-0.48881,0.39456,3.35509
delta,2017-01-13 09:15,-0.17424,-0.45045,0.41088,3.43529
delta,2017-01-13 09:30,-0.18697,-0.48335,0.41538,3.50087
delta,2017-01-13 09:45,-0.20622,-0.53312,0.41682,3.56111
delta,2017-01-13 10:00,-0.21325,-0.55129,0.41690,3.57985
delta,2017-01-13 10:15,-0.22341,-0.57756,0.41712,3.60773
delta,2017-01-13 10:30,-0.22594,-0.58410,0.42076,3.64069
delta,2017-01-13 10:45,-0.23702,-0.61274,0.41852,3.65308
delta,2017-01-13 11:00,-0.26460,-0.68404,0.41624,3.70782
delta,2017-01-13 11:15,-0.25039,-0.64731,0.41962,3.69564
delta,2017-01-13 11:30,-0.28705,-0.74208,0.41292,3.74173
delta,2017-01-13 11:45,-0.27809,-0.71892,0.41964,3.76739
delta,2017-01-13 12:00,-0.29721,-0.76835,0.41578,3.78878
delta,2017-01-13 12:15,-0.29600,-0.76522,0.41880,3.80758
delta,2017-01-13 12:30,-0.26073,-0.67404,0.42202,3.73980
delta,2017-01-13 12:45,-0.25739,-0.66540,0.42112,3.72462
delta,2017-01-13 13:00,-0.25398,-0.65659,0.41882,3.69910
delta,2017-01-13 13:15,-0.24945,-0.64488,0.42754,3.75073
delta,2017-01-13 13:30,-0.22372,-0.57836,0.43358,3.72807
delta,2017-01-13 13:45,-0.26359,-0.68143,0.42608,3.77668
delta,2017-01-13 14:00,-0.25914,-0.66993,0.42164,3.73292
delta,2017-01-13 14:15,-0.27872,-0.72055,0.41416,3.72921
delta,2017-01-13 14:30,-0.30857,-0.79772,0.40876,3.76714
delta,2017-01-13 14:45,-0.30191,-0.78050,0.40944,3.75487
delta,2017-01-13 15:00,-0.31287,-0.80883,0.40314,3.73744
delta,2017-01-13 15:15,-0.28472,-0.73606,0.40914,3.70825
delta,2017-01-13 15:30,-0.27648,-0.71476,0.41178,3.70613
delta,2017-01-13 15:45,-0.23889,-0.61758,0.41364,3.62246
delta,2017-01-13 16:00,-0.24879,-0.64317,0.40758,3.60404
delta,2017-01-13 16:15,-0.22541,-0.58273,0.40542,3.52789
delta,2017-01-13 16:30,-0.20887,-0.53997,0.40336,3.47016
delta,2017-01-13 16:45,-0.18155,-0.46934,0.40676,3.42426
delta,2017-01-13 17:00,-0.15445,-0.39928,0.40874,3.36856
delta,2017-01-13 17:15,-0.12789,-0.33062,0.39928,3.23118
delta,2017-01-13 17:30,-0.10433,-0.26971,0.39760,3.15808
delta,2017-01-13 17:45,-0.06721,-0.17375,0.39470,3.04104
delta,2017-01-13 18:00,-0.05022,-0.12983,0.38696,2.94090
delta,2017-01-13 18:15,0.04388,0.11344,0.37610,2.61874
delta,2017-01-13 18:30,0.08752,0.22626,0.37334,2.48587
delta,2017-01-13 18:45,0.07635,0.19738,0.35764,2.40069
delta,2017-01-13 19:00,0.12386,0.32020,0.36036,2.29761
delta,2017-01-13 19:15,0.14717,0.38046,0.34732,2.14264
delta,2017-01-13 19:30,0.16550,0.42785,0.34250,2.06025
delta,2017-01-13 19:45,0.18011,0.46562,0.34438,2.03612
delta,2017-01-13 20:00,0.16355,0.42281,0.33184,1.98784
delta,2017-01-13 20:15,0.18166,0.46963,0.32690,1.90513
delta,2017-01-13 20:30,0.21868,0.56533,0.33086,1.83821
delta,2017-01-13 20:45,0.21050,0.54418,0.32350,1.80590
delta,2017-01-13 21:00,0.19612,0.50701,0.31606,1.78900
delta,2017-01-13 21:15,0.22588,0.58394,0.31844,1.72936
delta,2017-01-13 21:30,0.23741,0.61375,0.32080,1.71670
delta,2017-01-13 21:45,0.21761,0.56257,0.31020,1.69086
delta,2017-01-13 22:00,0.23057,0.59607,0.31106,1.66363
delta,2017-01-13 22:15,0.22235,0.57482,0.30464,1.63823
delta,2017-01-13 22:30,0.19397,0.50145,0.29146,1.61584
delta,2017-01-13 22:45,0.17232,0.44548,0.28618,1.63347
delta,2017-01-13 23:00,0.18111,0.46821,0.28388,1.59403
delta,2017-01-13 23:15,0.18100,0.46792,0.28346,1.59127
delta,2017-01-13 23:30,0.19742,0.51037,0.28640,1.57017
delta,2017-01-13 23:45,0.21883,0.56572,0.29316,1.56395
delta,2017-01-14 00:00,0.14592,0.27283,0.28622,1.57890
delta,2017-01-14 00:15,0.14348,0.26827,0.28324,1.55628
delta,2017-01-14 00:30,0.17555,0.32823,0.28756,1.52413
delta,2017-01-14 00:45,0.12612,0.23581,0.27812,1.55575
delta,2017-01-14 01:00,0.13574,0.25380,0.27774,1.53531
delta,2017-01-14 01:15,0.15565,0.29103,0.28058,1.51640
delta,2017-01-14 01:30,0.17381,0.32498,0.28522,1.51232
delta,2017-01-14 01:45,0.17466,0.32657,0.28610,1.51640
delta,2017-01-14 02:00,0.13908,0.26004,0.27482,1.51026
delta,2017-01-14 02:15,0.13628,0.25481,0.27188,1.49656
delta,2017-01-14 02:30,0.14632,0.27358,0.27560,1.50176
delta,2017-01-14 02:45,0.11928,0.22302,0.26890,1.50914
delta,2017-01-14 03:00,0.12891,0.24103,0.26978,1.49683
delta,2017-01-14 03:15,0.13542,0.25320,0.27322,1.50680
delta,2017-01-14 03:30,0.13565,0.25363,0.27288,1.50418
delta,2017-01-14 03:45,0.16293,0.30464,0.27892,1.49209
delta,2017-01-14 04:00,0.12427,0.23235,0.27218,1.52094
delta,2017-01-14 04:15,0.17068,0.31913,0.28514,1.51767
delta,2017-01-14 04:30,0.13471,0.25187,0.27768,1.53686
delta,2017-01-14 04:45,0.16078,0.30062,0.28252,1.51930
delta,2017-01-14 05:00,0.13544,0.25324,0.28006,1.55082
