CustomerID,datetime,NormDmnd,DailyAverage,Demand
g1o,2017-01-01 00:00,1.00597,0.93897,0.94458
g1o,2017-01-01 00:15,0.99646,0.93897,0.93565
g1o,2017-01-01 00:30,0.99769,0.93897,0.93680
g1o,2017-01-01 00:45,0.99491,0.93897,0.93419
g1o,2017-01-01 01:00,1.00242,0.93897,0.94124
g1o,2017-01-01 01:15,0.99964,0.93897,0.93863
g1o,2017-01-01 01:30,0.99351,0.93897,0.93288
g1o,2017-01-01 01:45,1.00743,0.93897,0.94595
g1o,2017-01-01 02:00,1.01491,0.93897,0.95297
g1o,2017-01-01 02:15,1.00044,0.93897,0.93938
g1o,2017-01-01 02:30,1.00243,0.93897,0.94125
g1o,2017-01-01 02:45,0.99360,0.93897,0.93296
g1o,2017-01-01 03:00,1.00071,0.93897,0.93964
g1o,2017-01-01 03:15,1.00332,0.93897,0.94209
g1o,2017-01-01 03:30,1.01669,0.93897,0.95464
g1o,2017-01-01 03:45,1.01622,0.93897,0.95420
g1o,2017-01-01 04:00,1.01301,0.93897,0.95119
g1o,2017-01-01 04:15,1.00999,0.93897,0.94835
g1o,2017-01-01 04:30,1.02426,0.93897,0.96175
g1o,2017-01-01 04:45,1.03201,0.93897,0.96903
g1o,2017-01-01 05:00,1.03693,0.93897,0.97365
g1o,2017-01-01 05:15,1.03777,0.93897,0.97444
g1o,2017-01-01 05:30,1.04280,0.93897,0.97916
g1o,2017-01-01 05:45,1.06561,0.93897,1.00058
g1o,2017-01-01 06:00,1.04991,0.93897,0.98583
g1o,2017-01-01 06:15,1.06905,0.93897,1.00381
g1o,2017-01-01 06:30,1.05180,0.93897,0.98761
g1o,2017-01-01 06:45,1.06963,0.93897,1.00435
g1o,2017-01-01 07:00,1.06722,0.93897,1.00209
g1o,2017-01-01 07:15,1.04025,0.93897,0.97676
g1o,2017-01-01 07:30,1.03198,0.93897,0.96900
g1o,2017-01-01 07:45,1.02904,0.93897,0.96624
g1o,2017-01-01 08:00,1.02624,0.93897,0.96361
g1o,2017-01-01 08:15,1.01273,0.93897,0.95092
g1o,2017-01-01 08:30,1.00342,0.93897,0.94218
g1o,2017-01-01 08:45,0.99891,0.93897,0.93795
g1o,2017-01-01 09:00,0.97948,0.93897,0.91970
g1o,2017-01-01 09:15,0.98180,0.93897,0.92188
