CustomerID,datetime,NormDelta,AbsDelta,Leaders,Demand
delta,2017-01-18 11:00,-0.33905,-0.45231,0.17508,1.91908
delta,2017-01-18 11:15,-0.33360,-0.44504,0.17752,1.93226
delta,2017-01-18 11:30,-0.34503,-0.46028,0.17344,1.91331
delta,2017-01-18 11:45,-0.29217,-0.38977,0.18327,1.92516
delta,2017-01-18 12:00,-0.36009,-0.48037,0.17380,1.93643
delta,2017-01-18 12:15,-0.33207,-0.44299,0.17844,1.93792
delta,2017-01-18 12:30,-0.32772,-0.43719,0.17826,1.93060
delta,2017-01-18 12:45,-0.34551,-0.46092,0.17562,1.93223
delta,2017-01-18 13:00,-0.34627,-0.46194,0.17274,1.90911
delta,2017-01-18 13:15,-0.37670,-0.50253,0.16766,1.90715
delta,2017-01-18 13:30,-0.30213,-0.40305,0.17828,1.89664
delta,2017-01-18 13:45,-0.38337,-0.51143,0.16729,1.91294
delta,2017-01-18 14:00,-0.41522,-0.55392,0.16487,1.93516
delta,2017-01-18 14:15,-0.38345,-0.51154,0.16597,1.90199
delta,2017-01-18 14:30,-0.32539,-0.43408,0.17486,1.89901
delta,2017-01-18 14:45,-0.30499,-0.40687,0.17577,1.87943
delta,2017-01-18 15:00,-0.30831,-0.41130,0.17444,1.87271
delta,2017-01-18 15:15,-0.25620,-0.34178,0.17981,1.84818
delta,2017-01-18 15:30,-0.26589,-0.35471,0.17640,1.83254
delta,2017-01-18 15:45,-0.27859,-0.37165,0.17654,1.85065
delta,2017-01-18 16:00,-0.26741,-0.35674,0.17410,1.81530
delta,2017-01-18 16:15,-0.24206,-0.32292,0.17544,1.79271
delta,2017-01-18 16:30,-0.18727,-0.24983,0.18058,1.76267
delta,2017-01-18 16:45,-0.17215,-0.22965,0.18376,1.76915
delta,2017-01-18 17:00,-0.16577,-0.22114,0.18183,1.74446
delta,2017-01-18 17:15,-0.09863,-0.13158,0.18385,1.67183
delta,2017-01-18 17:30,-0.05260,-0.07017,0.18321,1.60506
delta,2017-01-18 17:45,-0.03690,-0.04923,0.18064,1.56258
delta,2017-01-18 18:00,-0.03090,-0.04122,0.17277,1.48865
delta,2017-01-18 18:15,0.10941,0.14596,0.17736,1.33992
delta,2017-01-18 18:30,0.14452,0.19280,0.17543,1.27691
delta,2017-01-18 18:45,0.17947,0.23942,0.17323,1.21186
delta,2017-01-18 19:00,0.19241,0.25668,0.17081,1.17433
delta,2017-01-18 19:15,0.22236,0.29664,0.17004,1.12792
delta,2017-01-18 19:30,0.24801,0.33086,0.16912,1.08600
delta,2017-01-18 19:45,0.27188,0.36270,0.16963,1.05842
delta,2017-01-18 20:00,0.23840,0.31804,0.16379,1.05416
delta,2017-01-18 20:15,0.25595,0.34145,0.16058,1.00385
delta,2017-01-18 20:30,0.28223,0.37651,0.16195,0.98028
delta,2017-01-18 20:45,0.29345,0.39147,0.16123,0.95928
delta,2017-01-18 21:00,0.31714,0.42308,0.16176,0.93211
delta,2017-01-18 21:15,0.31894,0.42548,0.15858,0.90306
delta,2017-01-18 21:30,0.32756,0.43698,0.15649,0.87406
delta,2017-01-18 21:45,0.29384,0.39199,0.15032,0.86735
delta,2017-01-18 22:00,0.28858,0.38498,0.14691,0.84580
delta,2017-01-18 22:15,0.22719,0.30308,0.13419,0.82112
delta,2017-01-18 22:30,0.21958,0.29293,0.13486,0.83689
delta,2017-01-18 22:45,0.24771,0.33046,0.13670,0.81479
delta,2017-01-18 23:00,0.27761,0.37034,0.13947,0.79810
delta,2017-01-18 23:15,0.28172,0.37583,0.13882,0.78717
delta,2017-01-18 23:30,0.24872,0.33180,0.13275,0.78034
delta,2017-01-18 23:45,0.27125,0.36186,0.13737,0.78899
delta,2017-01-19 00:00,0.26461,0.35068,0.13514,0.78501
delta,2017-01-19 00:15,0.26931,0.35691,0.13301,0.76088
delta,2017-01-19 00:30,0.27667,0.36667,0.13263,0.74793
delta,2017-01-19 00:45,0.28450,0.37705,0.13601,0.76596
delta,2017-01-19 01:00,0.24779,0.32839,0.12947,0.75965
delta,2017-01-19 01:15,0.25020,0.33159,0.12827,0.74637
delta,2017-01-19 01:30,0.29884,0.39605,0.13503,0.73872
delta,2017-01-19 01:45,0.27612,0.36594,0.13071,0.73253
delta,2017-01-19 02:00,0.27901,0.36977,0.13299,0.74785
delta,2017-01-19 02:15,0.24605,0.32609,0.12874,0.75582
delta,2017-01-19 02:30,0.25893,0.34316,0.13049,0.75345
delta,2017-01-19 02:45,0.26141,0.34644,0.13009,0.74680
delta,2017-01-19 03:00,0.27000,0.35783,0.13276,0.75785
delta,2017-01-19 03:15,0.23958,0.31751,0.12872,0.76423
delta,2017-01-19 03:30,0.23107,0.30623,0.12794,0.76895
delta,2017-01-19 03:45,0.23846,0.31603,0.13059,0.78142
delta,2017-01-19 04:00,0.26375,0.34955,0.13240,0.76312
delta,2017-01-19 04:15,0.24081,0.31914,0.13181,0.78856
delta,2017-01-19 04:30,0.23831,0.31583,0.13319,0.80347
delta,2017-01-19 04:45,0.22849,0.30282,0.13399,0.82321
delta,2017-01-19 05:00,0.23534,0.31189,0.13897,0.85598
delta,2017-01-19 05:15,0.17413,0.23077,0.13514,0.90492
delta,2017-01-19 05:30,0.18015,0.23875,0.14215,0.95586
delta,2017-01-19 05:45,0.18534,0.24563,0.14556,0.97763
delta,2017-01-19 06:00,0.13726,0.18191,0.14133,1.00581
delta,2017-01-19 06:15,0.08048,0.10666,0.14695,1.12828
delta,2017-01-19 06:30,0.07328,0.09712,0.15129,1.17429
delta,2017-01-19 06:45,0.07042,0.09333,0.15483,1.20783
delta,2017-01-19 07:00,0.03985,0.05281,0.15642,1.26171
delta,2017-01-19 07:15,0.01377,0.01825,0.16740,1.38855
delta,2017-01-19 07:30,-0.07905,-0.10476,0.16169,1.46358
delta,2017-01-19 07:45,-0.07212,-0.09558,0.16511,1.48314
delta,2017-01-19 08:00,-0.08205,-0.10874,0.16859,1.52554
delta,2017-01-19 08:15,-0.12763,-0.16915,0.16896,1.58905
delta,2017-01-19 08:30,-0.15197,-0.20140,0.17012,1.63107
delta,2017-01-19 08:45,-0.12729,-0.16870,0.18023,1.68332
delta,2017-01-19 09:00,-0.13079,-0.17333,0.18589,1.73552
delta,2017-01-19 09:15,-0.23826,-0.31576,0.17373,1.77576
delta,2017-01-19 09:30,-0.23103,-0.30618,0.17979,1.81711
delta,2017-01-19 09:45,-0.25733,-0.34104,0.17614,1.82128
delta,2017-01-19 10:00,-0.27679,-0.36683,0.17784,1.86136
delta,2017-01-19 10:15,-0.36033,-0.47754,0.16810,1.89023
delta,2017-01-19 10:30,-0.34600,-0.45855,0.17141,1.89905
delta,2017-01-19 10:45,-0.33998,-0.45057,0.17273,1.90217
delta,2017-01-19 11:00,-0.32931,-0.43643,0.17709,1.92467
delta,2017-01-19 11:15,-0.32189,-0.42660,0.17871,1.92845
delta,2017-01-19 11:30,-0.38223,-0.50657,0.16857,1.92320
delta,2017-01-19 11:45,-0.39442,-0.52272,0.17152,1.96415
delta,2017-01-19 12:00,-0.41885,-0.55510,0.16998,1.98358
delta,2017-01-19 12:15,-0.46027,-0.60999,0.16324,1.98183
delta,2017-01-19 12:30,-0.42078,-0.55766,0.16717,1.96252
delta,2017-01-19 12:45,-0.41971,-0.55624,0.16795,1.96766
delta,2017-01-19 13:00,-0.39428,-0.52254,0.17233,1.97077
delta,2017-01-19 13:15,-0.41124,-0.54501,0.16950,1.96947
delta,2017-01-19 13:30,-0.38190,-0.50613,0.17210,1.95242
delta,2017-01-19 13:45,-0.41374,-0.54833,0.17119,1.98698
delta,2017-01-19 14:00,-0.44082,-0.58421,0.16721,1.98943
delta,2017-01-19 14:15,-0.43666,-0.57870,0.17026,2.00955
delta,2017-01-19 14:30,-0.39465,-0.52303,0.17171,1.96605
delta,2017-01-19 14:45,-0.39377,-0.52186,0.17282,1.97421
delta,2017-01-19 15:00,-0.42778,-0.56693,0.16709,1.97113
delta,2017-01-19 15:15,-0.36611,-0.48520,0.17426,1.94966
delta,2017-01-19 15:30,-0.32261,-0.42755,0.17815,1.92470
delta,2017-01-19 15:45,-0.36550,-0.48439,0.16782,1.89472
delta,2017-01-19 16:00,-0.31173,-0.41313,0.17413,1.87650
delta,2017-01-19 16:15,-0.26385,-0.34968,0.17615,1.83000
delta,2017-01-19 16:30,-0.23746,-0.31470,0.17920,1.82068
delta,2017-01-19 16:45,-0.15980,-0.21178,0.18593,1.77430
delta,2017-01-19 17:00,-0.11614,-0.15392,0.18979,1.74888
delta,2017-01-19 17:15,-0.09106,-0.12068,0.18697,1.69195
delta,2017-01-19 17:30,-0.02297,-0.03044,0.18722,1.60380
delta,2017-01-19 17:45,-0.02803,-0.03715,0.18218,1.56815
delta,2017-01-19 18:00,-0.00589,-0.00781,0.17769,1.50108
delta,2017-01-19 18:15,0.14379,0.19056,0.18015,1.32339
delta,2017-01-19 18:30,0.17751,0.23525,0.17936,1.27206
delta,2017-01-19 18:45,0.18694,0.24775,0.17367,1.21174
delta,2017-01-19 19:00,0.19226,0.25480,0.16985,1.17260
delta,2017-01-19 19:15,0.26307,0.34864,0.17232,1.09951
delta,2017-01-19 19:30,0.24172,0.32035,0.16512,1.06728
delta,2017-01-19 19:45,0.26166,0.34678,0.16579,1.04649
delta,2017-01-19 20:00,0.24966,0.33087,0.16322,1.04079
delta,2017-01-19 20:15,0.26525,0.35153,0.16069,0.99888
delta,2017-01-19 20:30,0.28513,0.37788,0.16075,0.97303
delta,2017-01-19 20:45,0.33011,0.43749,0.16372,0.93837
delta,2017-01-19 21:00,0.27853,0.36913,0.15408,0.92573
delta,2017-01-19 21:15,0.28822,0.38198,0.15307,0.90440
delta,2017-01-19 21:30,0.27602,0.36581,0.14928,0.88871
delta,2017-01-19 21:45,0.26011,0.34472,0.14679,0.88887
delta,2017-01-19 22:00,0.22803,0.30221,0.14067,0.87995
delta,2017-01-19 22:15,0.21297,0.28225,0.13455,0.84848
delta,2017-01-19 22:30,0.21689,0.28744,0.13534,0.84993
delta,2017-01-19 22:45,0.23763,0.31493,0.13627,0.83026
delta,2017-01-19 23:00,0.24031,0.31848,0.13512,0.81704
delta,2017-01-19 23:15,0.26274,0.34821,0.13715,0.80437
delta,2017-01-19 23:30,0.25096,0.33259,0.13656,0.81503
delta,2017-01-19 23:45,0.25061,0.33213,0.13353,0.79004
delta,2017-01-20 00:00,0.23316,0.30261,0.13396,0.81209
delta,2017-01-20 00:15,0.27476,0.35660,0.13616,0.77642
delta,2017-01-20 00:30,0.25606,0.33233,0.13255,0.77064
delta,2017-01-20 00:45,0.23269,0.30200,0.12963,0.77667
delta,2017-01-20 01:00,0.24935,0.32362,0.13094,0.76595
delta,2017-01-20 01:15,0.27734,0.35995,0.13277,0.74487
delta,2017-01-20 01:30,0.24590,0.31914,0.13057,0.76736
delta,2017-01-20 01:45,0.27441,0.35614,0.13363,0.75582
delta,2017-01-20 02:00,0.25731,0.33395,0.13070,0.75363
delta,2017-01-20 02:15,0.22617,0.29353,0.12639,0.75818
delta,2017-01-20 02:30,0.25808,0.33495,0.13058,0.75163
delta,2017-01-20 02:45,0.23729,0.30797,0.12863,0.76239
delta,2017-01-20 03:00,0.21804,0.28298,0.12489,0.75625
delta,2017-01-20 03:15,0.25195,0.32699,0.13132,0.76575
delta,2017-01-20 03:30,0.20719,0.26890,0.12500,0.77125
delta,2017-01-20 03:45,0.24052,0.31216,0.13137,0.78099
delta,2017-01-20 04:00,0.23977,0.31119,0.13157,0.78363
delta,2017-01-20 04:15,0.22211,0.28827,0.13036,0.79648
delta,2017-01-20 04:30,0.24017,0.31170,0.13386,0.80216
delta,2017-01-20 04:45,0.18024,0.23392,0.12959,0.84442
delta,2017-01-20 05:00,0.20798,0.26993,0.13429,0.84753
delta,2017-01-20 05:15,0.19451,0.25244,0.14086,0.91967
delta,2017-01-20 05:30,0.16173,0.20990,0.14011,0.95599
delta,2017-01-20 05:45,0.10751,0.13953,0.13893,1.01653
delta,2017-01-20 06:00,0.10980,0.14250,0.13900,1.01414
delta,2017-01-20 06:15,0.03605,0.04679,0.14341,1.14655
delta,2017-01-20 06:30,0.05010,0.06502,0.15019,1.18473
delta,2017-01-20 06:45,0.01773,0.02301,0.14865,1.21393
delta,2017-01-20 07:00,-0.00979,-0.01271,0.14820,1.24590
delta,2017-01-20 07:15,-0.06383,-0.08284,0.15555,1.37721
delta,2017-01-20 07:30,-0.12271,-0.15926,0.15296,1.43206
delta,2017-01-20 07:45,-0.09008,-0.11691,0.16001,1.44838
delta,2017-01-20 08:00,-0.15378,-0.19958,0.16041,1.53439
delta,2017-01-20 08:15,-0.14630,-0.18988,0.16835,1.59075
delta,2017-01-20 08:30,-0.16828,-0.21840,0.17045,1.63675
delta,2017-01-20 08:45,-0.21063,-0.27337,0.17254,1.70911
delta,2017-01-20 09:00,-0.19839,-0.25748,0.17886,1.74581
delta,2017-01-20 09:15,-0.21567,-0.27991,0.18121,1.78779
delta,2017-01-20 09:30,-0.25998,-0.33742,0.18005,1.83564
delta,2017-01-20 09:45,-0.23742,-0.30814,0.18519,1.84914
delta,2017-01-20 10:00,-0.26866,-0.34868,0.18113,1.85591
delta,2017-01-20 10:15,-0.29710,-0.38559,0.17934,1.87791
delta,2017-01-20 10:30,-0.27438,-0.35610,0.18530,1.89802
delta,2017-01-20 10:45,-0.24786,-0.32169,0.18856,1.89073
delta,2017-01-20 11:00,-0.28331,-0.36769,0.18576,1.91344
delta,2017-01-20 11:15,-0.30871,-0.40066,0.18258,1.91994
delta,2017-01-20 11:30,-0.29913,-0.38823,0.18431,1.92190
delta,2017-01-20 11:45,-0.28210,-0.36612,0.18415,1.89847
delta,2017-01-20 12:00,-0.25231,-0.32746,0.18892,1.89950
delta,2017-01-20 12:15,-0.26931,-0.34952,0.18831,1.91649
delta,2017-01-20 12:30,-0.26488,-0.34377,0.18591,1.89077
delta,2017-01-20 12:45,-0.31029,-0.40271,0.17904,1.89254
delta,2017-01-20 13:00,-0.35094,-0.45547,0.17448,1.90735
delta,2017-01-20 13:15,-0.36237,-0.47030,0.17151,1.89747
delta,2017-01-20 13:30,-0.38275,-0.49675,0.16664,1.88339
delta,2017-01-20 13:45,-0.34041,-0.44180,0.16977,1.85449
delta,2017-01-20 14:00,-0.34871,-0.45257,0.17150,1.87965
delta,2017-01-20 14:15,-0.30688,-0.39828,0.17338,1.84102
delta,2017-01-20 14:30,-0.29798,-0.38673,0.17184,1.81665
delta,2017-01-20 14:45,-0.33313,-0.43235,0.16642,1.81716
delta,2017-01-20 15:00,-0.33869,-0.43957,0.16571,1.81847
delta,2017-01-20 15:15,-0.27690,-0.35937,0.16987,1.77290
delta,2017-01-20 15:30,-0.32521,-0.42207,0.16201,1.77020
delta,2017-01-20 15:45,-0.29773,-0.38641,0.16684,1.77473
delta,2017-01-20 16:00,-0.32209,-0.41802,0.16023,1.75133
delta,2017-01-20 16:15,-0.25957,-0.33688,0.16781,1.73326
delta,2017-01-20 16:30,-0.29166,-0.37853,0.16092,1.71758
delta,2017-01-20 16:45,-0.22870,-0.29682,0.16728,1.68879
delta,2017-01-20 17:00,-0.19271,-0.25011,0.17175,1.67928
delta,2017-01-20 17:15,-0.16198,-0.21023,0.17038,1.62799
delta,2017-01-20 17:30,-0.09992,-0.12968,0.17287,1.56817
delta,2017-01-20 17:45,-0.06425,-0.08339,0.16938,1.49283
delta,2017-01-20 18:00,-0.05450,-0.07073,0.16570,1.44956
delta,2017-01-20 18:15,0.06531,0.08476,0.16467,1.28548
delta,2017-01-20 18:30,0.17249,0.22387,0.17061,1.19581
delta,2017-01-20 18:45,0.16244,0.21082,0.16407,1.15444
delta,2017-01-20 19:00,0.18278,0.23722,0.16337,1.12222
delta,2017-01-20 19:15,0.23511,0.30514,0.16256,1.04755
delta,2017-01-20 19:30,0.22212,0.28828,0.16080,1.04977
delta,2017-01-20 19:45,0.22185,0.28793,0.15714,1.01966
delta,2017-01-20 20:00,0.23581,0.30605,0.15766,1.00587
delta,2017-01-20 20:15,0.21092,0.27374,0.15104,0.98309
delta,2017-01-20 20:30,0.25860,0.33562,0.15417,0.94725
delta,2017-01-20 20:45,0.27014,0.35060,0.15347,0.92645
delta,2017-01-20 21:00,0.29272,0.37991,0.15383,0.90014
delta,2017-01-20 21:15,0.30520,0.39610,0.15559,0.89860
delta,2017-01-20 21:30,0.32323,0.41950,0.15732,0.88959
delta,2017-01-20 21:45,0.25014,0.32464,0.14499,0.88184
delta,2017-01-20 22:00,0.22096,0.28677,0.14025,0.88027
delta,2017-01-20 22:15,0.18405,0.23887,0.13439,0.87941
delta,2017-01-20 22:30,0.18198,0.23618,0.13326,0.87270
delta,2017-01-20 22:45,0.19914,0.25845,0.13421,0.85834
delta,2017-01-20 23:00,0.22143,0.28738,0.13550,0.84014
delta,2017-01-20 23:15,0.22361,0.29021,0.13463,0.83007
delta,2017-01-20 23:30,0.27099,0.35170,0.13898,0.80477
delta,2017-01-20 23:45,0.25305,0.32842,0.13729,0.81400
delta,2017-01-21 00:00,0.13221,0.11996,0.13601,0.80171
delta,2017-01-21 00:15,0.11257,0.10214,0.13254,0.79602
delta,2017-01-21 00:30,0.10629,0.09644,0.13155,0.79500
delta,2017-01-21 00:45,0.13127,0.11910,0.13670,0.80724
delta,2017-01-21 01:00,0.11509,0.10442,0.13252,0.79359
delta,2017-01-21 01:15,0.11705,0.10620,0.13162,0.78572
delta,2017-01-21 01:30,0.08439,0.07657,0.12860,0.79488
delta,2017-01-21 01:45,0.08047,0.07301,0.12872,0.79926
delta,2017-01-21 02:00,0.10660,0.09672,0.13174,0.79601
delta,2017-01-21 02:15,0.12818,0.11630,0.13289,0.78422
delta,2017-01-21 02:30,0.13413,0.12170,0.13332,0.78174
delta,2017-01-21 02:45,0.08812,0.07995,0.12750,0.78404
delta,2017-01-21 03:00,0.12102,0.10980,0.13189,0.78394
delta,2017-01-21 03:15,0.13581,0.12322,0.13675,0.80346
delta,2017-01-21 03:30,0.09426,0.08552,0.12792,0.78132
delta,2017-01-21 03:45,0.12068,0.10950,0.13325,0.79347
delta,2017-01-21 04:00,0.08417,0.07637,0.12978,0.80308
delta,2017-01-21 04:15,0.12964,0.11762,0.13890,0.82363
delta,2017-01-21 04:30,0.10785,0.09785,0.13484,0.81589
delta,2017-01-21 04:45,0.09493,0.08613,0.13582,0.83424
delta,2017-01-21 05:00,0.08288,0.07520,0.13533,0.84185
delta,2017-01-21 05:15,0.05649,0.05125,0.13468,0.86140
delta,2017-01-21 05:30,-0.00911,-0.00827,0.13131,0.89808
delta,2017-01-21 05:45,-0.00136,-0.00123,0.13416,0.91037
delta,2017-01-21 06:00,-0.02002,-0.01816,0.13478,0.93150
delta,2017-01-21 06:15,-0.07688,-0.06975,0.13637,0.99386
delta,2017-01-21 06:30,-0.07314,-0.06636,0.13846,1.00463
delta,2017-01-21 06:45,-0.08187,-0.07428,0.13758,1.00659
delta,2017-01-21 07:00,-0.07986,-0.07246,0.13477,0.98572
delta,2017-01-21 07:15,-0.07972,-0.07233,0.13724,1.00233
delta,2017-01-21 07:30,-0.13126,-0.11909,0.13289,1.01962
delta,2017-01-21 07:45,-0.09969,-0.09045,0.13513,1.00615
delta,2017-01-21 08:00,-0.09822,-0.08912,0.13693,1.01701
delta,2017-01-21 08:15,-0.15070,-0.13673,0.13405,1.04511
delta,2017-01-21 08:30,-0.18864,-0.17116,0.12918,1.04654
delta,2017-01-21 08:45,-0.22269,-0.20205,0.12757,1.06652
delta,2017-01-21 09:00,-0.28465,-0.25827,0.12189,1.08425
delta,2017-01-21 09:15,-0.20236,-0.18361,0.13297,1.08467
delta,2017-01-21 09:30,-0.25595,-0.23223,0.12396,1.07224
delta,2017-01-21 09:45,-0.26129,-0.23707,0.12108,1.05757
delta,2017-01-21 10:00,-0.30219,-0.27418,0.11841,1.07658
delta,2017-01-21 10:15,-0.32689,-0.29659,0.11465,1.07351
delta,2017-01-21 10:30,-0.31753,-0.28810,0.11833,1.08996
delta,2017-01-21 10:45,-0.34430,-0.31239,0.11651,1.10191
delta,2017-01-21 11:00,-0.30122,-0.27330,0.12252,1.10355
delta,2017-01-21 11:15,-0.25347,-0.22998,0.12471,1.07507
delta,2017-01-21 11:30,-0.30109,-0.27318,0.11847,1.07599
delta,2017-01-21 11:45,-0.26804,-0.24320,0.12481,1.08896
delta,2017-01-21 12:00,-0.26599,-0.24134,0.12344,1.07782
delta,2017-01-21 12:15,-0.26766,-0.24285,0.12285,1.07534
delta,2017-01-21 12:30,-0.28042,-0.25443,0.12241,1.08394
delta,2017-01-21 12:45,-0.27787,-0.25212,0.12188,1.07803
delta,2017-01-21 13:00,-0.21608,-0.19605,0.12665,1.05429
delta,2017-01-21 13:15,-0.18132,-0.16452,0.12210,0.99192
delta,2017-01-21 13:30,-0.13037,-0.11829,0.12564,0.96968
delta,2017-01-21 13:45,-0.08043,-0.07298,0.13134,0.96299
delta,2017-01-21 14:00,-0.05353,-0.04857,0.13171,0.94110
delta,2017-01-21 14:15,-0.02950,-0.02677,0.13544,0.94457
delta,2017-01-21 14:30,-0.04998,-0.04535,0.12826,0.91449
delta,2017-01-21 14:45,-0.04139,-0.03755,0.12966,0.91619
delta,2017-01-21 15:00,-0.05268,-0.04780,0.12653,0.90522
delta,2017-01-21 15:15,-0.02188,-0.01985,0.12641,0.87646
delta,2017-01-21 15:30,-0.04786,-0.04342,0.12315,0.87795
delta,2017-01-21 15:45,-0.02033,-0.01845,0.12628,0.87417
delta,2017-01-21 16:00,-0.00677,-0.00614,0.12810,0.87421
delta,2017-01-21 16:15,0.04171,0.03784,0.13362,0.86762
delta,2017-01-21 16:30,0.03157,0.02864,0.13216,0.86693
delta,2017-01-21 16:45,0.11100,0.10071,0.14495,0.88153
delta,2017-01-21 17:00,0.12756,0.11574,0.14823,0.88874
delta,2017-01-21 17:15,0.09785,0.08878,0.14683,0.90620
delta,2017-01-21 17:30,0.15188,0.13780,0.15258,0.89615
delta,2017-01-21 17:45,0.12068,0.10950,0.15040,0.90969
delta,2017-01-21 18:00,0.13785,0.12507,0.15385,0.91748
delta,2017-01-21 18:15,0.15017,0.13625,0.15208,0.89431
delta,2017-01-21 18:30,0.12494,0.11336,0.14799,0.88949
delta,2017-01-21 18:45,0.17415,0.15801,0.15312,0.87960
delta,2017-01-21 19:00,0.14211,0.12894,0.14917,0.88190
delta,2017-01-21 19:15,0.14333,0.13005,0.14834,0.87517
delta,2017-01-21 19:30,0.15435,0.14004,0.14648,0.85257
delta,2017-01-21 19:45,0.17270,0.15669,0.14862,0.85042
delta,2017-01-21 20:00,0.18637,0.16910,0.14912,0.84141
delta,2017-01-21 20:15,0.21542,0.19545,0.15149,0.83111
delta,2017-01-21 20:30,0.20239,0.18363,0.14823,0.82084
delta,2017-01-21 20:45,0.18590,0.16867,0.14737,0.82998
delta,2017-01-21 21:00,0.18508,0.16793,0.14572,0.81953
delta,2017-01-21 21:15,0.22223,0.20163,0.14962,0.81226
delta,2017-01-21 21:30,0.18127,0.16447,0.14568,0.82273
delta,2017-01-21 21:45,0.16415,0.14894,0.14312,0.82091
delta,2017-01-21 22:00,0.11802,0.10708,0.13511,0.80848
delta,2017-01-21 22:15,0.10318,0.09362,0.13082,0.79288
delta,2017-01-21 22:30,0.09647,0.08753,0.13129,0.80215
delta,2017-01-21 22:45,0.12078,0.10959,0.13118,0.77935
delta,2017-01-21 23:00,0.13522,0.12269,0.13191,0.77119
delta,2017-01-21 23:15,0.13033,0.11825,0.12964,0.76025
delta,2017-01-21 23:30,0.15205,0.13796,0.13385,0.76907
delta,2017-01-21 23:45,0.11138,0.10106,0.12768,0.76416
delta,2017-01-22 00:00,0.06991,0.05725,0.13123,0.75496
delta,2017-01-22 00:15,0.05916,0.04844,0.13044,0.75887
delta,2017-01-22 00:30,0.10137,0.08301,0.13511,0.75321
delta,2017-01-22 00:45,0.05223,0.04277,0.12782,0.74833
delta,2017-01-22 01:00,0.05621,0.04603,0.13043,0.76122
delta,2017-01-22 01:15,0.03852,0.03154,0.12673,0.75281
delta,2017-01-22 01:30,0.06670,0.05462,0.12827,0.73927
delta,2017-01-22 01:45,0.08162,0.06683,0.13185,0.74921
delta,2017-01-22 02:00,0.05843,0.04785,0.13034,0.75885
delta,2017-01-22 02:15,0.07123,0.05833,0.13019,0.74744
delta,2017-01-22 02:30,0.06000,0.04913,0.12790,0.74246
delta,2017-01-22 02:45,0.04175,0.03419,0.12845,0.76081
delta,2017-01-22 03:00,0.04233,0.03466,0.12905,0.76405
delta,2017-01-22 03:15,0.06059,0.04961,0.12896,0.74854
delta,2017-01-22 03:30,0.04724,0.03868,0.12879,0.75842
delta,2017-01-22 03:45,0.02906,0.02380,0.12993,0.78036
delta,2017-01-22 04:00,0.05474,0.04482,0.13140,0.76844
delta,2017-01-22 04:15,0.09737,0.07973,0.13695,0.76787
delta,2017-01-22 04:30,0.04863,0.03982,0.13091,0.77040
delta,2017-01-22 04:45,0.01099,0.00900,0.12898,0.78928
delta,2017-01-22 05:00,0.07716,0.06318,0.13399,0.76610
delta,2017-01-22 05:15,0.01991,0.01630,0.13167,0.79863
delta,2017-01-22 05:30,0.05725,0.04688,0.13552,0.79188
delta,2017-01-22 05:45,0.02332,0.01910,0.13377,0.80883
delta,2017-01-22 06:00,0.01776,0.01454,0.13477,0.81957
delta,2017-01-22 06:15,-0.01690,-0.01384,0.13273,0.83533
delta,2017-01-22 06:30,0.03789,0.03103,0.13608,0.81120
delta,2017-01-22 06:45,-0.02694,-0.02206,0.13213,0.83983
delta,2017-01-22 07:00,-0.00271,-0.00222,0.13303,0.82557
delta,2017-01-22 07:15,-0.02236,-0.01831,0.12976,0.82142
delta,2017-01-22 07:30,0.00973,0.00797,0.13147,0.80572
delta,2017-01-22 07:45,-0.00016,-0.00013,0.12697,0.78597
delta,2017-01-22 08:00,0.01933,0.01583,0.13000,0.78876
delta,2017-01-22 08:15,-0.02079,-0.01702,0.12767,0.80719
delta,2017-01-22 08:30,-0.03667,-0.03003,0.12979,0.83332
delta,2017-01-22 08:45,0.01697,0.01390,0.13257,0.80660
delta,2017-01-22 09:00,-0.02480,-0.02031,0.12800,0.81252
delta,2017-01-22 09:15,-0.03463,-0.02836,0.12854,0.82391
delta,2017-01-22 09:30,-0.05349,-0.04380,0.12938,0.84456
delta,2017-01-22 09:45,-0.00403,-0.00330,0.13516,0.83982
delta,2017-01-22 10:00,-0.08569,-0.07017,0.12573,0.84833
delta,2017-01-22 10:15,-0.05878,-0.04813,0.12776,0.83886
delta,2017-01-22 10:30,-0.07210,-0.05904,0.12666,0.84296
delta,2017-01-22 10:45,-0.08027,-0.06573,0.12909,0.86469
delta,2017-01-22 11:00,-0.06343,-0.05194,0.12984,0.85554
delta,2017-01-22 11:15,-0.06339,-0.05191,0.13245,0.87166
delta,2017-01-22 11:30,-0.06408,-0.05247,0.12984,0.85607
delta,2017-01-22 11:45,-0.05745,-0.04704,0.13260,0.86773
delta,2017-01-22 12:00,-0.06637,-0.05435,0.13139,0.86754
delta,2017-01-22 12:15,-0.12544,-0.10272,0.12608,0.88304
delta,2017-01-22 12:30,-0.09913,-0.08117,0.12811,0.87407
delta,2017-01-22 12:45,-0.07758,-0.06353,0.13193,0.88006
delta,2017-01-22 13:00,-0.10154,-0.08315,0.12762,0.87300
delta,2017-01-22 13:15,-0.07201,-0.05897,0.13420,0.88955
delta,2017-01-22 13:30,-0.07513,-0.06152,0.13313,0.88548
delta,2017-01-22 13:45,-0.06486,-0.05311,0.13118,0.86500
delta,2017-01-22 14:00,-0.11233,-0.09198,0.12566,0.86971
delta,2017-01-22 14:15,-0.05060,-0.04143,0.13233,0.86044
delta,2017-01-22 14:30,-0.05686,-0.04656,0.13324,0.87120
