CustomerID,datetime,NormDmnd,DailyAverage,Demand
g3L,2017-01-01 00:00,0.92138,0.23667,0.21806
g3L,2017-01-01 00:15,0.90643,0.23667,0.21452
g3L,2017-01-01 00:30,0.89531,0.23667,0.21189
g3L,2017-01-01 00:45,0.93841,0.23667,0.22209
g3L,2017-01-01 01:00,0.91458,0.23667,0.21645
g3L,2017-01-01 01:15,0.91293,0.23667,0.21606
g3L,2017-01-01 01:30,0.92983,0.23667,0.22006
g3L,2017-01-01 01:45,0.90998,0.23667,0.21536
g3L,2017-01-01 02:00,0.90605,0.23667,0.21443
g3L,2017-01-01 02:15,0.92662,0.23667,0.21930
g3L,2017-01-01 02:30,0.90786,0.23667,0.21486
g3L,2017-01-01 02:45,0.89895,0.23667,0.21275
g3L,2017-01-01 03:00,0.90862,0.23667,0.21504
g3L,2017-01-01 03:15,0.87816,0.23667,0.20783
g3L,2017-01-01 03:30,0.88137,0.23667,0.20859
g3L,2017-01-01 03:45,0.90364,0.23667,0.21386
g3L,2017-01-01 04:00,0.91800,0.23667,0.21726
g3L,2017-01-01 04:15,0.93224,0.23667,0.22063
g3L,2017-01-01 04:30,0.94872,0.23667,0.22453
g3L,2017-01-01 04:45,0.92819,0.23667,0.21967
g3L,2017-01-01 05:00,0.94568,0.23667,0.22381
g3L,2017-01-01 05:15,0.94581,0.23667,0.22384
g3L,2017-01-01 05:30,0.93043,0.23667,0.22020
g3L,2017-01-01 05:45,0.97834,0.23667,0.23154
g3L,2017-01-01 06:00,0.97429,0.23667,0.23058
g3L,2017-01-01 06:15,1.02161,0.23667,0.24178
g3L,2017-01-01 06:30,1.02934,0.23667,0.24361
g3L,2017-01-01 06:45,1.03843,0.23667,0.24576
g3L,2017-01-01 07:00,1.02803,0.23667,0.24330
g3L,2017-01-01 07:15,1.03995,0.23667,0.24612
g3L,2017-01-01 07:30,1.06729,0.23667,0.25259
g3L,2017-01-01 07:45,1.05195,0.23667,0.24896
g3L,2017-01-01 08:00,1.03593,0.23667,0.24517
g3L,2017-01-01 08:15,1.04236,0.23667,0.24669
g3L,2017-01-01 08:30,1.03695,0.23667,0.24541
g3L,2017-01-01 08:45,1.02841,0.23667,0.24339
g3L,2017-01-01 09:00,1.04096,0.23667,0.24636
g3L,2017-01-01 09:15,1.03817,0.23667,0.24570
g3L,2017-01-01 09:30,1.01903,0.23667,0.24117
g3L,2017-01-01 09:45,1.00982,0.23667,0.23899
g3L,2017-01-01 10:00,1.04586,0.23667,0.24752
g3L,2017-01-01 10:15,1.01954,0.23667,0.24129
g3L,2017-01-01 10:30,1.01624,0.23667,0.24051
g3L,2017-01-01 10:45,1.01329,0.23667,0.23981
g3L,2017-01-01 11:00,1.00995,0.23667,0.23902
g3L,2017-01-01 11:15,0.98058,0.23667,0.23207
g3L,2017-01-01 11:30,1.00462,0.23667,0.23776
g3L,2017-01-01 11:45,0.97589,0.23667,0.23096
g3L,2017-01-01 12:00,0.96934,0.23667,0.22941
g3L,2017-01-01 12:15,0.97175,0.23667,0.22998
g3L,2017-01-01 12:30,0.98134,0.23667,0.23225
g3L,2017-01-01 12:45,1.03374,0.23667,0.24465
g3L,2017-01-01 13:00,1.02385,0.23667,0.24231
g3L,2017-01-01 13:15,1.00276,0.23667,0.23732
g3L,2017-01-01 13:30,1.00838,0.23667,0.23865
g3L,2017-01-01 13:45,1.01193,0.23667,0.23949
g3L,2017-01-01 14:00,0.99820,0.23667,0.23624
g3L,2017-01-01 14:15,0.97978,0.23667,0.23188
g3L,2017-01-01 14:30,1.00543,0.23667,0.23795
g3L,2017-01-01 14:45,1.00369,0.23667,0.23754
g3L,2017-01-01 15:00,0.99448,0.23667,0.23536
g3L,2017-01-01 15:15,1.01134,0.23667,0.23935
g3L,2017-01-01 15:30,0.99529,0.23667,0.23555
g3L,2017-01-01 15:45,0.98641,0.23667,0.23345
g3L,2017-01-01 16:00,1.04793,0.23667,0.24801
g3L,2017-01-01 16:15,1.02989,0.23667,0.24374
g3L,2017-01-01 16:30,1.03530,0.23667,0.24502
g3L,2017-01-01 16:45,1.01607,0.23667,0.24047
g3L,2017-01-01 17:00,1.03133,0.23667,0.24408
g3L,2017-01-01 17:15,1.05119,0.23667,0.24878
g3L,2017-01-01 17:30,1.08867,0.23667,0.25765
g3L,2017-01-01 17:45,1.05795,0.23667,0.25038
g3L,2017-01-01 18:00,1.07557,0.23667,0.25455
g3L,2017-01-01 18:15,1.06691,0.23667,0.25250
g3L,2017-01-01 18:30,1.07603,0.23667,0.25466
g3L,2017-01-01 18:45,1.08748,0.23667,0.25737
g3L,2017-01-01 19:00,1.06568,0.23667,0.25221
g3L,2017-01-01 19:15,1.08245,0.23667,0.25618
g3L,2017-01-01 19:30,1.08262,0.23667,0.25622
g3L,2017-01-01 19:45,1.07438,0.23667,0.25427
g3L,2017-01-01 20:00,1.06914,0.23667,0.25303
g3L,2017-01-01 20:15,1.07945,0.23667,0.25547
g3L,2017-01-01 20:30,1.03086,0.23667,0.24397
g3L,2017-01-01 20:45,1.07100,0.23667,0.25347
g3L,2017-01-01 21:00,1.07024,0.23667,0.25329
g3L,2017-01-01 21:15,1.08799,0.23667,0.25749
g3L,2017-01-01 21:30,1.06995,0.23667,0.25322
g3L,2017-01-01 21:45,1.05854,0.23667,0.25052
g3L,2017-01-01 22:00,1.02427,0.23667,0.24241
g3L,2017-01-01 22:15,1.00889,0.23667,0.23877
g3L,2017-01-01 22:30,0.97158,0.23667,0.22994
g3L,2017-01-01 22:45,0.98679,0.23667,0.23354
g3L,2017-01-01 23:00,0.96858,0.23667,0.22923
g3L,2017-01-01 23:15,0.98041,0.23667,0.23203
g3L,2017-01-01 23:30,0.96647,0.23667,0.22873
g3L,2017-01-01 23:45,0.97264,0.23667,0.23019
g3L,2017-01-02 00:00,0.93132,0.25025,0.23306
g3L,2017-01-02 00:15,0.92033,0.25025,0.23031
g3L,2017-01-02 00:30,0.90063,0.25025,0.22538
g3L,2017-01-02 00:45,0.89292,0.25025,0.22345
g3L,2017-01-02 01:00,0.87425,0.25025,0.21878
g3L,2017-01-02 01:15,0.89639,0.25025,0.22432
g3L,2017-01-02 01:30,0.90007,0.25025,0.22524
g3L,2017-01-02 01:45,0.88972,0.25025,0.22265
g3L,2017-01-02 02:00,0.89463,0.25025,0.22388
g3L,2017-01-02 02:15,0.90095,0.25025,0.22546
g3L,2017-01-02 02:30,0.87605,0.25025,0.21923
g3L,2017-01-02 02:45,0.88724,0.25025,0.22203
g3L,2017-01-02 03:00,0.85991,0.25025,0.21519
g3L,2017-01-02 03:15,0.87441,0.25025,0.21882
g3L,2017-01-02 03:30,0.89252,0.25025,0.22335
g3L,2017-01-02 03:45,0.90107,0.25025,0.22549
g3L,2017-01-02 04:00,0.92173,0.25025,0.23066
g3L,2017-01-02 04:15,0.92680,0.25025,0.23193
g3L,2017-01-02 04:30,0.95466,0.25025,0.23890
g3L,2017-01-02 04:45,0.93891,0.25025,0.23496
g3L,2017-01-02 05:00,0.95482,0.25025,0.23894
g3L,2017-01-02 05:15,0.95613,0.25025,0.23927
g3L,2017-01-02 05:30,0.96289,0.25025,0.24096
g3L,2017-01-02 05:45,0.98986,0.25025,0.24771
g3L,2017-01-02 06:00,0.99781,0.25025,0.24970
g3L,2017-01-02 06:15,1.05168,0.25025,0.26318
g3L,2017-01-02 06:30,1.04473,0.25025,0.26144
g3L,2017-01-02 06:45,1.05012,0.25025,0.26279
g3L,2017-01-02 07:00,1.04109,0.25025,0.26053
g3L,2017-01-02 07:15,1.05460,0.25025,0.26391
g3L,2017-01-02 07:30,1.06471,0.25025,0.26644
g3L,2017-01-02 07:45,1.04189,0.25025,0.26073
g3L,2017-01-02 08:00,1.06714,0.25025,0.26705
g3L,2017-01-02 08:15,1.07354,0.25025,0.26865
g3L,2017-01-02 08:30,1.05875,0.25025,0.26495
g3L,2017-01-02 08:45,1.07821,0.25025,0.26982
g3L,2017-01-02 09:00,1.07134,0.25025,0.26810
g3L,2017-01-02 09:15,1.08644,0.25025,0.27188
g3L,2017-01-02 09:30,1.09052,0.25025,0.27290
g3L,2017-01-02 09:45,1.09356,0.25025,0.27366
g3L,2017-01-02 10:00,1.09564,0.25025,0.27418
g3L,2017-01-02 10:15,1.06634,0.25025,0.26685
g3L,2017-01-02 10:30,1.04748,0.25025,0.26213
g3L,2017-01-02 10:45,1.05851,0.25025,0.26489
g3L,2017-01-02 11:00,1.05803,0.25025,0.26477
g3L,2017-01-02 11:15,1.07190,0.25025,0.26824
g3L,2017-01-02 11:30,1.05779,0.25025,0.26471
g3L,2017-01-02 11:45,1.06459,0.25025,0.26641
g3L,2017-01-02 12:00,1.07258,0.25025,0.26841
g3L,2017-01-02 12:15,1.06303,0.25025,0.26602
g3L,2017-01-02 12:30,1.02107,0.25025,0.25552
g3L,2017-01-02 12:45,0.99430,0.25025,0.24882
g3L,2017-01-02 13:00,0.99366,0.25025,0.24866
g3L,2017-01-02 13:15,1.00692,0.25025,0.25198
g3L,2017-01-02 13:30,0.99585,0.25025,0.24921
g3L,2017-01-02 13:45,1.01384,0.25025,0.25371
g3L,2017-01-02 14:00,1.01432,0.25025,0.25383
g3L,2017-01-02 14:15,1.01540,0.25025,0.25410
g3L,2017-01-02 14:30,1.02139,0.25025,0.25560
g3L,2017-01-02 14:45,1.02195,0.25025,0.25574
g3L,2017-01-02 15:00,1.02343,0.25025,0.25611
g3L,2017-01-02 15:15,1.02662,0.25025,0.25691
g3L,2017-01-02 15:30,1.02307,0.25025,0.25602
g3L,2017-01-02 15:45,1.03530,0.25025,0.25908
g3L,2017-01-02 16:00,1.01839,0.25025,0.25485
g3L,2017-01-02 16:15,1.00053,0.25025,0.25038
g3L,2017-01-02 16:30,1.00932,0.25025,0.25258
g3L,2017-01-02 16:45,0.99701,0.25025,0.24950
g3L,2017-01-02 17:00,1.03821,0.25025,0.25981
g3L,2017-01-02 17:15,1.05943,0.25025,0.26512
g3L,2017-01-02 17:30,1.04980,0.25025,0.26271
g3L,2017-01-02 17:45,1.06247,0.25025,0.26588
g3L,2017-01-02 18:00,1.06395,0.25025,0.26625
g3L,2017-01-02 18:15,1.02730,0.25025,0.25708
g3L,2017-01-02 18:30,1.05568,0.25025,0.26418
g3L,2017-01-02 18:45,1.05508,0.25025,0.26403
g3L,2017-01-02 19:00,1.03214,0.25025,0.25829
g3L,2017-01-02 19:15,1.05224,0.25025,0.26332
g3L,2017-01-02 19:30,1.03717,0.25025,0.25955
g3L,2017-01-02 19:45,1.04952,0.25025,0.26264
g3L,2017-01-02 20:00,1.03793,0.25025,0.25974
g3L,2017-01-02 20:15,1.03797,0.25025,0.25975
g3L,2017-01-02 20:30,1.03761,0.25025,0.25966
g3L,2017-01-02 20:45,1.01779,0.25025,0.25470
g3L,2017-01-02 21:00,1.02199,0.25025,0.25575
g3L,2017-01-02 21:15,1.00545,0.25025,0.25161
g3L,2017-01-02 21:30,1.01783,0.25025,0.25471
g3L,2017-01-02 21:45,1.00057,0.25025,0.25039
g3L,2017-01-02 22:00,0.95945,0.25025,0.24010
g3L,2017-01-02 22:15,0.95278,0.25025,0.23843
g3L,2017-01-02 22:30,0.94407,0.25025,0.23625
g3L,2017-01-02 22:45,0.95262,0.25025,0.23839
g3L,2017-01-02 23:00,0.92488,0.25025,0.23145
g3L,2017-01-02 23:15,0.91721,0.25025,0.22953
g3L,2017-01-02 23:30,0.93076,0.25025,0.23292
g3L,2017-01-02 23:45,0.90550,0.25025,0.22660
g3L,2017-01-03 00:00,0.82154,0.28456,0.23378
g3L,2017-01-03 00:15,0.81426,0.28456,0.23171
g3L,2017-01-03 00:30,0.80804,0.28456,0.22994
g3L,2017-01-03 00:45,0.80217,0.28456,0.22827
g3L,2017-01-03 01:00,0.80161,0.28456,0.22811
g3L,2017-01-03 01:15,0.79852,0.28456,0.22723
g3L,2017-01-03 01:30,0.80024,0.28456,0.22772
g3L,2017-01-03 01:45,0.78745,0.28456,0.22408
g3L,2017-01-03 02:00,0.78885,0.28456,0.22448
g3L,2017-01-03 02:15,0.77104,0.28456,0.21941
g3L,2017-01-03 02:30,0.80340,0.28456,0.22862
g3L,2017-01-03 02:45,0.79550,0.28456,0.22637
g3L,2017-01-03 03:00,0.77996,0.28456,0.22195
g3L,2017-01-03 03:15,0.78474,0.28456,0.22331
g3L,2017-01-03 03:30,0.81068,0.28456,0.23069
g3L,2017-01-03 03:45,0.81451,0.28456,0.23178
g3L,2017-01-03 04:00,0.79799,0.28456,0.22708
g3L,2017-01-03 04:15,0.79876,0.28456,0.22730
g3L,2017-01-03 04:30,0.80920,0.28456,0.23027
g3L,2017-01-03 04:45,0.82132,0.28456,0.23372
g3L,2017-01-03 05:00,0.82189,0.28456,0.23388
g3L,2017-01-03 05:15,0.85046,0.28456,0.24201
g3L,2017-01-03 05:30,0.88026,0.28456,0.25049
g3L,2017-01-03 05:45,0.88598,0.28456,0.25212
g3L,2017-01-03 06:00,0.90391,0.28456,0.25722
g3L,2017-01-03 06:15,0.92601,0.28456,0.26351
g3L,2017-01-03 06:30,0.93683,0.28456,0.26659
g3L,2017-01-03 06:45,0.98276,0.28456,0.27966
g3L,2017-01-03 07:00,0.95563,0.28456,0.27194
g3L,2017-01-03 07:15,0.98659,0.28456,0.28075
g3L,2017-01-03 07:30,1.04746,0.28456,0.29807
g3L,2017-01-03 07:45,1.07100,0.28456,0.30477
g3L,2017-01-03 08:00,1.09894,0.28456,0.31272
g3L,2017-01-03 08:15,1.10998,0.28456,0.31586
g3L,2017-01-03 08:30,1.11479,0.28456,0.31723
g3L,2017-01-03 08:45,1.14824,0.28456,0.32675
g3L,2017-01-03 09:00,1.15285,0.28456,0.32806
g3L,2017-01-03 09:15,1.14944,0.28456,0.32709
g3L,2017-01-03 09:30,1.14916,0.28456,0.32701
g3L,2017-01-03 09:45,1.17070,0.28456,0.33314
g3L,2017-01-03 10:00,1.14758,0.28456,0.32656
g3L,2017-01-03 10:15,1.12336,0.28456,0.31967
g3L,2017-01-03 10:30,1.14603,0.28456,0.32612
g3L,2017-01-03 10:45,1.14803,0.28456,0.32669
g3L,2017-01-03 11:00,1.15425,0.28456,0.32846
g3L,2017-01-03 11:15,1.14543,0.28456,0.32595
g3L,2017-01-03 11:30,1.16121,0.28456,0.33044
g3L,2017-01-03 11:45,1.16409,0.28456,0.33126
