CustomerID,datetime,NormDmnd,DailyAverage,Demand
g4L,2017-01-01 00:00,0.99157,0.43621,0.43253
g4L,2017-01-01 00:15,0.98457,0.43621,0.42948
g4L,2017-01-01 00:30,0.98815,0.43621,0.43104
g4L,2017-01-01 00:45,0.97965,0.43621,0.42733
g4L,2017-01-01 01:00,0.97665,0.43621,0.42603
g4L,2017-01-01 01:15,0.99261,0.43621,0.43299
g4L,2017-01-01 01:30,1.00367,0.43621,0.43781
g4L,2017-01-01 01:45,0.98637,0.43621,0.43027
g4L,2017-01-01 02:00,0.98897,0.43621,0.43140
g4L,2017-01-01 02:15,0.98053,0.43621,0.42772
g4L,2017-01-01 02:30,0.98411,0.43621,0.42928
g4L,2017-01-01 02:45,0.97350,0.43621,0.42465
g4L,2017-01-01 03:00,0.99233,0.43621,0.43287
g4L,2017-01-01 03:15,0.97870,0.43621,0.42692
g4L,2017-01-01 03:30,0.97454,0.43621,0.42511
g4L,2017-01-01 03:45,0.99035,0.43621,0.43200
g4L,2017-01-01 04:00,0.97124,0.43621,0.42367
g4L,2017-01-01 04:15,0.99178,0.43621,0.43263
g4L,2017-01-01 04:30,1.00016,0.43621,0.43628
g4L,2017-01-01 04:45,1.01541,0.43621,0.44293
g4L,2017-01-01 05:00,1.00691,0.43621,0.43923
g4L,2017-01-01 05:15,1.02715,0.43621,0.44805
g4L,2017-01-01 05:30,0.99973,0.43621,0.43609
g4L,2017-01-01 05:45,1.00951,0.43621,0.44036
g4L,2017-01-01 06:00,1.00988,0.43621,0.44052
g4L,2017-01-01 06:15,1.01358,0.43621,0.44213
g4L,2017-01-01 06:30,1.04185,0.43621,0.45447
g4L,2017-01-01 06:45,1.03592,0.43621,0.45188
g4L,2017-01-01 07:00,1.00224,0.43621,0.43719
g4L,2017-01-01 07:15,1.00071,0.43621,0.43652
g4L,2017-01-01 07:30,1.00740,0.43621,0.43944
g4L,2017-01-01 07:45,0.98478,0.43621,0.42957
g4L,2017-01-01 08:00,0.98790,0.43621,0.43093
g4L,2017-01-01 08:15,0.98301,0.43621,0.42880
g4L,2017-01-01 08:30,1.00101,0.43621,0.43665
g4L,2017-01-01 08:45,0.97622,0.43621,0.42584
g4L,2017-01-01 09:00,1.00373,0.43621,0.43784
g4L,2017-01-01 09:15,0.99982,0.43621,0.43613
g4L,2017-01-01 09:30,0.98591,0.43621,0.43007
g4L,2017-01-01 09:45,1.00572,0.43621,0.43871
g4L,2017-01-01 10:00,1.00215,0.43621,0.43715
g4L,2017-01-01 10:15,0.99117,0.43621,0.43236
g4L,2017-01-01 10:30,0.98093,0.43621,0.42789
g4L,2017-01-01 10:45,0.99215,0.43621,0.43279
g4L,2017-01-01 11:00,0.97540,0.43621,0.42548
g4L,2017-01-01 11:15,0.97366,0.43621,0.42472
g4L,2017-01-01 11:30,0.98867,0.43621,0.43127
g4L,2017-01-01 11:45,0.96675,0.43621,0.42171
g4L,2017-01-01 12:00,0.97708,0.43621,0.42621
g4L,2017-01-01 12:15,0.97577,0.43621,0.42564
g4L,2017-01-01 12:30,0.98026,0.43621,0.42760
g4L,2017-01-01 12:45,0.99597,0.43621,0.43445
g4L,2017-01-01 13:00,0.97589,0.43621,0.42569
g4L,2017-01-01 13:15,0.98237,0.43621,0.42852
g4L,2017-01-01 13:30,0.98977,0.43621,0.43175
g4L,2017-01-01 13:45,0.99050,0.43621,0.43207
g4L,2017-01-01 14:00,0.96394,0.43621,0.42048
g4L,2017-01-01 14:15,0.98188,0.43621,0.42831
g4L,2017-01-01 14:30,0.97305,0.43621,0.42445
g4L,2017-01-01 14:45,0.98399,0.43621,0.42923
g4L,2017-01-01 15:00,0.96699,0.43621,0.42181
g4L,2017-01-01 15:15,0.98634,0.43621,0.43025
g4L,2017-01-01 15:30,0.95590,0.43621,0.41697
g4L,2017-01-01 15:45,0.97959,0.43621,0.42731
g4L,2017-01-01 16:00,0.97173,0.43621,0.42388
g4L,2017-01-01 16:15,0.96962,0.43621,0.42296
g4L,2017-01-01 16:30,0.97311,0.43621,0.42448
g4L,2017-01-01 16:45,0.98332,0.43621,0.42893
g4L,2017-01-01 17:00,1.02479,0.43621,0.44703
g4L,2017-01-01 17:15,1.04515,0.43621,0.45591
g4L,2017-01-01 17:30,1.08275,0.43621,0.47231
g4L,2017-01-01 17:45,1.07804,0.43621,0.47025
g4L,2017-01-01 18:00,1.06294,0.43621,0.46367
g4L,2017-01-01 18:15,1.02978,0.43621,0.44920
g4L,2017-01-01 18:30,1.04506,0.43621,0.45587
