CustomerID,datetime,NormDmnd,DailyAverage,Demand
g2o,2017-01-01 00:00,0.97866,1.05678,1.03423
g2o,2017-01-01 00:15,0.97429,1.05678,1.02961
g2o,2017-01-01 00:30,0.97514,1.05678,1.03051
g2o,2017-01-01 00:45,0.98160,1.05678,1.03733
g2o,2017-01-01 01:00,0.96811,1.05678,1.02308
g2o,2017-01-01 01:15,0.98457,1.05678,1.04047
g2o,2017-01-01 01:30,0.97557,1.05678,1.03096
g2o,2017-01-01 01:45,0.98170,1.05678,1.03744
g2o,2017-01-01 02:00,0.97828,1.05678,1.03383
g2o,2017-01-01 02:15,0.98747,1.05678,1.04354
g2o,2017-01-01 02:30,0.98564,1.05678,1.04160
g2o,2017-01-01 02:45,0.98999,1.05678,1.04620
g2o,2017-01-01 03:00,0.99451,1.05678,1.05098
g2o,2017-01-01 03:15,0.98755,1.05678,1.04362
g2o,2017-01-01 03:30,0.98727,1.05678,1.04333
g2o,2017-01-01 03:45,1.00714,1.05678,1.06433
g2o,2017-01-01 04:00,0.99217,1.05678,1.04851
g2o,2017-01-01 04:15,1.01380,1.05678,1.07136
g2o,2017-01-01 04:30,1.00755,1.05678,1.06476
g2o,2017-01-01 04:45,1.01168,1.05678,1.06912
g2o,2017-01-01 05:00,1.02124,1.05678,1.07923
g2o,2017-01-01 05:15,1.00256,1.05678,1.05948
g2o,2017-01-01 05:30,1.00739,1.05678,1.06459
g2o,2017-01-01 05:45,1.03766,1.05678,1.09658
g2o,2017-01-01 06:00,1.02597,1.05678,1.08422
g2o,2017-01-01 06:15,1.05262,1.05678,1.11239
g2o,2017-01-01 06:30,1.05663,1.05678,1.11662
g2o,2017-01-01 06:45,1.04961,1.05678,1.10921
g2o,2017-01-01 07:00,1.03169,1.05678,1.09027
g2o,2017-01-01 07:15,1.01228,1.05678,1.06976
g2o,2017-01-01 07:30,1.03604,1.05678,1.09487
g2o,2017-01-01 07:45,1.01147,1.05678,1.06890
g2o,2017-01-01 08:00,0.98946,1.05678,1.04564
g2o,2017-01-01 08:15,1.01094,1.05678,1.06834
g2o,2017-01-01 08:30,0.99036,1.05678,1.04659
g2o,2017-01-01 08:45,1.00789,1.05678,1.06512
g2o,2017-01-01 09:00,0.98543,1.05678,1.04138
g2o,2017-01-01 09:15,1.00698,1.05678,1.06416
g2o,2017-01-01 09:30,0.99932,1.05678,1.05606
g2o,2017-01-01 09:45,1.00478,1.05678,1.06183
g2o,2017-01-01 10:00,0.99921,1.05678,1.05594
g2o,2017-01-01 10:15,1.01200,1.05678,1.06946
g2o,2017-01-01 10:30,1.00824,1.05678,1.06549
g2o,2017-01-01 10:45,1.01141,1.05678,1.06884
g2o,2017-01-01 11:00,1.01483,1.05678,1.07245
g2o,2017-01-01 11:15,1.00989,1.05678,1.06723
g2o,2017-01-01 11:30,1.01002,1.05678,1.06737
g2o,2017-01-01 11:45,1.01665,1.05678,1.07438
g2o,2017-01-01 12:00,0.99927,1.05678,1.05601
g2o,2017-01-01 12:15,0.98686,1.05678,1.04289
g2o,2017-01-01 12:30,1.00395,1.05678,1.06095
g2o,2017-01-01 12:45,0.99977,1.05678,1.05654
g2o,2017-01-01 13:00,0.99957,1.05678,1.05632
g2o,2017-01-01 13:15,0.98502,1.05678,1.04095
g2o,2017-01-01 13:30,0.97357,1.05678,1.02885
g2o,2017-01-01 13:45,0.98182,1.05678,1.03757
g2o,2017-01-01 14:00,0.96276,1.05678,1.01742
g2o,2017-01-01 14:15,0.96985,1.05678,1.02492
g2o,2017-01-01 14:30,0.96882,1.05678,1.02383
g2o,2017-01-01 14:45,0.96785,1.05678,1.02280
g2o,2017-01-01 15:00,0.97016,1.05678,1.02525
g2o,2017-01-01 15:15,0.96747,1.05678,1.02240
g2o,2017-01-01 15:30,0.96947,1.05678,1.02452
g2o,2017-01-01 15:45,0.97674,1.05678,1.03220
g2o,2017-01-01 16:00,0.98497,1.05678,1.04090
g2o,2017-01-01 16:15,0.96344,1.05678,1.01814
g2o,2017-01-01 16:30,0.97631,1.05678,1.03174
g2o,2017-01-01 16:45,0.99599,1.05678,1.05254
g2o,2017-01-01 17:00,1.02280,1.05678,1.08087
g2o,2017-01-01 17:15,1.03869,1.05678,1.09767
g2o,2017-01-01 17:30,1.03264,1.05678,1.09127
g2o,2017-01-01 17:45,1.04447,1.05678,1.10377
g2o,2017-01-01 18:00,1.03814,1.05678,1.09709
g2o,2017-01-01 18:15,1.03796,1.05678,1.09690
g2o,2017-01-01 18:30,1.03161,1.05678,1.09018
g2o,2017-01-01 18:45,1.03125,1.05678,1.08980
g2o,2017-01-01 19:00,1.01032,1.05678,1.06769
g2o,2017-01-01 19:15,1.01653,1.05678,1.07425
g2o,2017-01-01 19:30,1.02592,1.05678,1.08417
g2o,2017-01-01 19:45,1.01819,1.05678,1.07600
g2o,2017-01-01 20:00,0.99992,1.05678,1.05670
g2o,2017-01-01 20:15,1.01006,1.05678,1.06741
g2o,2017-01-01 20:30,1.02139,1.05678,1.07938
g2o,2017-01-01 20:45,1.01860,1.05678,1.07644
g2o,2017-01-01 21:00,0.99737,1.05678,1.05400
g2o,2017-01-01 21:15,0.99656,1.05678,1.05314
g2o,2017-01-01 21:30,1.00595,1.05678,1.06307
g2o,2017-01-01 21:45,0.97411,1.05678,1.02942
g2o,2017-01-01 22:00,0.99119,1.05678,1.04747
g2o,2017-01-01 22:15,0.99544,1.05678,1.05196
g2o,2017-01-01 22:30,0.97475,1.05678,1.03010
g2o,2017-01-01 22:45,0.97079,1.05678,1.02591
g2o,2017-01-01 23:00,0.98510,1.05678,1.04103
g2o,2017-01-01 23:15,0.97936,1.05678,1.03497
g2o,2017-01-01 23:30,0.97710,1.05678,1.03258
g2o,2017-01-01 23:45,0.96486,1.05678,1.01964
g2o,2017-01-02 00:00,0.77346,1.31790,1.01934
g2o,2017-01-02 00:15,0.77101,1.31790,1.01612
g2o,2017-01-02 00:30,0.76210,1.31790,1.00438
g2o,2017-01-02 00:45,0.75498,1.31790,0.99499
g2o,2017-01-02 01:00,0.76231,1.31790,1.00465
g2o,2017-01-02 01:15,0.76223,1.31790,1.00454
g2o,2017-01-02 01:30,0.75959,1.31790,1.00106
g2o,2017-01-02 01:45,0.77748,1.31790,1.02464
g2o,2017-01-02 02:00,0.76872,1.31790,1.01310
g2o,2017-01-02 02:15,0.76733,1.31790,1.01127
g2o,2017-01-02 02:30,0.78937,1.31790,1.04031
g2o,2017-01-02 02:45,0.77742,1.31790,1.02457
g2o,2017-01-02 03:00,0.78560,1.31790,1.03535
g2o,2017-01-02 03:15,0.80412,1.31790,1.05975
g2o,2017-01-02 03:30,0.79780,1.31790,1.05142
g2o,2017-01-02 03:45,0.79822,1.31790,1.05198
g2o,2017-01-02 04:00,0.80686,1.31790,1.06336
g2o,2017-01-02 04:15,0.83302,1.31790,1.09784
g2o,2017-01-02 04:30,0.83768,1.31790,1.10398
g2o,2017-01-02 04:45,0.86166,1.31790,1.13558
g2o,2017-01-02 05:00,0.86384,1.31790,1.13846
g2o,2017-01-02 05:15,0.93671,1.31790,1.23449
g2o,2017-01-02 05:30,0.95730,1.31790,1.26163
g2o,2017-01-02 05:45,0.97455,1.31790,1.28436
g2o,2017-01-02 06:00,0.97398,1.31790,1.28361
g2o,2017-01-02 06:15,1.08514,1.31790,1.43011
g2o,2017-01-02 06:30,1.10527,1.31790,1.45664
g2o,2017-01-02 06:45,1.10986,1.31790,1.46269
g2o,2017-01-02 07:00,1.09412,1.31790,1.44195
g2o,2017-01-02 07:15,1.11824,1.31790,1.47373
g2o,2017-01-02 07:30,1.11752,1.31790,1.47279
g2o,2017-01-02 07:45,1.12530,1.31790,1.48304
g2o,2017-01-02 08:00,1.13518,1.31790,1.49606
g2o,2017-01-02 08:15,1.13445,1.31790,1.49509
g2o,2017-01-02 08:30,1.13633,1.31790,1.49758
g2o,2017-01-02 08:45,1.13994,1.31790,1.50233
g2o,2017-01-02 09:00,1.13634,1.31790,1.49759
g2o,2017-01-02 09:15,1.14178,1.31790,1.50476
g2o,2017-01-02 09:30,1.15456,1.31790,1.52160
g2o,2017-01-02 09:45,1.17805,1.31790,1.55255
g2o,2017-01-02 10:00,1.17462,1.31790,1.54803
g2o,2017-01-02 10:15,1.18042,1.31790,1.55568
g2o,2017-01-02 10:30,1.19456,1.31790,1.57431
g2o,2017-01-02 10:45,1.18372,1.31790,1.56003
g2o,2017-01-02 11:00,1.19302,1.31790,1.57228
g2o,2017-01-02 11:15,1.19337,1.31790,1.57275
g2o,2017-01-02 11:30,1.19820,1.31790,1.57911
g2o,2017-01-02 11:45,1.17515,1.31790,1.54873
g2o,2017-01-02 12:00,1.18640,1.31790,1.56356
g2o,2017-01-02 12:15,1.20073,1.31790,1.58244
g2o,2017-01-02 12:30,1.19179,1.31790,1.57067
g2o,2017-01-02 12:45,1.18855,1.31790,1.56640
g2o,2017-01-02 13:00,1.17141,1.31790,1.54381
g2o,2017-01-02 13:15,1.19603,1.31790,1.57625
g2o,2017-01-02 13:30,1.19834,1.31790,1.57930
g2o,2017-01-02 13:45,1.19094,1.31790,1.56954
g2o,2017-01-02 14:00,1.17864,1.31790,1.55333
g2o,2017-01-02 14:15,1.18791,1.31790,1.56555
g2o,2017-01-02 14:30,1.18672,1.31790,1.56398
g2o,2017-01-02 14:45,1.17124,1.31790,1.54358
g2o,2017-01-02 15:00,1.17632,1.31790,1.55028
g2o,2017-01-02 15:15,1.16570,1.31790,1.53628
g2o,2017-01-02 15:30,1.16945,1.31790,1.54122
g2o,2017-01-02 15:45,1.17218,1.31790,1.54482
g2o,2017-01-02 16:00,1.15492,1.31790,1.52207
g2o,2017-01-02 16:15,1.17937,1.31790,1.55429
g2o,2017-01-02 16:30,1.18484,1.31790,1.56150
g2o,2017-01-02 16:45,1.17722,1.31790,1.55146
g2o,2017-01-02 17:00,1.17923,1.31790,1.55411
g2o,2017-01-02 17:15,1.15829,1.31790,1.52651
g2o,2017-01-02 17:30,1.16167,1.31790,1.53097
g2o,2017-01-02 17:45,1.13094,1.31790,1.49047
g2o,2017-01-02 18:00,1.11053,1.31790,1.46357
g2o,2017-01-02 18:15,1.02242,1.31790,1.34745
g2o,2017-01-02 18:30,1.00515,1.31790,1.32469
g2o,2017-01-02 18:45,0.97388,1.31790,1.28348
g2o,2017-01-02 19:00,0.96782,1.31790,1.27550
g2o,2017-01-02 19:15,0.90672,1.31790,1.19497
g2o,2017-01-02 19:30,0.90399,1.31790,1.19137
g2o,2017-01-02 19:45,0.89820,1.31790,1.18374
g2o,2017-01-02 20:00,0.88538,1.31790,1.16684
g2o,2017-01-02 20:15,0.86387,1.31790,1.13850
g2o,2017-01-02 20:30,0.85255,1.31790,1.12358
g2o,2017-01-02 20:45,0.85910,1.31790,1.13221
g2o,2017-01-02 21:00,0.84785,1.31790,1.11738
g2o,2017-01-02 21:15,0.84254,1.31790,1.11039
g2o,2017-01-02 21:30,0.82388,1.31790,1.08579
g2o,2017-01-02 21:45,0.81304,1.31790,1.07151
g2o,2017-01-02 22:00,0.79917,1.31790,1.05323
g2o,2017-01-02 22:15,0.79943,1.31790,1.05357
g2o,2017-01-02 22:30,0.80110,1.31790,1.05577
g2o,2017-01-02 22:45,0.78755,1.31790,1.03791
g2o,2017-01-02 23:00,0.79008,1.31790,1.04125
g2o,2017-01-02 23:15,0.77542,1.31790,1.02193
g2o,2017-01-02 23:30,0.78425,1.31790,1.03357
g2o,2017-01-02 23:45,0.76481,1.31790,1.00795
g2o,2017-01-03 00:00,0.54635,1.87979,1.02703
g2o,2017-01-03 00:15,0.53985,1.87979,1.01480
g2o,2017-01-03 00:30,0.53872,1.87979,1.01268
g2o,2017-01-03 00:45,0.54019,1.87979,1.01545
g2o,2017-01-03 01:00,0.53233,1.87979,1.00067
g2o,2017-01-03 01:15,0.54223,1.87979,1.01928
g2o,2017-01-03 01:30,0.54581,1.87979,1.02600
g2o,2017-01-03 01:45,0.54558,1.87979,1.02558
g2o,2017-01-03 02:00,0.54005,1.87979,1.01518
g2o,2017-01-03 02:15,0.54200,1.87979,1.01884
g2o,2017-01-03 02:30,0.55124,1.87979,1.03622
g2o,2017-01-03 02:45,0.54887,1.87979,1.03176
g2o,2017-01-03 03:00,0.55302,1.87979,1.03956
g2o,2017-01-03 03:15,0.56931,1.87979,1.07018
g2o,2017-01-03 03:30,0.56861,1.87979,1.06886
g2o,2017-01-03 03:45,0.57662,1.87979,1.08392
g2o,2017-01-03 04:00,0.58507,1.87979,1.09980
g2o,2017-01-03 04:15,0.59381,1.87979,1.11624
g2o,2017-01-03 04:30,0.61342,1.87979,1.15311
g2o,2017-01-03 04:45,0.61610,1.87979,1.15813
g2o,2017-01-03 05:00,0.62902,1.87979,1.18242
g2o,2017-01-03 05:15,0.67515,1.87979,1.26914
g2o,2017-01-03 05:30,0.70785,1.87979,1.33061
g2o,2017-01-03 05:45,0.74431,1.87979,1.39914
g2o,2017-01-03 06:00,0.77155,1.87979,1.45036
g2o,2017-01-03 06:15,0.86808,1.87979,1.63180
g2o,2017-01-03 06:30,0.91427,1.87979,1.71863
g2o,2017-01-03 06:45,0.93215,1.87979,1.75225
g2o,2017-01-03 07:00,0.96393,1.87979,1.81198
g2o,2017-01-03 07:15,1.03118,1.87979,1.93841
g2o,2017-01-03 07:30,1.07265,1.87979,2.01636
g2o,2017-01-03 07:45,1.13779,1.87979,2.13881
g2o,2017-01-03 08:00,1.17649,1.87979,2.21156
g2o,2017-01-03 08:15,1.23811,1.87979,2.32738
g2o,2017-01-03 08:30,1.28320,1.87979,2.41215
g2o,2017-01-03 08:45,1.33230,1.87979,2.50444
g2o,2017-01-03 09:00,1.35639,1.87979,2.54972
g2o,2017-01-03 09:15,1.39421,1.87979,2.62082
g2o,2017-01-03 09:30,1.42746,1.87979,2.68332
g2o,2017-01-03 09:45,1.45075,1.87979,2.72710
g2o,2017-01-03 10:00,1.47023,1.87979,2.76373
g2o,2017-01-03 10:15,1.48797,1.87979,2.79708
g2o,2017-01-03 10:30,1.49935,1.87979,2.81847
g2o,2017-01-03 10:45,1.50055,1.87979,2.82071
g2o,2017-01-03 11:00,1.50436,1.87979,2.82789
g2o,2017-01-03 11:15,1.49952,1.87979,2.81878
g2o,2017-01-03 11:30,1.49666,1.87979,2.81341
g2o,2017-01-03 11:45,1.49616,1.87979,2.81246
g2o,2017-01-03 12:00,1.50656,1.87979,2.83202
g2o,2017-01-03 12:15,1.51709,1.87979,2.85180
g2o,2017-01-03 12:30,1.50167,1.87979,2.82283
g2o,2017-01-03 12:45,1.51169,1.87979,2.84166
g2o,2017-01-03 13:00,1.49909,1.87979,2.81797
g2o,2017-01-03 13:15,1.51065,1.87979,2.83970
g2o,2017-01-03 13:30,1.50357,1.87979,2.82639
g2o,2017-01-03 13:45,1.50403,1.87979,2.82725
g2o,2017-01-03 14:00,1.49132,1.87979,2.80336
g2o,2017-01-03 14:15,1.48955,1.87979,2.80004
g2o,2017-01-03 14:30,1.48942,1.87979,2.79980
g2o,2017-01-03 14:45,1.46983,1.87979,2.76297
g2o,2017-01-03 15:00,1.47896,1.87979,2.78014
g2o,2017-01-03 15:15,1.45962,1.87979,2.74379
g2o,2017-01-03 15:30,1.44449,1.87979,2.71534
g2o,2017-01-03 15:45,1.43814,1.87979,2.70339
g2o,2017-01-03 16:00,1.42568,1.87979,2.67998
g2o,2017-01-03 16:15,1.39060,1.87979,2.61404
g2o,2017-01-03 16:30,1.37629,1.87979,2.58714
g2o,2017-01-03 16:45,1.35949,1.87979,2.55555
g2o,2017-01-03 17:00,1.34418,1.87979,2.52678
g2o,2017-01-03 17:15,1.28440,1.87979,2.41440
g2o,2017-01-03 17:30,1.22569,1.87979,2.30404
g2o,2017-01-03 17:45,1.15305,1.87979,2.16749
g2o,2017-01-03 18:00,1.09284,1.87979,2.05431
g2o,2017-01-03 18:15,0.97222,1.87979,1.82757
g2o,2017-01-03 18:30,0.91795,1.87979,1.72555
g2o,2017-01-03 18:45,0.89304,1.87979,1.67874
g2o,2017-01-03 19:00,0.85778,1.87979,1.61245
g2o,2017-01-03 19:15,0.80026,1.87979,1.50432
g2o,2017-01-03 19:30,0.77749,1.87979,1.46151
g2o,2017-01-03 19:45,0.75473,1.87979,1.41873
g2o,2017-01-03 20:00,0.73885,1.87979,1.38889
g2o,2017-01-03 20:15,0.72687,1.87979,1.36636
g2o,2017-01-03 20:30,0.70603,1.87979,1.32720
g2o,2017-01-03 20:45,0.69599,1.87979,1.30831
g2o,2017-01-03 21:00,0.69416,1.87979,1.30488
g2o,2017-01-03 21:15,0.67674,1.87979,1.27213
g2o,2017-01-03 21:30,0.65113,1.87979,1.22399
g2o,2017-01-03 21:45,0.63783,1.87979,1.19899
g2o,2017-01-03 22:00,0.62240,1.87979,1.16998
g2o,2017-01-03 22:15,0.61720,1.87979,1.16020
g2o,2017-01-03 22:30,0.59694,1.87979,1.12213
g2o,2017-01-03 22:45,0.59926,1.87979,1.12649
g2o,2017-01-03 23:00,0.58749,1.87979,1.10437
g2o,2017-01-03 23:15,0.59048,1.87979,1.10998
g2o,2017-01-03 23:30,0.59296,1.87979,1.11463
g2o,2017-01-03 23:45,0.57349,1.87979,1.07805
g2o,2017-01-04 00:00,0.57312,1.90170,1.08991
g2o,2017-01-04 00:15,0.56579,1.90170,1.07597
g2o,2017-01-04 00:30,0.56231,1.90170,1.06934
g2o,2017-01-04 00:45,0.55559,1.90170,1.05657
g2o,2017-01-04 01:00,0.56788,1.90170,1.07994
