CustomerID,datetime,NormDmnd,DailyAverage,Demand
g4o,2017-01-01 00:00,0.96293,2.28786,2.20304
g4o,2017-01-01 00:15,0.95772,2.28786,2.19112
g4o,2017-01-01 00:30,0.96515,2.28786,2.20814
g4o,2017-01-01 00:45,0.95809,2.28786,2.19197
g4o,2017-01-01 01:00,0.95695,2.28786,2.18938
g4o,2017-01-01 01:15,0.95747,2.28786,2.19055
g4o,2017-01-01 01:30,0.95287,2.28786,2.18004
g4o,2017-01-01 01:45,0.95836,2.28786,2.19258
g4o,2017-01-01 02:00,0.94959,2.28786,2.17253
g4o,2017-01-01 02:15,0.95839,2.28786,2.19267
g4o,2017-01-01 02:30,0.95357,2.28786,2.18164
g4o,2017-01-01 02:45,0.95626,2.28786,2.18779
g4o,2017-01-01 03:00,0.95646,2.28786,2.18825
g4o,2017-01-01 03:15,0.96138,2.28786,2.19950
g4o,2017-01-01 03:30,0.95370,2.28786,2.18195
g4o,2017-01-01 03:45,0.95533,2.28786,2.18567
g4o,2017-01-01 04:00,0.96386,2.28786,2.20519
g4o,2017-01-01 04:15,0.95920,2.28786,2.19451
g4o,2017-01-01 04:30,0.97145,2.28786,2.22254
g4o,2017-01-01 04:45,0.97273,2.28786,2.22547
g4o,2017-01-01 05:00,0.97547,2.28786,2.23175
g4o,2017-01-01 05:15,0.98504,2.28786,2.25364
g4o,2017-01-01 05:30,0.99393,2.28786,2.27397
g4o,2017-01-01 05:45,1.00879,2.28786,2.30796
g4o,2017-01-01 06:00,1.01612,2.28786,2.32473
g4o,2017-01-01 06:15,1.03894,2.28786,2.37696
g4o,2017-01-01 06:30,1.03685,2.28786,2.37217
g4o,2017-01-01 06:45,1.02395,2.28786,2.34265
g4o,2017-01-01 07:00,1.03791,2.28786,2.37460
g4o,2017-01-01 07:15,1.02251,2.28786,2.33937
g4o,2017-01-01 07:30,1.00871,2.28786,2.30779
g4o,2017-01-01 07:45,1.01022,2.28786,2.31125
g4o,2017-01-01 08:00,1.00081,2.28786,2.28972
g4o,2017-01-01 08:15,1.01532,2.28786,2.32291
g4o,2017-01-01 08:30,1.01045,2.28786,2.31176
g4o,2017-01-01 08:45,1.01080,2.28786,2.31256
g4o,2017-01-01 09:00,1.01230,2.28786,2.31601
g4o,2017-01-01 09:15,1.00673,2.28786,2.30325
g4o,2017-01-01 09:30,1.01608,2.28786,2.32465
