CustomerID,datetime,NormDmnd,DailyAverage,Demand
g2L,2017-01-01 00:00,0.98547,0.19045,0.18768
g2L,2017-01-01 00:15,1.00117,0.19045,0.19067
g2L,2017-01-01 00:30,1.00516,0.19045,0.19143
g2L,2017-01-01 00:45,0.99030,0.19045,0.18860
g2L,2017-01-01 01:00,0.98427,0.19045,0.18745
g2L,2017-01-01 01:15,0.96636,0.19045,0.18404
g2L,2017-01-01 01:30,0.97802,0.19045,0.18626
g2L,2017-01-01 01:45,0.97807,0.19045,0.18627
g2L,2017-01-01 02:00,0.97802,0.19045,0.18626
g2L,2017-01-01 02:15,0.96111,0.19045,0.18304
g2L,2017-01-01 02:30,0.99472,0.19045,0.18944
g2L,2017-01-01 02:45,0.98931,0.19045,0.18841
g2L,2017-01-01 03:00,1.01351,0.19045,0.19302
g2L,2017-01-01 03:15,0.97555,0.19045,0.18579
g2L,2017-01-01 03:30,0.98211,0.19045,0.18704
g2L,2017-01-01 03:45,0.96311,0.19045,0.18342
g2L,2017-01-01 04:00,0.97986,0.19045,0.18661
g2L,2017-01-01 04:15,0.97886,0.19045,0.18642
g2L,2017-01-01 04:30,1.02932,0.19045,0.19603
g2L,2017-01-01 04:45,1.05757,0.19045,0.20141
g2L,2017-01-01 05:00,1.05326,0.19045,0.20059
g2L,2017-01-01 05:15,1.01834,0.19045,0.19394
g2L,2017-01-01 05:30,1.02197,0.19045,0.19463
g2L,2017-01-01 05:45,1.03373,0.19045,0.19687
g2L,2017-01-01 06:00,1.01052,0.19045,0.19245
g2L,2017-01-01 06:15,1.04297,0.19045,0.19863
g2L,2017-01-01 06:30,1.05310,0.19045,0.20056
g2L,2017-01-01 06:45,1.05552,0.19045,0.20102
g2L,2017-01-01 07:00,1.01614,0.19045,0.19352
g2L,2017-01-01 07:15,1.02097,0.19045,0.19444
g2L,2017-01-01 07:30,1.01861,0.19045,0.19399
g2L,2017-01-01 07:45,1.00280,0.19045,0.19098
g2L,2017-01-01 08:00,0.99634,0.19045,0.18975
g2L,2017-01-01 08:15,0.99923,0.19045,0.19030
g2L,2017-01-01 08:30,1.02191,0.19045,0.19462
g2L,2017-01-01 08:45,1.01005,0.19045,0.19236
g2L,2017-01-01 09:00,1.00459,0.19045,0.19132
g2L,2017-01-01 09:15,1.03147,0.19045,0.19644
g2L,2017-01-01 09:30,1.01955,0.19045,0.19417
g2L,2017-01-01 09:45,0.98463,0.19045,0.18752
g2L,2017-01-01 10:00,1.00432,0.19045,0.19127
g2L,2017-01-01 10:15,0.99151,0.19045,0.18883
g2L,2017-01-01 10:30,1.00002,0.19045,0.19045
g2L,2017-01-01 10:45,0.99755,0.19045,0.18998
g2L,2017-01-01 11:00,0.95581,0.19045,0.18203
g2L,2017-01-01 11:15,0.95266,0.19045,0.18143
g2L,2017-01-01 11:30,0.97586,0.19045,0.18585
g2L,2017-01-01 11:45,0.98731,0.19045,0.18803
g2L,2017-01-01 12:00,0.99051,0.19045,0.18864
g2L,2017-01-01 12:15,0.99598,0.19045,0.18968
g2L,2017-01-01 12:30,0.96568,0.19045,0.18391
g2L,2017-01-01 12:45,0.95612,0.19045,0.18209
g2L,2017-01-01 13:00,0.96053,0.19045,0.18293
g2L,2017-01-01 13:15,0.98658,0.19045,0.18789
g2L,2017-01-01 13:30,0.99057,0.19045,0.18865
g2L,2017-01-01 13:45,0.98164,0.19045,0.18695
g2L,2017-01-01 14:00,0.98064,0.19045,0.18676
g2L,2017-01-01 14:15,0.98946,0.19045,0.18844
g2L,2017-01-01 14:30,0.97130,0.19045,0.18498
g2L,2017-01-01 14:45,0.93911,0.19045,0.17885
g2L,2017-01-01 15:00,1.00375,0.19045,0.19116
g2L,2017-01-01 15:15,0.99808,0.19045,0.19008
g2L,2017-01-01 15:30,1.00480,0.19045,0.19136
g2L,2017-01-01 15:45,0.99204,0.19045,0.18893
g2L,2017-01-01 16:00,0.98605,0.19045,0.18779
g2L,2017-01-01 16:15,0.98358,0.19045,0.18732
g2L,2017-01-01 16:30,0.97513,0.19045,0.18571
g2L,2017-01-01 16:45,1.02260,0.19045,0.19475
g2L,2017-01-01 17:00,1.03714,0.19045,0.19752
g2L,2017-01-01 17:15,1.04560,0.19045,0.19913
g2L,2017-01-01 17:30,1.04045,0.19045,0.19815
g2L,2017-01-01 17:45,1.01199,0.19045,0.19273
g2L,2017-01-01 18:00,1.01929,0.19045,0.19412
g2L,2017-01-01 18:15,1.00979,0.19045,0.19231
g2L,2017-01-01 18:30,1.03530,0.19045,0.19717
g2L,2017-01-01 18:45,1.02853,0.19045,0.19588
g2L,2017-01-01 19:00,1.00669,0.19045,0.19172
g2L,2017-01-01 19:15,1.01189,0.19045,0.19271
g2L,2017-01-01 19:30,1.00039,0.19045,0.19052
g2L,2017-01-01 19:45,0.98148,0.19045,0.18692
g2L,2017-01-01 20:00,1.00044,0.19045,0.19053
g2L,2017-01-01 20:15,0.99304,0.19045,0.18912
g2L,2017-01-01 20:30,0.99083,0.19045,0.18870
g2L,2017-01-01 20:45,1.02113,0.19045,0.19447
g2L,2017-01-01 21:00,1.01677,0.19045,0.19364
g2L,2017-01-01 21:15,1.03688,0.19045,0.19747
g2L,2017-01-01 21:30,1.01682,0.19045,0.19365
g2L,2017-01-01 21:45,1.00123,0.19045,0.19068
g2L,2017-01-01 22:00,1.01357,0.19045,0.19303
g2L,2017-01-01 22:15,0.99030,0.19045,0.18860
g2L,2017-01-01 22:30,0.99356,0.19045,0.18922
g2L,2017-01-01 22:45,0.98327,0.19045,0.18726
g2L,2017-01-01 23:00,0.99466,0.19045,0.18943
g2L,2017-01-01 23:15,1.00296,0.19045,0.19101
g2L,2017-01-01 23:30,0.97366,0.19045,0.18543
g2L,2017-01-01 23:45,0.99561,0.19045,0.18961
g2L,2017-01-02 00:00,0.94596,0.20092,0.19006
g2L,2017-01-02 00:15,0.93874,0.20092,0.18861
g2L,2017-01-02 00:30,0.90878,0.20092,0.18259
g2L,2017-01-02 00:45,0.92834,0.20092,0.18652
g2L,2017-01-02 01:00,0.92182,0.20092,0.18521
g2L,2017-01-02 01:15,0.92067,0.20092,0.18498
g2L,2017-01-02 01:30,0.92445,0.20092,0.18574
g2L,2017-01-02 01:45,0.97049,0.20092,0.19499
g2L,2017-01-02 02:00,0.90056,0.20092,0.18094
g2L,2017-01-02 02:15,0.96756,0.20092,0.19440
g2L,2017-01-02 02:30,0.95382,0.20092,0.19164
g2L,2017-01-02 02:45,0.95934,0.20092,0.19275
g2L,2017-01-02 03:00,0.94322,0.20092,0.18951
g2L,2017-01-02 03:15,0.90664,0.20092,0.18216
g2L,2017-01-02 03:30,0.89295,0.20092,0.17941
g2L,2017-01-02 03:45,0.90559,0.20092,0.18195
g2L,2017-01-02 04:00,0.94576,0.20092,0.19002
g2L,2017-01-02 04:15,0.96795,0.20092,0.19448
g2L,2017-01-02 04:30,0.97930,0.20092,0.19676
g2L,2017-01-02 04:45,0.97243,0.20092,0.19538
g2L,2017-01-02 05:00,0.97328,0.20092,0.19555
g2L,2017-01-02 05:15,0.95481,0.20092,0.19184
g2L,2017-01-02 05:30,0.99463,0.20092,0.19984
g2L,2017-01-02 05:45,0.97368,0.20092,0.19563
g2L,2017-01-02 06:00,1.00683,0.20092,0.20229
g2L,2017-01-02 06:15,1.01155,0.20092,0.20324
