datetimestr,Demand,CustomerID
04FEB2017:20:15,4561.1,1515
04FEB2017:20:30,4514.4,1515
04FEB2017:20:45,4491.3,1515
04FEB2017:21:00,4507.6,1515
04FEB2017:21:15,4387.8,1515
04FEB2017:21:30,4357.2,1515
04FEB2017:21:45,4327.3,1515
04FEB2017:22:00,4289.8,1515
04FEB2017:22:15,4163.3,1515
04FEB2017:22:30,4071.5,1515
04FEB2017:22:45,4033.3,1515
04FEB2017:23:00,4019.5,1515
04FEB2017:23:15,3920.0,1515
04FEB2017:23:30,3860.4,1515
04FEB2017:23:45,3797.0,1515
04JAN2017:00:00,3630.2,1515
04JAN2017:00:15,3405.6,1515
04JAN2017:00:30,3374.6,1515
04JAN2017:00:45,3352.5,1515
04JAN2017:01:00,3337.6,1515
04JAN2017:01:15,3390.4,1515
04JAN2017:01:30,3358.2,1515
04JAN2017:01:45,3364.9,1515
04JAN2017:02:00,3337.2,1515
04JAN2017:02:15,3425.2,1515
04JAN2017:02:30,3411.6,1515
04JAN2017:02:45,3366.6,1515
04JAN2017:03:00,3386.9,1515
04JAN2017:03:15,3422.8,1515
04JAN2017:03:30,3422.8,1515
04JAN2017:03:45,3470.8,1515
04JAN2017:04:00,3451.5,1515
04JAN2017:04:15,3551.6,1515
04JAN2017:04:30,3594.2,1515
04JAN2017:04:45,3626.3,1515
04JAN2017:05:00,3643.5,1515
04JAN2017:05:15,3807.0,1515
04JAN2017:05:30,3876.4,1515
04JAN2017:05:45,3926.6,1515
04JAN2017:06:00,3998.2,1515
04JAN2017:06:15,4310.1,1515
04JAN2017:06:30,4361.3,1515
04JAN2017:06:45,4399.6,1515
04JAN2017:07:00,4469.2,1515
04JAN2017:07:15,4472.8,1515
04JAN2017:07:30,4480.8,1515
04JAN2017:07:45,4477.7,1515
04JAN2017:08:00,4515.1,1515
04JAN2017:08:15,4507.6,1515
04JAN2017:08:30,4544.0,1515
04JAN2017:08:45,4520.9,1515
04JAN2017:09:00,4578.9,1515
04JAN2017:09:15,4581.9,1515
04JAN2017:09:30,4603.8,1515
04JAN2017:09:45,4579.9,1515
04JAN2017:10:00,4645.8,1515
04JAN2017:10:15,4626.7,1515
04JAN2017:10:30,4646.4,1515
04JAN2017:10:45,4665.3,1515
04JAN2017:11:00,4697.6,1515
04JAN2017:11:15,4641.4,1515
04JAN2017:11:30,4711.1,1515
04JAN2017:11:45,4706.5,1515
04JAN2017:12:00,4761.8,1515
04JAN2017:12:15,4727.3,1515
04JAN2017:12:30,4739.6,1515
04JAN2017:12:45,4772.2,1515
04JAN2017:13:00,4812.6,1515
04JAN2017:13:15,4762.5,1515
04JAN2017:13:30,4793.8,1515
04JAN2017:13:45,4780.0,1515
04JAN2017:14:00,4828.7,1515
04JAN2017:14:15,4775.5,1515
04JAN2017:14:30,4793.2,1515
04JAN2017:14:45,4819.5,1515
04JAN2017:15:00,4838.2,1515
04JAN2017:15:15,4775.5,1515
04JAN2017:15:30,4788.6,1515
04JAN2017:15:45,4763.7,1515
04JAN2017:16:00,4818.5,1515
04JAN2017:16:15,4760.1,1515
04JAN2017:16:30,4784.3,1515
04JAN2017:16:45,4804.9,1515
04JAN2017:17:00,4858.8,1515
04JAN2017:17:15,4809.7,1515
04JAN2017:17:30,4825.5,1515
04JAN2017:17:45,4834.4,1515
04JAN2017:18:00,4833.6,1515
04JAN2017:18:15,4757.2,1515
04JAN2017:18:30,4751.4,1515
04JAN2017:18:45,4711.6,1515
04JAN2017:19:00,4712.4,1515
04JAN2017:19:15,4661.2,1515
04JAN2017:19:30,4635.8,1515
04JAN2017:19:45,4590.4,1515
04JAN2017:20:00,4586.6,1515
04JAN2017:20:15,4482.5,1515
04JAN2017:20:30,4455.5,1515
04JAN2017:20:45,4441.6,1515
04JAN2017:21:00,4433.6,1515
04JAN2017:21:15,4342.8,1515
04JAN2017:21:30,4294.8,1515
04JAN2017:21:45,4250.8,1515
04JAN2017:22:00,4256.4,1515
04JAN2017:22:15,4113.5,1515
04JAN2017:22:30,4035.4,1515
04JAN2017:22:45,3998.3,1515
04JAN2017:23:00,3993.2,1515
04JAN2017:23:15,3898.9,1515
04JAN2017:23:30,3812.5,1515
04JAN2017:23:45,3767.6,1515
04JUL2017:00:00,3886.5,1515
04JUL2017:00:15,3913.2,1515
04JUL2017:00:30,3886.1,1515
04JUL2017:00:45,3844.7,1515
04JUL2017:01:00,3832.3,1515
04JUL2017:01:15,3891.7,1515
04JUL2017:01:30,3911.0,1515
04JUL2017:01:45,3863.5,1515
04JUL2017:02:00,3904.4,1515
04JUL2017:02:15,3984.0,1515
04JUL2017:02:30,4042.4,1515
04JUL2017:02:45,4033.0,1515
04JUL2017:03:00,4069.8,1515
04JUL2017:03:15,4248.0,1515
04JUL2017:03:30,4408.5,1515
04JUL2017:03:45,4440.1,1515
04JUL2017:04:00,4474.3,1515
04JUL2017:04:15,4702.5,1515
04JUL2017:04:30,4802.7,1515
04JUL2017:04:45,4847.6,1515
04JUL2017:05:00,4940.0,1515
04JUL2017:05:15,5021.1,1515
04JUL2017:05:30,5130.1,1515
04JUL2017:05:45,5133.5,1515
04JUL2017:06:00,5194.5,1515
04JUL2017:06:15,5222.7,1515
04JUL2017:06:30,5313.3,1515
04JUL2017:06:45,5278.3,1515
04JUL2017:07:00,5370.8,1515
04JUL2017:07:15,5359.5,1515
04JUL2017:07:30,5413.9,1515
04JUL2017:07:45,5468.0,1515
04JUL2017:08:00,5515.6,1515
04JUL2017:08:15,5587.7,1515
04JUL2017:08:30,5649.4,1515
04JUL2017:08:45,5709.5,1515
04JUL2017:09:00,5785.2,1515
04JUL2017:09:15,5818.0,1515
04JUL2017:09:30,5865.1,1515
04JUL2017:09:45,5926.8,1515
04JUL2017:10:00,5993.7,1515
04JUL2017:10:15,5883.6,1515
04JUL2017:10:30,5953.4,1515
04JUL2017:10:45,5983.7,1515
04JUL2017:11:00,6094.7,1515
04JUL2017:11:15,6047.5,1515
04JUL2017:11:30,6097.1,1515
04JUL2017:11:45,6156.8,1515
04JUL2017:12:00,6209.8,1515
04JUL2017:12:15,6168.5,1515
04JUL2017:12:30,6143.9,1515
04JUL2017:12:45,6159.8,1515
04JUL2017:13:00,6240.8,1515
04JUL2017:13:15,6174.1,1515
04JUL2017:13:30,6190.9,1515
04JUL2017:13:45,6192.6,1515
04JUL2017:14:00,6194.9,1515
04JUL2017:14:15,6139.5,1515
04JUL2017:14:30,6099.6,1515
04JUL2017:14:45,6057.1,1515
04JUL2017:15:00,6106.7,1515
04JUL2017:15:15,5947.8,1515
04JUL2017:15:30,5904.3,1515
04JUL2017:15:45,5836.6,1515
04JUL2017:16:00,5848.4,1515
04JUL2017:16:15,5705.1,1515
04JUL2017:16:30,5671.4,1515
04JUL2017:16:45,5614.8,1515
04JUL2017:17:00,5601.6,1515
04JUL2017:17:15,5524.3,1515
04JUL2017:17:30,5448.8,1515
04JUL2017:17:45,5388.9,1515
04JUL2017:18:00,5331.6,1515
04JUL2017:18:15,5212.2,1515
04JUL2017:18:30,5189.2,1515
04JUL2017:18:45,5151.5,1515
04JUL2017:19:00,5089.5,1515
04JUL2017:19:15,4969.9,1515
04JUL2017:19:30,4953.0,1515
04JUL2017:19:45,4899.7,1515
04JUL2017:20:00,4886.0,1515
04JUL2017:20:15,4711.2,1515
04JUL2017:20:30,4681.2,1515
04JUL2017:20:45,4628.0,1515
04JUL2017:21:00,4573.3,1515
04JUL2017:21:15,4458.9,1515
04JUL2017:21:30,4398.3,1515
04JUL2017:21:45,4336.9,1515
04JUL2017:22:00,4301.2,1515
04JUL2017:22:15,4037.5,1515
04JUL2017:22:30,3986.0,1515
04JUL2017:22:45,3962.1,1515
04JUL2017:23:00,3979.9,1515
04JUL2017:23:15,3951.6,1515
04JUL2017:23:30,3931.5,1515
04JUL2017:23:45,3937.2,1515
04JUN2017:00:00,3865.7,1515
04JUN2017:00:15,3896.6,1515
04JUN2017:00:30,3849.3,1515
04JUN2017:00:45,3834.6,1515
04JUN2017:01:00,3809.5,1515
04JUN2017:01:15,3874.2,1515
04JUN2017:01:30,3890.0,1515
04JUN2017:01:45,3912.6,1515
04JUN2017:02:00,3911.2,1515
04JUN2017:02:15,3983.3,1515
04JUN2017:02:30,4012.2,1515
04JUN2017:02:45,4028.9,1515
04JUN2017:03:00,4079.4,1515
04JUN2017:03:15,4284.4,1515
04JUN2017:03:30,4347.4,1515
04JUN2017:03:45,4381.4,1515
04JUN2017:04:00,4470.1,1515
04JUN2017:04:15,4718.8,1515
04JUN2017:04:30,4812.2,1515
04JUN2017:04:45,4821.1,1515
04JUN2017:05:00,4922.7,1515
04JUN2017:05:15,4876.6,1515
04JUN2017:05:30,4951.6,1515
04JUN2017:05:45,5009.4,1515
04JUN2017:06:00,5055.6,1515
04JUN2017:06:15,5044.2,1515
04JUN2017:06:30,5051.8,1515
04JUN2017:06:45,5040.5,1515
04JUN2017:07:00,5146.3,1515
04JUN2017:07:15,5106.0,1515
04JUN2017:07:30,5157.0,1515
04JUN2017:07:45,5213.8,1515
04JUN2017:08:00,5275.5,1515
04JUN2017:08:15,5252.3,1515
04JUN2017:08:30,5321.7,1515
04JUN2017:08:45,5372.1,1515
04JUN2017:09:00,5428.5,1515
04JUN2017:09:15,5392.0,1515
04JUN2017:09:30,5478.6,1515
04JUN2017:09:45,5506.9,1515
04JUN2017:10:00,5547.7,1515
04JUN2017:10:15,5508.9,1515
04JUN2017:10:30,5569.4,1515
04JUN2017:10:45,5644.5,1515
04JUN2017:11:00,5705.2,1515
04JUN2017:11:15,5673.6,1515
04JUN2017:11:30,5683.5,1515
04JUN2017:11:45,5709.6,1515
04JUN2017:12:00,5708.6,1515
04JUN2017:12:15,5693.5,1515
04JUN2017:12:30,5699.9,1515
04JUN2017:12:45,5695.3,1515
04JUN2017:13:00,5747.1,1515
04JUN2017:13:15,5742.0,1515
04JUN2017:13:30,5745.0,1515
04JUN2017:13:45,5720.2,1515
04JUN2017:14:00,5751.3,1515
04JUN2017:14:15,5699.5,1515
04JUN2017:14:30,5683.6,1515
04JUN2017:14:45,5680.3,1515
04JUN2017:15:00,5678.0,1515
04JUN2017:15:15,5627.5,1515
04JUN2017:15:30,5576.9,1515
04JUN2017:15:45,5531.5,1515
04JUN2017:16:00,5510.8,1515
04JUN2017:16:15,5400.7,1515
04JUN2017:16:30,5402.3,1515
04JUN2017:16:45,5367.8,1515
04JUN2017:17:00,5385.4,1515
04JUN2017:17:15,5288.5,1515
04JUN2017:17:30,5218.4,1515
04JUN2017:17:45,5196.7,1515
04JUN2017:18:00,5192.6,1515
04JUN2017:18:15,5090.6,1515
04JUN2017:18:30,5032.2,1515
04JUN2017:18:45,4938.3,1515
04JUN2017:19:00,4978.5,1515
04JUN2017:19:15,4880.8,1515
04JUN2017:19:30,4832.5,1515
04JUN2017:19:45,4763.0,1515
04JUN2017:20:00,4763.0,1515
04JUN2017:20:15,4578.5,1515
04JUN2017:20:30,4526.4,1515
04JUN2017:20:45,4485.2,1515
04JUN2017:21:00,4475.9,1515
04JUN2017:21:15,4351.6,1515
04JUN2017:21:30,4268.2,1515
04JUN2017:21:45,4205.2,1515
04JUN2017:22:00,4178.3,1515
04JUN2017:22:15,3926.8,1515
04JUN2017:22:30,3838.2,1515
04JUN2017:22:45,3806.6,1515
04JUN2017:23:00,3861.0,1515
04JUN2017:23:15,3834.4,1515
04JUN2017:23:30,3814.7,1515
04JUN2017:23:45,3830.8,1515
04MAR2017:00:00,3680.5,1515
04MAR2017:00:15,3421.1,1515
04MAR2017:00:30,3375.2,1515
04MAR2017:00:45,3384.0,1515
04MAR2017:01:00,3384.1,1515
04MAR2017:01:15,3427.8,1515
04MAR2017:01:30,3414.1,1515
04MAR2017:01:45,3387.0,1515
04MAR2017:02:00,3373.7,1515
04MAR2017:02:15,3406.2,1515
04MAR2017:02:30,3389.3,1515
04MAR2017:02:45,3348.2,1515
04MAR2017:03:00,3347.0,1515
04MAR2017:03:15,3411.9,1515
04MAR2017:03:30,3411.1,1515
04MAR2017:03:45,3436.0,1515
04MAR2017:04:00,3453.1,1515
04MAR2017:04:15,3547.5,1515
04MAR2017:04:30,3569.0,1515
04MAR2017:04:45,3597.7,1515
04MAR2017:05:00,3663.4,1515
04MAR2017:05:15,3855.8,1515
04MAR2017:05:30,3876.2,1515
04MAR2017:05:45,3911.5,1515
04MAR2017:06:00,4034.5,1515
04MAR2017:06:15,4325.0,1515
04MAR2017:06:30,4361.7,1515
04MAR2017:06:45,4404.3,1515
04MAR2017:07:00,4490.8,1515
04MAR2017:07:15,4469.7,1515
04MAR2017:07:30,4484.9,1515
04MAR2017:07:45,4513.8,1515
04MAR2017:08:00,4572.9,1515
04MAR2017:08:15,4560.1,1515
04MAR2017:08:30,4618.6,1515
04MAR2017:08:45,4686.5,1515
04MAR2017:09:00,4648.0,1515
04MAR2017:09:15,4644.8,1515
04MAR2017:09:30,4705.0,1515
04MAR2017:09:45,4648.8,1515
04MAR2017:10:00,4747.9,1515
04MAR2017:10:15,4729.4,1515
04MAR2017:10:30,4773.6,1515
04MAR2017:10:45,4820.6,1515
04MAR2017:11:00,4852.3,1515
04MAR2017:11:15,4822.0,1515
04MAR2017:11:30,4873.0,1515
04MAR2017:11:45,4850.7,1515
04MAR2017:12:00,4905.9,1515
04MAR2017:12:15,4821.6,1515
04MAR2017:12:30,4901.4,1515
04MAR2017:12:45,4924.0,1515
04MAR2017:13:00,4984.5,1515
04MAR2017:13:15,4921.8,1515
04MAR2017:13:30,4923.1,1515
04MAR2017:13:45,4948.9,1515
04MAR2017:14:00,4933.6,1515
04MAR2017:14:15,4869.0,1515
04MAR2017:14:30,4854.6,1515
04MAR2017:14:45,4867.4,1515
04MAR2017:15:00,4938.6,1515
04MAR2017:15:15,4887.0,1515
04MAR2017:15:30,4889.2,1515
04MAR2017:15:45,4899.8,1515
04MAR2017:16:00,4884.6,1515
04MAR2017:16:15,4843.4,1515
04MAR2017:16:30,4841.7,1515
04MAR2017:16:45,4835.1,1515
04MAR2017:17:00,4847.6,1515
04MAR2017:17:15,4793.8,1515
04MAR2017:17:30,4775.0,1515
04MAR2017:17:45,4761.7,1515
04MAR2017:18:00,4810.2,1515
04MAR2017:18:15,4739.5,1515
04MAR2017:18:30,4742.0,1515
04MAR2017:18:45,4719.0,1515
04MAR2017:19:00,4731.7,1515
04MAR2017:19:15,4662.3,1515
04MAR2017:19:30,4638.9,1515
04MAR2017:19:45,4599.7,1515
04MAR2017:20:00,4601.7,1515
04MAR2017:20:15,4472.6,1515
04MAR2017:20:30,4469.4,1515
04MAR2017:20:45,4441.4,1515
04MAR2017:21:00,4451.9,1515
04MAR2017:21:15,4358.1,1515
04MAR2017:21:30,4330.4,1515
04MAR2017:21:45,4281.4,1515
04MAR2017:22:00,4237.1,1515
04MAR2017:22:15,4096.7,1515
04MAR2017:22:30,4054.1,1515
04MAR2017:22:45,3994.8,1515
04MAR2017:23:00,3981.1,1515
04MAR2017:23:15,3857.0,1515
04MAR2017:23:30,3807.1,1515
04MAR2017:23:45,3766.9,1515
04MAY2017:00:00,3780.3,1515
04MAY2017:00:15,3797.8,1515
04MAY2017:00:30,3797.2,1515
04MAY2017:00:45,3760.2,1515
04MAY2017:01:00,3772.0,1515
04MAY2017:01:15,3835.6,1515
04MAY2017:01:30,3850.9,1515
04MAY2017:01:45,3852.9,1515
04MAY2017:02:00,3855.6,1515
04MAY2017:02:15,3920.6,1515
04MAY2017:02:30,3970.6,1515
04MAY2017:02:45,4001.6,1515
04MAY2017:03:00,4023.7,1515
04MAY2017:03:15,4230.2,1515
04MAY2017:03:30,4298.9,1515
04MAY2017:03:45,4355.6,1515
04MAY2017:04:00,4394.0,1515
04MAY2017:04:15,4675.9,1515
04MAY2017:04:30,4757.8,1515
04MAY2017:04:45,4766.3,1515
04MAY2017:05:00,4837.7,1515
04MAY2017:05:15,4843.4,1515
04MAY2017:05:30,4899.1,1515
04MAY2017:05:45,4947.4,1515
04MAY2017:06:00,5009.9,1515
04MAY2017:06:15,4977.7,1515
04MAY2017:06:30,5034.3,1515
04MAY2017:06:45,5098.7,1515
04MAY2017:07:00,5162.0,1515
04MAY2017:07:15,5179.4,1515
04MAY2017:07:30,5202.4,1515
04MAY2017:07:45,5261.0,1515
04MAY2017:08:00,5317.8,1515
04MAY2017:08:15,5277.0,1515
04MAY2017:08:30,5339.3,1515
04MAY2017:08:45,5388.1,1515
04MAY2017:09:00,5468.4,1515
04MAY2017:09:15,5466.2,1515
04MAY2017:09:30,5507.9,1515
04MAY2017:09:45,5534.1,1515
04MAY2017:10:00,5573.2,1515
04MAY2017:10:15,5510.4,1515
04MAY2017:10:30,5609.9,1515
04MAY2017:10:45,5649.3,1515
04MAY2017:11:00,5675.5,1515
04MAY2017:11:15,5653.8,1515
04MAY2017:11:30,5658.5,1515
04MAY2017:11:45,5726.7,1515
04MAY2017:12:00,5724.5,1515
04MAY2017:12:15,5705.4,1515
04MAY2017:12:30,5674.2,1515
04MAY2017:12:45,5687.7,1515
04MAY2017:13:00,5726.2,1515
04MAY2017:13:15,5711.3,1515
04MAY2017:13:30,5701.1,1515
04MAY2017:13:45,5742.7,1515
04MAY2017:14:00,5788.4,1515
04MAY2017:14:15,5622.8,1515
04MAY2017:14:30,5639.5,1515
04MAY2017:14:45,5623.9,1515
04MAY2017:15:00,5706.1,1515
04MAY2017:15:15,5569.9,1515
04MAY2017:15:30,5545.6,1515
04MAY2017:15:45,5508.9,1515
04MAY2017:16:00,5499.2,1515
04MAY2017:16:15,5353.7,1515
04MAY2017:16:30,5305.2,1515
04MAY2017:16:45,5301.8,1515
04MAY2017:17:00,5335.2,1515
04MAY2017:17:15,5225.7,1515
04MAY2017:17:30,5113.4,1515
04MAY2017:17:45,5143.1,1515
04MAY2017:18:00,5121.7,1515
04MAY2017:18:15,4995.1,1515
04MAY2017:18:30,4919.7,1515
04MAY2017:18:45,4901.5,1515
04MAY2017:19:00,4883.7,1515
04MAY2017:19:15,4794.9,1515
04MAY2017:19:30,4737.7,1515
04MAY2017:19:45,4697.8,1515
04MAY2017:20:00,4673.4,1515
04MAY2017:20:15,4509.2,1515
04MAY2017:20:30,4448.5,1515
04MAY2017:20:45,4374.9,1515
04MAY2017:21:00,4331.5,1515
04MAY2017:21:15,4251.4,1515
04MAY2017:21:30,4155.3,1515
04MAY2017:21:45,4093.1,1515
04MAY2017:22:00,4093.4,1515
04MAY2017:22:15,3834.7,1515
04MAY2017:22:30,3779.7,1515
04MAY2017:22:45,3757.6,1515
04MAY2017:23:00,3803.6,1515
04MAY2017:23:15,3818.7,1515
04MAY2017:23:30,3787.4,1515
04MAY2017:23:45,3764.1,1515
04NOV2017:00:00,3963.1,1515
04NOV2017:00:15,4023.5,1515
04NOV2017:00:30,4001.4,1515
04NOV2017:00:45,3959.3,1515
04NOV2017:01:00,3953.4,1515
04NOV2017:01:15,4014.5,1515
04NOV2017:01:30,4019.9,1515
04NOV2017:01:45,4011.3,1515
04NOV2017:02:00,4017.4,1515
04NOV2017:02:15,4105.8,1515
04NOV2017:02:30,4126.5,1515
04NOV2017:02:45,4162.3,1515
04NOV2017:03:00,4224.9,1515
04NOV2017:03:15,4416.9,1515
04NOV2017:03:30,4474.7,1515
04NOV2017:03:45,4532.6,1515
04NOV2017:04:00,4629.2,1515
04NOV2017:04:15,4919.0,1515
04NOV2017:04:30,5038.8,1515
04NOV2017:04:45,5017.0,1515
04NOV2017:05:00,5093.9,1515
04NOV2017:05:15,5108.1,1515
04NOV2017:05:30,5163.8,1515
04NOV2017:05:45,5181.6,1515
04NOV2017:06:00,5211.5,1515
04NOV2017:06:15,5209.5,1515
04NOV2017:06:30,5235.7,1515
04NOV2017:06:45,5242.6,1515
04NOV2017:07:00,5303.2,1515
04NOV2017:07:15,5336.2,1515
04NOV2017:07:30,5292.8,1515
04NOV2017:07:45,5313.8,1515
04NOV2017:08:00,5380.4,1515
04NOV2017:08:15,5363.9,1515
04NOV2017:08:30,5436.2,1515
04NOV2017:08:45,5431.4,1515
04NOV2017:09:00,5513.4,1515
04NOV2017:09:15,5496.3,1515
04NOV2017:09:30,5543.0,1515
04NOV2017:09:45,5600.3,1515
04NOV2017:10:00,5606.6,1515
04NOV2017:10:15,5537.0,1515
04NOV2017:10:30,5619.7,1515
04NOV2017:10:45,5629.5,1515
04NOV2017:11:00,5734.6,1515
04NOV2017:11:15,5704.6,1515
04NOV2017:11:30,5695.2,1515
04NOV2017:11:45,5702.1,1515
04NOV2017:12:00,5712.9,1515
04NOV2017:12:15,5684.9,1515
04NOV2017:12:30,5674.0,1515
04NOV2017:12:45,5689.5,1515
04NOV2017:13:00,5704.0,1515
04NOV2017:13:15,5696.8,1515
04NOV2017:13:30,5677.6,1515
04NOV2017:13:45,5637.4,1515
04NOV2017:14:00,5706.7,1515
04NOV2017:14:15,5688.4,1515
04NOV2017:14:30,5657.0,1515
04NOV2017:14:45,5653.7,1515
04NOV2017:15:00,5685.8,1515
04NOV2017:15:15,5581.2,1515
04NOV2017:15:30,5533.6,1515
04NOV2017:15:45,5528.2,1515
04NOV2017:16:00,5495.6,1515
04NOV2017:16:15,5455.3,1515
04NOV2017:16:30,5431.9,1515
04NOV2017:16:45,5420.3,1515
04NOV2017:17:00,5433.5,1515
04NOV2017:17:15,5396.1,1515
04NOV2017:17:30,5358.5,1515
04NOV2017:17:45,5300.8,1515
04NOV2017:18:00,5316.7,1515
04NOV2017:18:15,5172.7,1515
04NOV2017:18:30,5108.1,1515
04NOV2017:18:45,5081.2,1515
04NOV2017:19:00,5143.8,1515
04NOV2017:19:15,5035.5,1515
04NOV2017:19:30,4971.8,1515
04NOV2017:19:45,4933.6,1515
04NOV2017:20:00,4944.1,1515
04NOV2017:20:15,4844.6,1515
04NOV2017:20:30,4779.0,1515
04NOV2017:20:45,4679.7,1515
04NOV2017:21:00,4684.5,1515
04NOV2017:21:15,4568.8,1515
04NOV2017:21:30,4490.5,1515
04NOV2017:21:45,4439.4,1515
04NOV2017:22:00,4415.8,1515
04NOV2017:22:15,4094.7,1515
04NOV2017:22:30,4060.7,1515
04NOV2017:22:45,4044.4,1515
04NOV2017:23:00,4072.3,1515
04NOV2017:23:15,4083.2,1515
04NOV2017:23:30,4030.6,1515
04NOV2017:23:45,4036.3,1515
04OCT2017:00:00,3716.9,1515
04OCT2017:00:15,3754.6,1515
04OCT2017:00:30,3763.4,1515
04OCT2017:00:45,3732.5,1515
04OCT2017:01:00,3740.0,1515
04OCT2017:01:15,3772.1,1515
04OCT2017:01:30,3787.8,1515
04OCT2017:01:45,3759.8,1515
04OCT2017:02:00,3802.4,1515
04OCT2017:02:15,3860.3,1515
04OCT2017:02:30,3901.3,1515
04OCT2017:02:45,3894.8,1515
04OCT2017:03:00,3933.9,1515
04OCT2017:03:15,4077.7,1515
04OCT2017:03:30,4165.8,1515
04OCT2017:03:45,4227.4,1515
04OCT2017:04:00,4232.0,1515
04OCT2017:04:15,4538.3,1515
04OCT2017:04:30,4620.7,1515
04OCT2017:04:45,4686.8,1515
04OCT2017:05:00,4736.0,1515
04OCT2017:05:15,4692.4,1515
04OCT2017:05:30,4696.4,1515
04OCT2017:05:45,4734.2,1515
04OCT2017:06:00,4788.7,1515
04OCT2017:06:15,4811.5,1515
04OCT2017:06:30,4878.4,1515
04OCT2017:06:45,4879.3,1515
04OCT2017:07:00,4940.2,1515
04OCT2017:07:15,4928.3,1515
04OCT2017:07:30,4928.6,1515
04OCT2017:07:45,4959.6,1515
04OCT2017:08:00,5020.1,1515
04OCT2017:08:15,4984.4,1515
04OCT2017:08:30,5041.4,1515
04OCT2017:08:45,5105.6,1515
04OCT2017:09:00,5136.8,1515
04OCT2017:09:15,5128.6,1515
04OCT2017:09:30,5142.7,1515
04OCT2017:09:45,5169.2,1515
04OCT2017:10:00,5202.2,1515
04OCT2017:10:15,5180.2,1515
04OCT2017:10:30,5210.4,1515
04OCT2017:10:45,5232.3,1515
04OCT2017:11:00,5344.4,1515
04OCT2017:11:15,5318.5,1515
04OCT2017:11:30,5304.3,1515
04OCT2017:11:45,5324.7,1515
04OCT2017:12:00,5369.1,1515
04OCT2017:12:15,5330.2,1515
04OCT2017:12:30,5389.9,1515
04OCT2017:12:45,5363.6,1515
04OCT2017:13:00,5426.7,1515
04OCT2017:13:15,5426.0,1515
04OCT2017:13:30,5414.0,1515
04OCT2017:13:45,5419.0,1515
04OCT2017:14:00,5479.7,1515
04OCT2017:14:15,5425.9,1515
04OCT2017:14:30,5399.0,1515
04OCT2017:14:45,5343.0,1515
04OCT2017:15:00,5394.3,1515
04OCT2017:15:15,5317.0,1515
04OCT2017:15:30,5298.0,1515
04OCT2017:15:45,5250.2,1515
04OCT2017:16:00,5258.8,1515
04OCT2017:16:15,5111.1,1515
04OCT2017:16:30,5095.9,1515
04OCT2017:16:45,5114.7,1515
04OCT2017:17:00,5144.0,1515
04OCT2017:17:15,5055.2,1515
04OCT2017:17:30,5004.2,1515
04OCT2017:17:45,4983.5,1515
04OCT2017:18:00,4955.6,1515
04OCT2017:18:15,4870.2,1515
04OCT2017:18:30,4787.7,1515
04OCT2017:18:45,4720.1,1515
04OCT2017:19:00,4731.6,1515
04OCT2017:19:15,4615.8,1515
04OCT2017:19:30,4568.1,1515
04OCT2017:19:45,4549.5,1515
04OCT2017:20:00,4541.1,1515
04OCT2017:20:15,4406.5,1515
04OCT2017:20:30,4346.0,1515
04OCT2017:20:45,4293.2,1515
04OCT2017:21:00,4248.1,1515
04OCT2017:21:15,4164.7,1515
04OCT2017:21:30,4078.4,1515
04OCT2017:21:45,4026.2,1515
04OCT2017:22:00,3978.9,1515
04OCT2017:22:15,3717.3,1515
04OCT2017:22:30,3644.2,1515
04OCT2017:22:45,3606.8,1515
04OCT2017:23:00,3641.5,1515
04OCT2017:23:15,3681.4,1515
04OCT2017:23:30,3650.9,1515
04OCT2017:23:45,3624.2,1515
04SEP2017:00:00,4454.6,1515
04SEP2017:00:15,4471.4,1515
04SEP2017:00:30,4467.2,1515
04SEP2017:00:45,4463.5,1515
04SEP2017:01:00,4457.8,1515
04SEP2017:01:15,4511.6,1515
04SEP2017:01:30,4497.3,1515
04SEP2017:01:45,4508.5,1515
04SEP2017:02:00,4540.6,1515
04SEP2017:02:15,4584.3,1515
04SEP2017:02:30,4644.1,1515
04SEP2017:02:45,4650.2,1515
04SEP2017:03:00,4766.7,1515
04SEP2017:03:15,4913.5,1515
04SEP2017:03:30,4990.3,1515
04SEP2017:03:45,5061.7,1515
04SEP2017:04:00,5163.7,1515
04SEP2017:04:15,5417.1,1515
04SEP2017:04:30,5524.5,1515
04SEP2017:04:45,5539.5,1515
04SEP2017:05:00,5597.9,1515
04SEP2017:05:15,5591.9,1515
04SEP2017:05:30,5617.4,1515
04SEP2017:05:45,5651.5,1515
04SEP2017:06:00,5696.3,1515
04SEP2017:06:15,5687.2,1515
04SEP2017:06:30,5686.8,1515
04SEP2017:06:45,5720.3,1515
04SEP2017:07:00,5857.3,1515
04SEP2017:07:15,5805.4,1515
04SEP2017:07:30,5807.3,1515
04SEP2017:07:45,5828.1,1515
04SEP2017:08:00,5927.9,1515
04SEP2017:08:15,5914.8,1515
04SEP2017:08:30,5969.4,1515
04SEP2017:08:45,5969.3,1515
04SEP2017:09:00,6025.0,1515
04SEP2017:09:15,6001.6,1515
04SEP2017:09:30,6039.7,1515
04SEP2017:09:45,6092.9,1515
04SEP2017:10:00,6136.9,1515
04SEP2017:10:15,6014.8,1515
04SEP2017:10:30,6035.8,1515
04SEP2017:10:45,6091.9,1515
04SEP2017:11:00,6194.3,1515
04SEP2017:11:15,6127.9,1515
04SEP2017:11:30,6168.8,1515
04SEP2017:11:45,6170.8,1515
04SEP2017:12:00,6165.2,1515
